Title,Info,Company,Company1
ACS / Algerian Corporate Service,"Bt 27. Cité Garidi 1 .Kouba,Alger,Algéri...",021 22 39 56 / 021 22 39 57 / 0770 50 05 56 / 0770 50 05 57,contact@acs-algerie.com
Anep Imprimerie,"Route nationale n°5, zone industrielle d...",023 87 37 61 / 023 87 37 62,aneprouibainfo@gmail.com
EMIGEL / Entreprise de Maintenance des G...,"Rn n°26. Tazmalt,Bejaia,Algérie,06006",034 31 48 15 / 0472 09 41 54 / 0555 02 85 20 / 0555 02 85 23,emigeltazmalt@gmail.com
Media Technology,"56-A1, Coopérative les Vergers (Ex. Chem...",0550 93 15 11,r.bessaad@mediatechnology.dz
ITCOMP / Information Technology Company,"13, rue Khoudjet El Djeld.Les sources. B...",021 56 32 33 / 0555 07 70 22 / 0770 64 90 09 / 0770 64 90 12,info@itcomp-dz.com
Remora Algerie Services,"Coopérative immobilière Ennasr, lot n°52...",0661 81 27 56,remora@remora-dz.com
Matélevage Services,"Zone activité Taharacht.Akbou,Bejaia,Alg...",034 33 10 71 / 034 33 10 73,matelevage_n@yahoo.fr
ADT / Arlan Data Technologies,"272, résidence El Moustakbel. Dely Ibrah...",023 30 90 15 / 0661 59 42 28,contact@adt-it.net
Azly Printing,"33 coopérative Errochd. Vieux Kouba,Alge...",0795 50 66 02 / 0542 24 39 40,azlyprinting@gmail.com
SAMET / Société Algérienne de Maintenanc...,"Lotissement pons n°39, Bp 77 bis.Garidi....",023 70 87 16 / 023 70 87 17 / 0661 50 70 74 / 0661 50 76 84 / 0661 56 39 36,sarl-samet@hotmail.com
MON.I.A / Montage Industriel Annaba,"121, boulevard Bouzered Hocine,Annaba,Al...",0550 51 19 40 / 0661 32 80 00,moniannaba@yahoo.fr
ETPH / Grands Travaux Publics & Hydrauli...,Promontion Immobiliere Medibat DA n 14 E...,038 58 44 26 / 0561 64 73 92 / 0555 04 79 00 / 0661 32 74 94,etpkhezzane_s@yahoo.fr
Prifostyel Compagnie,"zone industrielle, route de Meftah. Oued...",,prifostyel_compagnie@hotmail.fr
Legmairi Servicing,"Cité Belle vue,El Oued,Algérie,39000",032 11 20 09 / 0555 05 11 90 / 0661 27 52 02 / 0661 38 53 73,legmairi39@outlook.fr
AMENFORT,"Cité Touares2, local n°2. Draâ Ben Khedd...",024 49 00 45 / 0551 37 77 80 / 0550 77 09 35 / 0662 74 02 86 / 0555 31 37 47,contact@amenfort.com
PIMS / Protection Individuelle & Matérie...,"5, chemin Fernane Ruisseau .Hamma .Anas...",021 67 28 28 / 0550 80 08 00,info@pimsdz.com
SOFCLIM,"Lotissement Zidane & Bekkar, local n°1....",026 20 51 40 / 026 20 51 48 / 0661 11 21 13 / 0770 86 69 55,sofclim@hotmail.com
BFA / Bilal Froid Algerie,Rue principale classe 28 Gp n°11.Sidi La...,027 68 85 60 / 0550 13 00 28,b.ouhemna@gmail.com
CMC DI RAVENNA Algeria,"Imm, KPMG.Lot 94.Zone D'Affaires.Bab Ezz...",021 98 85 29 / 0770 53 44 27,Secretary.alger@cmcra.com
ESTEP / Est Equipements Professionnels,"Boulevard de l'afrique.Oued Kouba.Bp.31,...",038 48 57 70 / 038 48 57 71 / 0661 71 48 65,info_estep@yahoo.fr
HYDROSID / Société Algérienne de Traite...,"Direction générale, groupe Sider UVI2, p...",038 57 45 24 / 038 57 45 25 / 0698 09 07 27,contact@hydrosid.com
CTIN,Cité Ali Sadek. Rn n°145. El Hamiz.Bordj...,0560 19 93 02 / 0550 81 48 41,info@dzctin.com
MGA / Miller Graphics Algerie,"Pont Mahyou.Bir Selam,Bejaia,Algérie,060...",034 16 70 55 / 0560 76 99 03 / 0560 81 90 80 / 0560 77 69 73,al-contact@millergraphics.com
Dktique Computer,"Cité Bousraki, lot n°09. Bab Ezzouar,Alg...",0550 33 95 17 / 0553 64 32 84,dktique@gmail.com
FCBI,"88, cooperative Al Nasr. Les Vergers. Bi...",023 53 45 53 / 0550 55 12 41 / 0550 55 12 40,sofiane@cbi.dz
Max Tel Net,"Cité 2068 logts BT54C,local n°10.Bab Ezz...",023 83 91 80 / 0794 94 96 71,maxtelnet@yahoo.fr
Twins Multimédia,"113, rue Asselah Hocine. Alger Centre,Al...",021 74 78 94,contact@twins-multimedia.com
Tri El Houari,"Rue Belkacem El Ouzzri, cité 60 logts, B...",0661 61 24 15 / 0661 61 24 91,g.elhaouari@tri-dz.com
MENOS,"Cité les Allées du 20 Aout, groupe comme...",038 72 10 32 / 0553 27 49 70 / 0774 53 31 40,eurl.menos@gmail.com
ECRN / Etablissement de Construction et...,"Bp 42, mers El Kebir,Oran,Algérie,31019",041 10 82 01 / 041 10 82 02 / 041 15 58 92,ecrn@mdn.dz
CODEP ALGER,"53, lotissement des jeunes aveugles. Dra...",023 34 91 33 / 0770 92 46 36,contact@codep.dz
BIOFLUIDE,"Rue 05 Beau lieu Oued Smar,Tizi Ouzou,Al...",026 20 14 15 / 0550 90 49 60,biofluide@yahoo.fr
MEDICALEX,"26, rue Rachid Lafkir. El Mouradia,Alger...",021 69 61 85 / 021 69 05 51 / 0550 92 20 05 / 0550 92 20 02,medicalex_al@yahoo.fr
Bak Services Pro,"Résidence Kharoubi, bt A1, local n°11, Q...",034 10 26 34 / 0770 24 87 81 / 0662 24 68 41 / 0557 30 58 38,bakservices@yahoo.fr
MODHICHE,"Rue Zerhoui Houcine, Cité de l'avenir PO...",036 62 62 67 / 0551 58 17 10 / 0557 90 34 16,eurlmodhiche@yahoo.fr
East Wolf Business,"53, Zone industrielle Kéchida,Batna,Algé...",033 22 26 32 / 0554 25 65 30 / 0540 70 89 86,wolf_business@hotmail.fr
SIMELEC,"08, rue Hamida Boualem. Dar El Beida,Alg...",0770 43 37 73 / 0770 43 7 74,simelec_alg@simelecdz.com
SIG / Solution Informatique Globales,"Cité 195/574 ,logts bt 2A, local 8. Said...",021 60 69 18 / 0661 92 91 88 / 0661 52 23 53,sarlsig@gmail.com
Techno Cast,"02, zone Urbaine Douaouda Ville,Boumerde...",024 30 84 98 / 0550 98 18 16 / 0560 96 16 35 / 0561 72 23 68 / 0661 84 43 21,technocastdz@gmail.com
ABH Medical / Abdelhak Medical,"19, rue Kadous Ali, cite 20 Août. 22000,...",048 68 75 90 / 048 68 75 91 / 0771 72 53 94 / 0554 23 67 92 / 0669 27 65 06,eurlabdelhakmedical@yahoo.fr
Casa Medica,"89, rue Frantz Fanon.Dar El Beida,Alger,...",021 50 56 64 / 021 75 42 46 / 0661 65 30 44,info@casamedica-dz.com
Altea Medical Solution,"Cité 8 logts, bloc 002, n°01. Hadjout,Ti...",024 39 73 89 / 0665 24 05 40 / 0560 39 62 43,info@alteamedical.com
Lab El Med,"36, rue Amar Amriou. El Biar,Alger,Algér...",023 38 81 01 / 023 38 83 13 / 0550 41 61 70,hakboukari@lab-el-med.com
Samibi Medical,"8, rue des frères Belhadj nouvelle ville...",026 11 36 03 / 026 11 00 49 / 0555 06 04 26 / 0555 06 04 31 / 0555 06 04 33,lyndatsm@hotmail.fr
OXYMED,Résidence Aouchiche Forum de l'Universit...,0770 98 73 12 / 0770 98 73 17,h_oxymed@hotmail.com / contact@oxymed-dz.com
TSM / Technologies et Services Médicaux,"10, boulevard des frères Beggaz, nouvell...",026 11 11 10 / 026 11 11 13 / 0770 20 20 48 / 0661 62 98 95,tsmedical@hotmail.com
VMM Médical,"Cooperative El Amel, rue Nacer Agoulmine...",021 28 28 78 / 021 28 51 05 / 0560 01 54 51,contact@vmmmedical.com
Acrow Dz Company,"Cité des travailleurs, lot 09, groupe 02...",023 74 74 37 / 0770 49 02 07,acrow-dz@acrow.co
Bicold Maghreb,"Zone Industrielle Atlas, route de Béni T...",025 20 01 11 / 025 20 01 12 / 0661 48 38 95 / 0561 61 48 38 / 0560 03 32 24 / 0561 66 18 80 / 0560 0,info@bicold-dz.com
Imprimerie 2000,Maison rouge. El Annaser. Bp 150 cp .Kou...,023 70 55 73 / 0662 03 22 97 / 0772 00 24 87 / 0559 20 36 00,imp2000azib@yahoo.fr
Imprimerie de l'Est,"2, rue Souain. Bp 414,Constantine,Algéri...",031 93 21 23 / 0550 04 30 85,cruz61@live.fr
Imprimerie Moussaoui Aissa,"05, boulevard Cheikh Laifa,Setif,Algérie",036 66 55 18 / 0697 92 35 13,imp_manar@yahoo.fr
Imprimerie Es Salem,"Rue Djidji Mohamed,Blida,Algérie",025 48 02 52,imprimeriessalem@gmail.com
Plast Afrique,Zone d'activité Bindjebline BP2019 BL470...,029 23 53 68 / 0663 31 21 41 / 0779 44 54 32,plastaf@yahoo.fr
FEAPO / Fabrique d'Emballages & Articles...,Zone industrielle Garat Ettaâm BP.35 GT...,0673 88 50 19,feapo01@yahoo.fr
Cabbabe Fréres,"8, rue Mohamed Douba. Brossette. Hussein...",021 49 66 76,infographie.cabbabe@gmail.com
REMSI,"Lotissemet 194 logements .Batiments n°2,...",0661 11 09 01 / 0560 06 69 90,contact@remsi-dz.com
GMZ / Général Mécanique Zennadi,"24, zone industrielle Pont Bouchet. El H...",038 42 08 19 / 0560 01 13 28 / 0553 01 29 15,info@gmzdz.com
Winding Industrie,"Zone d'activité, colonel Amirouche,M'sil...",035 36 60 37 / 0661 59 89 31,contact@windingtransfo.com
Fares Construction,"Ysref, Cité Aïn Abdallah, Bâtiment ''E''...",024 94 35 68 / 024 94 35 69,eurl-fares@live.fr
Thermoplast Atek,"Zone d'activité. Bordj Menaiel,Boumerdes...",024 98 32 01 / 024 98 32 02 / 0661 66 35 01,contact@thermoplastatek.com
MSA / Morancé Soudure Algérie,"Zone d'activité Ben M'hidi, lot n°5,El T...",038 34 80 93 / 038 34 81 59 / 0555 98 48 15 / 0561 65 40 55 / 0560 64 94 62,msa36000commercial@gmail.com
BH Location/ BOUHDIDA Hamza,"Cité Krim Belkacem, ilot n°13, Dar El Be...",0550 31 33 71 / 0661 73 59 08,b.h.location@hotmail.fr
TRHBS SAADI,"30, rue de Tripoli, Hussein Dey,Alger,Al...",021 23 14 02 / 021 49 57 54,sarltrhbs@gmail.com
Groupe Benatia,"3, rue Bouteldja Mahfoud , Berrahal,Anna...",038 87 71 67 / 0669 07 15 65,etph_bali@yahoo.fr
TRALOMAT,Zone Inudustrielle chott .Route de Tébes...,0661 38 53 43 / 0555 62 50 00,tralomat@gmail.com
ETB Khoualed Adel / Entreprise de Travau...,Zone de dépôt Hamrouche Hamoudi. Bp 354,0770 61 02 15,info@etbkhoualed.com
GINIDEX,"594, terre Familiale, Bordj El Bahri,Alg...",023 95 72 52 / 0670 07 80 56 / 0560 69 45 03,contact@ginidex.com
SOGERHWIT / Société Générale d'Etude &...,"Zone d'Activité Abou Tachefine.Bp 869,Tl...",043 38 92 46 / 043 38 92 56,abdelwahed.yagoub@gmail.com
ETTR Cherif Habib,"Cité Medjadji.Boukadir.Bp 298,Chlef,Algé...",027 74 10 03 / 027 74 02 11 / 0550 53 38 01,ouestdrill10@yahoo.fr
Bent el Khas,"Rue Larbi Ben M'Hidi- El Meniaâ,Ghardaia...",029 21 30 20 / 0660 50 17 00 / 0550 55 55 19,sarl_bentelkhas@yahoo.com
HYPRAM,"Zhun Sud.Quartier A ,n°51. Nouvelle Vill...",026 12 68 15 / 0551 35 53 95 / 0551 35 66 15,contact@hypramalgerie.com
CEVITAL MTP / Matériels Travaux Publics,"165, lotissement Mohamed Saidoune- Kouba...",023 71 37 47 / 0770 58 04 80 / 0770 96 47 47,cevital.mtp@cevital.com
TIE / Technique Industrie Equipement,"298, Parc Ben Omar .Kouba,Alger,Algérie,...",023 78 53 23,sarltie@yahoo.fr
GTI / Globe Technology et Informatique,"Avenue 1er Novembre 1954,Ghardaia,Algéri...",029 28 53 78 / 029 28 53 91 / 029 28 53 96 / 0560 99 08 46 / 0661 84,gti47@gmail.com
NAJD Electricité,"Hai Douzi 4, Route Nationale n°5 - Bab E...",0770 90 57 55 / 0770 56 34 63,nadj_most2002@yahoo.fr
Imprimerie Le Calligraphe,"Cité des Moudjahidine, villa n°29 .Cheva...",0663 14 50 46 / 0555 60 53 66,lecalligraphe123@yahoo.fr
CADRAF / Cadres & Drapeaux Africains,"19, rue Benmatti Abdelwahab. Belle Vu,Co...",031 93 39 01 / 0550 13 82 29,cadraf2015@gmail.com
INFORMACOM,"Local n°7 .Cité 150 logts. Birtouta,Alge...",021 44 23 57 / 0552 71 00 64 / 0661 52 64 04 / 0540 63 26 41,contact@iformacom.com
CREG / La Commission De Régulation De L'...,Immeuble du Ministère de l'Energie et de...,021 48 81 48,contact@creg.energy.gov.dz
Informatika Services,"111, cité Didouche Mourad,Annaba,Algérie...",038 47 75 15 / 0550 50 97 33,contact@informatika-services.com
MGA Industrie / Société Mixte Algéro-Rus...,"Complexe Sider / Imetal El Hadjar,Annaba...",0661 12 09 79,mgaindustrie@yahoo.fr
AGRIPLAST,"Cité Abersi 412, log bloc 17.Benrahmoune...",024 95 82 00 / 0560 00 16 01,contact@agriplast-dz.com
Tampon Express,"12, cité de Patrimoine. Belle Vue,Consta...",031 91 16 45 / 0661 30 22 89,tampondz@yahoo.fr
M.A Abrouche / New Graphic,"40, boulevard Krim Belkacem.Nouvelle Vil...",026 20 50 33 / 0560 94 65 21 / 0770 94 65 20,newgraphicama@yahoo.fr
PUBLIXIS,"5, Avenue Max Marchand,Oran,Algérie,3100...",041 53 40 02 / 0550 92 70 00 / 0560 90 90 00,info@publixis.com
Canogaz,"Coopérative El Moustakbel,N° 45 Les Oran...",023 86 17 80 / 0770 42 00 47 / 0551 47 33 35 / 0561 72 59 66 / 0561 72 59 62,canogaz@yahoo.fr
Groupe COJ / Direction Génerale,"Lot n° 05, zone d'Activité Ain Bénian,Al...",023 10 86 93 / 023 10 86 94 / 0555 00 67 57 / 0561 60 13 21,secretariat@cojhy.net
CPP / Centre de Prévention et de Protect...,"101, Avenue Mustapha Benboulaid",0770 76 52 29,contact@cpp-dz.com
Boughazi Médical,"Cité Ezzouhour, n°10,Batna,Algérie",0558 48 17 68 / 0772 10 55 94,eurl.boughazimedical@gmail.com
GMS / Global Matériel South,"Cité Si El Houasse 2, Hassi Massaoud,Oua...",029 79 90 47 / 029 79 90 70 / 0661 38 00 01,manager@company.com
Green Sky,"Cité Ben Haddadi Said, Lot N ° 80, Villa...",,info@greensky.dz
Imprimerie Bennaceur Moderne,"Cité Sii-Elhoues, 1850 Logements, Hassi...",0660 34 81 29,
Imprimerie Bentaleb,"Cité Mosquée Al Atik, Hassi Messaoud,Oua...",029 78 22 22 / 0770 93 64 64,info@impb-dz.com
Mim Industrie,"N°04, Colonel Chabou Abd El Kader, Gr N°...",023 79 71 45 / 0555 92 89 88 / 0555 77 06 76,contact@mim-industrie.com
FABMEREP / Bendjaballah,"Zone Industrielle, lot N°A6 25210 Didouc...",0661 57 65 94 / 0552 26 45 70 / 0661 30 97 85,contact@fabmerep-bendjaballah.com / commercial@eurl-bendjaballah.com
Siemtec,"175, Boulevard Krim Belkacem,Alger,Algér...",023 47 05 57 / 023 47 05 78,contact@bms-dz.com
Zy System,"08, Rue Hassiba Benbouali,Alger,Algérie,...",021 71 79 11 / 021 71 08 12 / 0661 29 42 02,contact@zy-system.com
Aouachria,"Zone d'activité n°18 et 19. Ain Abid,Con...",031 81 77 03 / 031 80 76 15 / 0661 30 81 24 / 0661 30 81 30,iso_froid_plafondtendu@yahoo.fr
Neptune Industrie Et Services,"26, rue Des Pins, Hydra,Alger,Algérie",021 48 24 41 / 021 48 24 44 / 0661 75 75 40 / 0770 86 14 72,eurlneptune@gmail.com
SME / Société de Maintenance de l'Est,Zone industrielle Didouche Mourad .Bp 30...,031 90 68 59 / 031 90 68 76 / 0661 92 66 59,sme.gica@gmail.com
NSC/ National Service Company,"17, Chemin de La Madeleine, Val d'Hydra,...",,ychettibi@nscmaghreb.com
ALTEX,"129, rue Didouche Mourad. Alger Centre,A...",021 61 60 19 / 0661 80 50 44 / 0556 58 98 18,kaddour.guettaoui@altex-corp.com
Station Afrique Diesel,"BP 463, Zone Industrielle Hassi Messaoud",0552 86 89 19 / 0661 73 70 03,info@.afriquediesel.com
Yes / Your Energy Solutions,"Rue Oubaid Ehcene, Birkhadem, Alger, Bir...",0550 11 11 74 / 0661 11 11 73,info@yes-dz.com
Compusave It,"Technoparc Sidi Abdellah, bureau CA-E2-1...",023 20 20 33 / 023 20 20 34,info@compusave-it.dz
Goblin Technologies,49-50 Micro Zone d'activité.Said Hamdine...,0560 77 78 88 / 0560 00 12 72,contact@grech-dz.com
Imprimerie Belassel,Zone d'activité Est n°106.Draa Ben Khedd...,026 11 24 83 / 0555 31 12 11 / 0550 59 29 67,info@imprimerie-belassel.com
Soltic Algerie,"Cité Karim Belkacem, lot n°04. Groupe n°...",023 81 64 59,contact@soltic-dz.com
BF/ Boukhari Family Communication,"19, rue Chikh Bouamama.El Harrach,Alger,...",0561 68 00 88 / 0552 00 01 10 / 0555 07 00 01,bfcommunication@gmail.com
DSCOM,"62, rue du Bassin El Achour,Alger,Algéri...",021 33 14 94 / 0770 94 97 73,dscom.dz@gmail.com
IC2 Creation,"20, rue Ali Madjbara.El Madania,Alger,A...",023 51 03 88 / 0661 54 28 00 / 0661 54 28 32,ic2creation@gmail.com
MADESA / Mad Developement And Supply Alg...,"26, rue des Pins.Hydra,Alger,Algérie",021 48 32 27 / 0662 48 06 38 / 0550 06 45 71 / 0555 81 65 66,groupearcef@gmail.com
NEW AGENCY,"Bt 16. N°11.Cité 296 Logts. Ain Naadja,A...",023 52 92 91 / 0555 16 10 68 / 0661 51 56 55,contact@newagency-dz.com
Atchi El Amine,"SNTP Dar El Beida,Alger,Algérie,26000",0550 58 91 41,
PICTOCOM,"01, rue Aboukacem El Hafnaoui (ex la sip...",021 44 88 53 / 0770 33 34 47 / 0661 56 01 80,pictocom1@gmail.com
Hammad Youcef,"Lotissement N° 246, Ksar El Boukhari,Med...",025 70 41 67 / 025 53 20 05 / 0662 86 19 66 / 0662 50 93 32,
PS GRAPHIC,"38, cité des Moudjahidine.Chevalley.Ben...",023 25 33 50 / 0550 92 65 56 / 0555 74 09 42 / 0558 49 44 00,psgraphic.pub@gmail.com
3D Services,"58, rue de Mostaganem,Oran,Algérie",041 30 42 70 / 0770 44 58 21 / 0770 53 86 56,hichem3d@yahoo.fr
TWG / Techno Works Groupe,"Zone industrielle,Bordj Bou Arreridj,Alg...",035 87 38 32 / 035 87 38 37 / 0660 36 58 08,contact@twg.dz
Ultimart Agency,"119 LOT. BOIS DES CARS 3 Dely Ibrahim,Al...",023 30 68 35,contact@ultimart-dz.com
Sise Technology / Société d'Informatique...,"100 locaux, said Hamdine, 3éme étage, n°...",‎021 60 73 54 / 0661 51 40 25,sise_info@yahoo.fr
Groupe Sonelgaz / Société Nationale de l...,"02, boulevard Krim Belkacem,Alger,Algéri...",021 72 31 00 / 021 72 31 57,communication@sonelgaz.dz
Geete Services Industries,"N°34, cité Frères Achouri.Dar El Beida,A...",023 81 06 35 / 0661 51 68 97,geete.services@gmail.com
Sadli Ascenseur Service,Local n°18.Cité des 100 logts.Bab Ezzoua...,0770 90 98 92,ahmedsadli@hotmail.fr
AlWANE,"35 Hai Kaouche, Chéraga,Alger,Algérie",023 31 22 51 / 0555 03 12 12 / 0555 03 12 14,contact@alwane.net
Dy Communication & Conseil,"04, Rue Hocine Beladjel ( Sacré Coeur)....",023 49 12 35 / 0665 22 65 61 / 0661 22 27 42,elvisyacine@yahoo.fr
SIERMA,"50, coopérative El Menzel.Bouzereah.Bp 0...",023 94 07 05 / 0554 07 01 11 / 0661 54 62 59,sarl_sierma@yahoo.fr
MERYNA,"Résidence 109 Logements, Villa N°18, La...",023 10 26 97 / 0770 74 83 77 / 0661 65 51 85 / 0770 98 11 98,smeryna@yahoo.fr
GENIELECTRIC,"09, rue Abdaoui Mouloud et Attia Ahmed,A...",038 44 51 78 / 0661 32 85 18,genielectric@yahoo.fr
BBMG / Imprimerie Bentayeb,"Lots Tayeb kheira, rue Haffad Abdelmadji...",0660 40 24 66 / 0660 79 54 34 / 0558 80 90 72 / 0540 63 94 00,imp.bbmg@hotmail.com / bbmg.imp.mac@gmail.com
MPS / Magui Power Safety,"Lot n°4.Ouled Maamar.Haraoua,Alger,Algér...",,maguipowersafety@yahoo.fr
Access International,"Bt n°4.Cité 1577 logts.Bab Ezzouar,Alger...",023 82 45 07 / 0555 04 43 17 / 0555 03 72 18,sarlaccess.dz@gmail.com
Meta System Algerie,"7, route Ain Naadja.Birkhadem,Alger,Algé...",0560 09 34 02,bilal@dra-dz.com
Benkhoucha Sid Ahmed,"Quartier 05 Juillet Teniet El - Hadjar,M...",0549 72 74 23 / 0794 40 16 16,
CONTROBAT,"Zone industrielle, route de m'sila,Bordj...",035 87 39 73 / 0661 47 51 73,
ASBATA / Algérienne Société de Bâtiment...,Lotissement Lycée Abd El Moumen2.Rouiba...,0770 12 58 71 / 0559 45 82 04,sarlasbata@yahoo.fr
Zemland,"Cité Chouhadas, N°04. RN 60 Chelalet Adh...",0550 43 36 36,menad.bouayed@gmail.com
IT2S / IT SolutionS & Sécurity,"Lot n°407, route des Dunes(Immeubles CBS...",023 22 63 25 / 023 22 63 27 / 0982 40 09 70 / 0555 00 81 03,sales@it2s.dz
Cosyau Automatique,"Tour Algeria Business Center, Pins Marit...",021 89 12 88 / 0561 68 00 21,secretariat@cosyau.com
SBM / Sarl Béton Maghreb,"Bloc E, Residence 99, Quartier El Ryad,...",041 71 90 24 / 0661 31 31 08 / 0560 00 66 44 / 0560 01 23 45 / 0561 81 52 28,info@sbm-dz.com
Rouidi Auto,"034 47 28 28,Lotissement Khellaf,Jijel,A...",,ets.rouidiauto@hotmail.fr
EBIM Technologie / Eléctro Bobinage Indu...,"48, rue Axe Commercial .Ouled Moussa.Val...",024 91 76 54 / 0661 65 08 00 / 0771 73 81 76 / 0790 49 89 73,ebimfer@yahoo.fr
Future Média,"30, Djenane El Malik. Hydra,Alger,Algéri...",023 48 21 05 / 0770 49 35 52 / 0770 49 35 60 / 0770 55 15 90,contact@futurmedia-dz.com
TGCTP / Terrassement Génie Civil et Trav...,La coopérative El Fath les Sables Rouges...,,eurltgctp@tgctp.com / res.cm@tgctp.com
Institut Data,"21, rue Sgt Bouamrane ex Lamartine( prox...",041 33 75 98 / 0774 05 69 68 / 0796 99 78 96,institutdatadz@yahoo.fr
Geniconsult,"Villa n°38.6A, lotissement Mimouni .Bord...",021 21 53 58 / 0550 24 16 60 / 0560 99 96 93,geniconsult@yahoo.fr
Al Madar For Paper,"87, route du Lycée Abdelmoumene. Rouiba,...",023 86 03 19 / 0770 27 15 90,almadar_alg@yahoo.fr
GMCI / Général Montage En Carrosserie In...,Cité Nouvelle Zaoui.Route Ouled El Alleu...,025 26 98 20 / 0770 14 34 38 / 0770 24 13 35 / 0555 96 76 33,gmcindustrie@hotmail.fr
Hydel / Hydraulique El Djoun,"Sntp Est,groupe B, n°2.t.El Hamiz. Dar E...",0550 99 11 27,commercial@hydel.dz
Ama Froid,"95A, route Neuve.Petit Bois.Bouzereah,Al...",023 19 15 60 / 0661 51 21 01,amafroid@gmail.com
Ghia Gaz / Centre Enfuteur,"Bp N° 2076, Route d'Ain Beida,Khenchela,...",0661 47 71 52,sarl.baghzou@hotmail.fr
DOULATEC,"18, rue Hassiba Ben Bouali.Rouiba,Alger,...",0560 90 63 27 / 0560 90 62 70 / 0560 24 34 93 / 0556 22 58 90,doulatec@gmail.com / info@doulatec.com
WLA,"Lotissement Bouda Fatima Zohra, rue Bl n...",035 76 82 76 / 0661 99 09 85 / 0661 99 09 86,sarl_wla@yahoo.fr
AD Motors,Zone Industrielle n°32.Oued Smar.Dar El...,,info@admotors-dz.com
Big Informatique,"Les Santons III, n°06",0770 94 57 90,big@biginformatique.com
OBI,"Lot N°189 & 190 Ferme pons. Kouba,Alger,...",023 70 87 87 / 0770 32 36 64 / 0770 76 34 93 / 0770 88 83 30,commercial@sarlobi.com
Trans Services / Trans Services Ben Chei...,"143 villas, local 9A.Birtouta,Alger,Algé...",021 44 12 42 / 0550 40 30 12 / 0770 24 35 39,bfservices@live.fr
Hidouche Machinery,"Cité Rmel , route Ain Taya.Rouiba,Alger,...",0770 66 86 40 / 0560 93 95 47,hidouchemachinery@hotmail.fr
GoPrint,"13, lot des Moudjahidine 1 .Kaouche. Ché...",021 34 28 29 / 0560 91 17 28 / 0560 91 43 32 / 0560 91 43 32 / 0560 92 82 41,goprint.dz2010@gmail.com
Newfrost Services Industriels,"Cité Ouled Belhadj.Saoula.Bp n°61,Alger,...",023 59 55 07 / 0661 76 36 41,sarl.newfrost@gmail.com
Route d'Or,"Cité Badreddine.Larbatache,Boumerdes,Alg...",024 93 27 23 / 0771 27 68 65 / 0661 69 82 06 / 0661 59 38 89,
Universel Color,"Route de la Traverse n°64.Fouka,Tipaza,A...",0770 41 44 69 / 0541 73 71 00,universelcolor_sarl@hotmail.com
Trevi Algerie,"9, rue Djamila.Hydra,Alger,Algérie,16035",023 47 72 94,trevialgerie@trevispa.com
EFEN / Entreprise de Forage d'eau,"Cité Menaceria, n°12.Les Eucalyptus.Bp 7...",023 83 20 84 / 0661 53 51 51 / 0550 96 30 34,forageefen@yahoo.fr
Meli Outils,Lot n°345.Cité Sonelgaz 2.Djasr Kassenti...,0557 20 43 61 / 0559 15 55 94,melioutils@gmail.com
TPGC / Tuyauterie Plomberie Gaz et Chauf...,Bt 19.Coopérative Immobilière Erriadh.Le...,023 87 03 37 / 0770 90 56 82 / 0770 93 84 70,eurltpgc@yahoo.fr
Wilson's Services,"9, rue Mabrouk.Ouled Fayet,Alger,Algérie",023 28 08 00 / 0560 04 53 00 / 560 03 69 12 / 0550 06 64 84,contact@wilson-algerie.com
GTFI,"Lot El Hzazta, n°14. larbatache,Boumerde...",023 86 03 59 / 023 86 03 94 / 0661 70 20 00 / 0550 09 21 21,sarlgtfi@hotmail.fr
SIS / Soufi Industrie et Services,"Villa n°16.Lot n°12.Said Hamdine. Hydra,...",021 60 64 40 / 021 60 64 41 / 021 60 69 94 / 021 021 60 69 93 / 0770 27 02 79 / 0770 98 12 93,contact@sis-dz.com
ISTA / Impression sur Tissus et Teinture,"Route de l'Aéroport.Dar El Beida.Bp 6,Al...",021 50 71 70 / 0661 72 50 60 / 0770 93 46 90,ista@yahoo.fr
1PRIM,"Chemin Romain, Birkhadem 16029,Alger,Alg...",0550 43 71 04 / 0661 52 22 86,1primeurl@gmail.com
ICN / Imprimerie Cartonnerie le Nord,"15, lot Amara.Cheraga(Route de Ouled Fay...",0555 00 26 00 / 0555 00 25 98,icn.commercial@hotmail.fr
Imprimerie Derradji M,"24, avenue Bouamama.El Harrach.Bp n°53,A...",023 96 18 72 / 0661 51 27 23,imp.derradji.m@gmail.com
Safi Fob,"7, rue Ahmed Chicha.Cheraga,Alger,Algéri...",023 35 80 53 / 0550 54 26 34 / 0560 97 70 15,contact@safifob-dz.com
SNTP / Société Nationale de Travaux Publ...,"Base de vie SNTP. Sidi Khouiled,Ouargla,...",029 77 16 80 / 029 77 16 81 / 029 77 16 82,ouargla@sntp.dz
Wassel Plast,"Lotissement B, ext n°33.Baba Hassen. Bp3...",,bfoudil@yahoo.fr
WRR Technology,"17, cité Douzi 02. Bab Ezzouar,Alger,Alg...",023 81 83 61 / 0550 78 33 35,lsl-cc@hotmail.com
Hamidi Energie,"Cité des Olives.N°09,Chlef,Algérie",027 77 08 10 / 0560 20 20 57 / 0560 90 65 96 / 0560 90 65 97,eurl.hamidienergie@yahoo.fr
Imprimerie La Concorde,"55bis, Quartier A.Nouvelle Ville,Tizi Ou...",026 20 05 99 / 0661 66 10 26,concorde_print@yahoo.fr
