Title,Info,Company,Company1
SOFICO,"N173 El Magharia.Hussein Dey,Alger,Algér...",023 75 93 50 / 23 75 90 53,contact@sofico-dz.com
SOMEFELEC,"GP424 SECTION 30 Kouba,Alger,Algérie",023 57 90 21,somef@live.fr
Techno Star Tools,"Cité Segueni.El Eulma.Bp 374,Setif,Algér...",036 77 35 83 / 036 77 35 84,etst@techno-star-tools.com
TOTALUX,"Lot n°43 Pins Maritimes El Mohammadia,Al...",023 75 00 57,contact@totaluxdz.com
Groupe TPL,"19, rue Mekki Khelifa.El Menaouar . Bp 1...",041 24 66 38 / 041 24 66 34,tplsiege@tpl-algerie.com
UNIMENA,"Zone industrille.Cité Aidja, Sortie Nor...",025 47 27 84 / 025 25 47 27 60 / 0982 50 50 92 / 0560 95 53 15 / 0555 50 05 55,info@unimena.com
VECTA,"79, avenue du 1er Novembre.Rouiba,Alger,...",,vecta.export@yahoo.fr
Verdes Al Djazair,"Hai Galloul.Bordj El Bahri,Alger,Algérie",0770 86 16 67,myaissaoui@verdes.com
Vertical Solution,Bt. 2 n°15.Cité 1200 logts.Coopérative G...,023 88 47 26 / 0560 04 33 65 / 0560 44 03 64,contact@vs-dz.com
AIRNES / Air Conditioning Services,Centre Commercial & d’Affaires.El Mohamm...,0556 36 18 43 / 0559 41 46 00,info@airnes-dz.com
HTS / Housing Technology Service Amrane...,"Rue Aouine Mohammed.Azeffoun,Tizi Ouzou,...",0557 31 49 21,snchts@gmail.com
EMMEWAL,"191, Rue de Tripoli, la Glaciére, Hussei...",021 26 71 17 / 021 26 63 54 / 0660 20 09 27,emmewal@yahoo.fr
Batteries Assad Algérie,Zone industrielle. Sidi Moussa.Route Dar...,021 76 03 55 / 0541 90 27 30,info@assadalgerie.com
Time Com,"N°02, rue des Frères Abdessalami, n°57.K...",021 28 15 64 / 0550 99 15 08 / 0554 51 80 48 / 0780 10 01 00,contact@timecomdz.com
ORFEE,Route village agricole Aomar.Bordj Menai...,024 88 56 33 / 0661 81 37 72,info_orfee@bcr.dz
BPL Mobili Deriche,"Cité Draa Zmam.Corso,Boumerdes,Algérie",0792 27 79 69 / 0770 32 12 70 / 0551 76 25 00,a_touati2000@yahoo.fr
Briqueterie Tuilerie El Moumtaza 2,"Route nationale n°5.Bp 01.Boudouaou,Bou...",024 74 26 16 / 0549 77 44 40,tuilerie-elmoumtaza@hotmail.fr
ETAPREM,"Zone d'activité, n°17.Tidjelabine,Boumer...",020 79 10 55 / 0770 42 15 23,etaprem@yahoo.fr
LENZE ELECTRIC BENAHMED & CIE,AL 54.La Salamandre. 27000,,lenze.electric@yahoo.fr
HYDRO KJ,"Zone d'activité.Lot n°10.Ouled Moussa,Bo...",024 93 25 46 / 024 91 76 88 / 0770 82 80 38 / 0661 65 55 69,contact@hydrokj.com
Klamondi Benterkia & Cie,"Cité Benrahmoune.Corso,Boumerdes,Algérie...",024 95 73 27 / 0770 98 93 70,sncklamondibenterkia@gmail.com
Lemaissi Abdelhamid,"Hai Mouaissa Hamadi.Khemis El Khechna,Bo...",0661 65 06 58 / 0770 91 05 21,mobilier5@gmail.com
MODULOR,"Villa M6, avenue de l'Indépendance,Boume...",0550 68 86 73 / 0555 04 25 72,modulor_sarl@yahoo.fr
Nait Mohamed Industrie,"Lôt n°4.Cité Ben Hamza.Ilôt 147.Hammadi,...",024 93 12 28 / 024 93 12 29 / 024 86 02 32 / 024 86 02 97 / 0661 45 00 24 / 0550 43 65 64 / 0560 08,naitmed_ind@yahoo.fr
Numidia Pêche Industries,"Port de Zemmouri El Bahri,Boumerdes,Algé...",021 41 61 54 / 0773 9710 33,
UTA Services,"152 CHEMIN PONS Kouba Garidi,Alger,Algér...",0770 43 47 16,unitas04@yahoo.fr
ITISSALNET,Villa n°14.Lot Zergoug.Said Hamdine.Hydr...,021 60 85 47 / 0770 53 36 36 / 0770 86 47 17 / 0770 53 19 56,contact@itissalnet.com
KADD,"146, Krim Belkacem,Alger,Algérie",021 68 12 79 / 023 47 07 65 / 0560 07 87 00 / 0661 53 15 23,kaddcommercial@gmail.com
BATELEC,"Zone d'activité Taharacht.Akbou,Bejaia,A...",034 19 61 28,info@batelec-dz.com
EGITEL,"42, coopérative Essaada.Ouled Fayet,Alge...",0560 99 22 33 / 0560 99 22 44,contact@egitel.com
ELECTROMEL,"Village Ibourassen.Commune de Oued Ghir,...",034 80 27 05 / 034 80 27 06 / 0550 98 98 93,electromeldz@hotmail.com
EEC / Electric Expert Company,"Bt. N°83.Cité 1100 logts, n°03.Dar El Be...",021 75 51 33 / 0550 97 54 06,eec_commercial@yahoo.fr
Procomsat / Professionnels des Telecommu...,"Rue Olof Palme.Cité El Djamila.Hydra,Alg...",023 48 28 24 / 0776 66 44 11,procomsat@procomsat.com
IWS / Informatique World Soft,"Zone d'activité, Ferme Bouzidi,Bejaia,Al...",034 16 72 72 / 0770 98 26 68 / 0550 76 00 98,mouradbouzidi@gmail.com
Cap Micro Algerie,"Cité Djama,Bejaia,Algérie,06000",034 10 02 80 / 034 10 02 82 / 0550 59 96 81 / 0550 59 96 42,contact@capmicrodz.com
ALDESPRO,"6, rue Meziani Hamimi.El Kseur.Bp 126",0550 17 71 93,aldespro@hotmail.com
DPR AXXAM,"Village Tizi.Commune Semaoun,Bejaia,Algé...",034 19 21 21 / 034 19 24 24 / 0770 98 25 86 / 0770 93 93 94,dpr_company@yahoo.fr
EGF / Gouraya Froid,Tala Hamza.Rn °75. Iryahen,0660 20 34 99 / 0560 01 16 86,contact@egf-dz.com
FMEF / Fabrication Matériels Eléctriques...,Cité Imahdiouene.Route de L'aérodrome.Bp...,034 17 82 13 / 0561 88 42 27 / 0550 05 52 98,contact@chabanechaouch.com
KAELEC,"86, route Hibouche Arafou.Bp 62E,Bejaia,...",034 33 58 85 / 0550 93 38 14,kaelec_algerie@hotmail.com
Groupe SMATIS,Zone d'activité Ighil Ouebrouak. Aboudao...,034 15 36 01 / 034 15 36 02 / 034 15 36 03 / 0555 01 76 66,m.kharfallah@groupesmatis.com
Amena Tech,"66, coopérative Cilfa.Beni Messous,Alger...",021 55 77 12 / 0551 96 72 51,amena_tech@hotmail.fr
ONAAPH / Office National d'Appareillage...,"Cité Tobbal,Bejaia,Algérie,06000",034 22 06 39,
Divindus MCM / Ex CAMMO,"Zone industrielle.Rouiba.Bp 18,Alger,Alg...",023 85 13 13 / 023 85 13 01,cammo_dz@yahoo.fr
COVAM,"Boulevard Krim Belkacem, Promotion Lalao...",034 11 70 98 / 034 11 71 60 / 0554 51 12 00,covamsarl@gmail.com
MOBYLAND,"Cité Aissat Idir.Route Oued Semmar,Alger...",023 30 66 56 / 0561 68 70 46,bekoalgeria@yahoo.fr
EMIRE / Entreprise de Maintenance Indus...,"Zone industrielle de Ouargla . Bp 164,Ou...",029 71 16 65 / 023 92 06 31 / 023 92 06 34 / 0661 11 14 24 / 078 27 20 01 / 0782 27 20 02,emiregenset@yahoo.fr
Ouarti Rayonnage de l'Est,"Route de l'aéroport,Bejaia,Algérie,06000",034 17 82 18 / 0555 07 01 55 / 0555 07 01 56 / 0555 07 01 58 / 0661 63 14 18,a_ouarti@hotmail.com
Ceral Céramique Algérienne,Z.one Industrille Bp 99.Ben Okba.Hassi A...,040 23 35 86 / 0555 01 42 70 / 0555 01 43 88,sarlceral@yahoo.fr
SAFI / Société Algérienne des Filtres,Zone industrielle.Lot B N°167 BP 32 .Khe...,033 22 24 64 / 0555 02 11 81,sarlsafi1990@gmail.com
MOBIMEL,"Rue Boudraa Malek.Seddouk,Bejaia,Algérie",0661 63 25 56 / 0661 63 25 57 / 0661 63 25 58,mobimel@hotmail.com
Nova Alu / Gadouche,"10, rue des Frères Ferdjellah,Bejaia,Alg...",034 12 80 23 / 0550 96 01 93,nova.alu@hotmail.com
CBA / Corail Bijoux Algérie,"Villa n°62.Ben Haddadi.Chéraga,Alger,Alg...",023 37 13 49 / 0550 12 60 93,contact@corail-bijoux.com
YAKOUB Aluminium / AKUP ALU,"Local n°04.Route Amara.Chéraga,Alger,Alg...",0554 51 91 03 / 0549 83 14 91,
SICAM / Société Industrielle & Commercia...,"Zone industrielle, route des concessions...",034 81 02 99 / 0661 63 00 60,sicam_sarl@yahoo.fr
SIMB / Société des Industries des Métaux...,"Zone industrielle Ihaddadden,Bejaia,Algé...",034 18 71 11,simbepespa@yahoo.fr
UMIS / Unité de Maintenance Industrielle...,"Rn n°26.Faubourg de Guendouza.Akbou,Beja...",034 36 31 38 / 034 36 31 26 / 0770 41 92 35,umis@hotmail.fr
Medicina Plast,"Coop Immobilière Omar Ibn Abdelaziz, lot...",036 44 31 66 / 0555 00 92 77,info@medicinaplast.com
CHERIF,"Hai Essalem, n°512,Chlef,Algérie",027 79 72 90 / 0551 68 95 59,cherifeurl@gmail.com
Magharet El Mourdjane,"01, rue Fréres Boulahdous(ex rue Bourlon...",021 74 36 74 / 021 74 36 79 / 0557 31 43 20 / 0550 66 64 66,magharetelmordjane@hotmail.com
K Plast groupe,"Cité 1er novembre 1954 .Bt D2, n°1. Boua...",0770 17 98 84 / 0550 08 02 29 / 0770 47 42 43,info.cable@groupekplast.com / kplast2000@groupekplast.com / communication.tube@groupekplast.com
Ladi Plast,"Route de Bougara.L'Arbaa,Blida,Algérie,0...",025 46 84 48 / 025 46 64 00 / 0661 52 35 75 / 0661 61 01 53,ladiplast@hotmail.fr
SGO / Société Générale d'Outillage,"Bt. 5, n°1.Cité 351 logts,Boumerdes,Algé...",024 91 16 88 / 024 91 36 04 / 0560 98 72 63 / 0770 90 55 84,sgo.outiages@hotmail.fr
EST / Ergonomic Sport Technologie,"110,hai Emir Abdelkader .Bir El Djir,Ora...",041 42 35 00,yassine@afric-sport.com
FILAMP,"11, cité Mimouni Lahcen. Mohammedia,Masc...",045 94 98 13,filamcom@yahoo.fr
Soba Métal,"Zone industrielle.Bp 357,Batna,Algérie,0...",033 22 24 63 / 033 22 24 67 / 0661 78 12 29,sobametal@hotmail.com
Bounatiro Import Export,"09, rue Bounatiro Djelloul.Koléa,Tipaza,...",024 38 53 10 / 0661 67 23 64,bounatirotaher@yahoo.fr
EXIMPRO,"Villa n°25.Ain Allah 2.Dely Ibrahim,Alge...",0550 90 43 54 / 0550 90 42 90 / 0555 08 03 52,sarleximpro@hotmail.com / eximprozaki@gmail.com
Volvo Travaux Publics,"Immeuble Cevital, illot D n°06.Zhun Gari...",,
Universal Test Automobile,"40, rue Rabah Bourbia.El Biar,Alger,Algé...",,
COGEMAX,"71, rue 17 septembre 1956.Zone industrie...",025 26 90 47 / 025 26 91 14 / 0560 00 06 90,cogemaxsarl@gmail.com
HYDROFOND,"Zone d'activité du Mazafran.Koléa,Tipaza...",025 28 64 76 / 0554 81 07 07 / 0556 12 24 22,hydrofond@yahoo.fr
PMAT / Entreprise Nationale de Commercia...,"16, rue Arab Si Ahmed.Bir Khadem.Bp 20,A...",0661350525,info@pmat.dz / pma_trading@yahoo.fr
FPH / Fabrication Pompes Hydraulique,"Cité SNTP.Gr 3, lot 2.El Hamiz.Dar El Be...",023 85 35 40 / 0770 91 40 03 / 0555 17 46 54 / 0550 06 09 32 / 0551 35 87 84,sarlfph@hotmail.com
Divindus AMM / Unité Oued Smar ex LITMOD...,"1, route de Meftah.Bp 65.Oued Smar,Alger...",021 51 61 01 / 021 51 60 66 / 021 51 60 65,litmod@divindusamm.dz
EI & Maintenance / Equipement Industriel...,"Cité Boulkercha Hacen, n°44.Ain Smara,Co...",031 97 39 40 / 0554 58 30 34 / 0770 95 53 46,eimaintenance2011@gmail.com
SOSIB Annaba,"Zone Industrielle Meboudja Sidi Ammar,...",0555 02 02 37,sosib@sosib.com
EL ANDALOUSSIA,"Centre Commercial El Manara.Babsebt,Blid...",025 21 35 51 / 0550 61 05 20,andaloussia.bijoux@gmail.com
Light Pub,"Lot H, N°39.El Achour,Alger,Algérie",0660 36 77 04 / 0660 36 07 08,lightpub1600@yahoo.fr
AGD Import Export,"Lotissement A.Extension Est, n°85.Baba H...",023 28 25 91 / 0553 03 02 97,agd-sarl@hotmail.com
Omoi / Oran Machine Outillage Isolation,"Zone d'activité N° 13, Bir El Djir,11, R...",041 27 35 13 / 041 27 33 76 / 0555 00 44 03,contact@omoi-dz.com
ONAAPH / Office National d'Appareillage...,"09, boulevard khalifa Boukhalfa ex Vict...",021 71 80 01 / 021 71 80 02 / 021 73 46 66,dcaa@onaaph.dz
SARPI / Société Algérienne de Réalisatio...,"24, rue de Timgad.Hydra",,sarpi@sarpi-dz.com
ENCC / Entreprise Nationale de Charpente...,"8, rue Capitaine Azzoug. Hussein Dey,Alg...",023 75 62 71 / 023 77 62 67 / 0561 74 90 88,dg@encc-dz.com
LD AZOUAOU,"Bt 7/ 8.Immeuble Bekkar, boulevard Krim...",0555 01 57 43 / 0555 01 70 70,azouaou33@hotmail.fr
TCS / Trans Chariots Services,"Cité Seghir.Boulevard Krim Belkacem,Beja...",023 89 41 14 / 0550 44 16 38 / 0560 06 38 87,tcsalgerie@yahoo.com
BELLI,"03, centre d'Affaire 2.Place 1er Mai,Gha...",029 28 54 97 / 0665 57 37 27 / 0667 58 59 53,belliimportexport@gmail.com
Is Pesage,"64, route de Khraicia.Birtouta,16045",0550 73 61 84,info@ispesage.com
MSM / Multi Systèmes et Matériel,"33 LOT. DIAR EL HANA Ouled Fayet,Alger,A...",0550 54 21 22 / 0554 50 41 75 / 0554 50 41 46,msm.djz@gmail.com
PROPHELAB,"Villa 46.Cité RHP.Bourouba,Alger,Algérie",023 26 70 02 / 023 26 70 03 / 023 26 70 04 / 0661 53 59 90,prophelab2@hotmail.com
IT Market,"30 Cité 20 Aout 1955 EL ACHOUR,Alger,Alg...",023 31 62 62 / 023 31 63 63 / 0661 89 02 78 / 0770 51 30 62,yacine.bennouas@itmarket-dz.com
SIESTAL / Société d'Importation de L'Est...,"Zone Industrielle Ihaddadene.Bp 363rp,Be...",0982 40 09 94 / 0982 40 09 91,contact@siestal-dz.com
SIE / Société d'ingénierie électrotechni...,Lot Boumenir.Rue 05 Juillet.Theniet El-h...,,contact@sarlsie.com
GIFC / Général Industriel Froid & Climat...,"12, rue Mebarek Fayçal. Belcourt,Alger,A...",0662 41 53 78 / 0560 96 15 16,gifcsedira@outlook.fr
PROFILTOUR,RN n°12.Tirsatine (à 1Km de L'ex ENEL).A...,026 14 97 23 / 026 14 97 25 / 0770 91 10 99,profiltour@yahoo.fr
AFSAA,"Rue Tikamira bat D2 Edimco,Bejaia,Algéri...",034 12 41 18 / 034 20 76 77 / 0670 14 09 38 / 0792 26 63 78 / 0661 70 87 90,afsaa@orange.fr
Sadou Abdou,"Cité 20 Aout 1955, n°6.Ouled Fayet,Alger...",0560 90 74 93 / 0559 41 94 42,eurlsadouabdou@hotmail.fr
PRODEMED,"13, rue des Frères Ouchene.Coopérative A...",026 18 03 08,info@prodemed.com
Extra Dent,"33, tranche El Fedj, lot 1. Ain Bey ( ci...",031 69 62 80 / 0555 61 40 10 / 0560 91 06 36,marketing@extradent-dz.com
Hospitalabo,61COOP IMMOBILIERE ISTIKLALE TAHARBOUCHE...,023 53 34 23 / 023 53 34 83 / 0661 70 02 88,hospitalabo@yahoo.fr
IBN SINA Diagnostic,"Cité Garidi 2, coopérative Izdihar C01....",021 54 37 67 / 0560 90 41 00 / 0560 90 41 02,ibnsina.diag.dz@hotmail.com
AMD / Algerian Médical Device,"Cité Ben Omar A4, n°51. Kouba,Alger,Algé...",023 71 30 30 / 023 71 31 31 / 023 71 32 32 / 0780 68 06 59 / 0770 71 34 34,commercial@amd.dz
TMM / Technologie du Matériel Médical,Cité Extention D El Amel 13 et 1 .El Ach...,023 35 12 63 / 0770 31 34 02,tmmcommercial@gmail.com
Hamel Mobilier Professionnelle,"03, route de Khraissia. Birtouta,Alger,A...",023 58 04 00 / 0561 38 96 38 / 0551 84 05 31,hamel-mobilierpa@hotmail.com
MEDICATECH,"Copérative El Assel,Lot 420, n°1.Mohamme...",023 80 44 19 / 023 80 44 20 / 023 80 42 70 / 0661 41 17 14 / 0560 95 55 02,contact@medicatech-dz.com
Yacine Bureautique,"Villa E 7, patrimoine. Hussein Dey,Alge...",023 77 96 28 / 0555 02 91 97 / 0553 50 13 33 / 0770 99 70 61,ets-yacine@yahoo.fr
Media Graphic Hub,"Local C, n°22.Route Saoula.Khraicia,Alge...",0560 04 25 52 / 0560 04 25 53,mediagraphichub@gmail.com
GEP Technologies,"36, Rn.Dely Ibrahim,Alger,Algérie",023 24 16 72 / 023 31 20 47 / 0555 03 01 86 / 0661 51 57 66,contact@gep-technologies.dz
MAXIPOWER,"Zone Industrielle Ihaddadene,Bejaia,Algé...",034 10 26 11 / 0555 62 74 43,sav@scs-dz.com
2S Equipements,"27 Coopératif, Assma Bir khadem,Alger,Al...",021 44 93 53 / 0560 98 26 90 / 0550 50 60 69,info@2sequipements.com
A&M Distribution,"Zone industrielle des Eucalyptus, lotiss...",0550 41 67 03 / 0555 90 90 65 / 0555004102,info@am.company.com
ACM / Algerie Concept Mécanique,Villa n°1.Coopérative Emir Abdelkader.Bi...,041 41 33 31 / 0550 48 24 49,sarlacm@gmail.com
ASMO / Automobile Service Maintenance et...,Coopérative Granitex.Cité 1200 logts.Bab...,023 88 46 86 / 0661 75 52 01,asmosav@yahoo.fr
AUTOPRAL,"Cité Benadjel.Boudouaou,Boumerdes,Algéri...",024 74 90 39 / 0661 65 01 44 / 0661 65 17 49,eurl.autopral@yahoo.fr
Axson Industry,Route de Blida.Lot 2 Gpe 17.Oued El Kerm...,023 45 08 74 / 023 45 08 69 / 0560 09 93 28 / 0560 09 93 29,axson@hotmail.fr
DS MOTORS / Djerbellou Sons Motors,Zone d'activité Artisanal n°1088. El Khr...,031 76 97 61 / 031 76 97 62 / 031 76 97 63 / 0661 30 04 72,contact@dsmotors-dz.com
BRIMED,"N°9 & 276, lot Alioua Fodil.Chéraga,Alge...",023 36 50 96 / 0550 94 59 39 / 0560 09 02 21 / 0661 33 62 19,info@brimed-dz.com
BSPA,"104, rue Mohammed Belouizdad,117, Zone d...",0550 43 68 25 / 0560 06 72 42,lea_auto@yahoo.fr / djamila.louled@bspa.dz
C&F Automative,"09, rue El Ghazali., Oran, Algeria",041 72 88 06 / 041 72 88 08 / 0550 54 07 57,cfautomotive@nasrauto.com
CMA / Centrale Matériels Algérie,"Cité El Makhfi, lot 02 groupe 740, local...",024 74 07 53 / 0661 35 67 47 / 0560 03 96 80,cma.algerie@gmail.com
Douadi Automotive,"Zone industrielle n°1.Kechida,Batna,Algé...",033 22 24 21 / 0560 05 31 89,contact@douadi-automotive.com
TEC Group,"Route de Meftah, sortie d’El Djamhouria,...",0776 24 14 61 / 0557 09 47 42 / 0550 83 37 96,tecgroup@tecsarl.com
EMSG Mansour,"98 Hai El Badr.Bachdjerah,Alger,Algérie",0555 62 95 91 / 0555 62 95 98,emsgkouba@yahoo.fr / emsg@emsgmansour.com / conatct@emsgmansour.com
EM / Euro Moteur,"Zone industrielle section 29, ilot n°16,...",036 74 75 56 / 036 74 75 55 / 0555 05 49 07,euromoteur@yahoo.fr
FILTRES,"Zone industrielle.Lot n°79.Kechida,Batna...",033 22 24 27 / 0550 02 11 81,bb943@hotmail.com
Friction Tec,"56, cité Ibn Sina Rochd.Point du Jour,Or...",041 82 70 63 / 041 82 70 46 / 0550 48 17 48,contacts@friction-tec.com
DIRECTONER,"737, lot Bouchebouck.Dely Ibrahim,Alger,...",023 27 43 61 / 023 27 43 82 / 0540 48 76 66 / 0559 73 71 38,commercial@directoner-dz.com
Habchi Auto Distribution,"Zone industrielle.1er Novembre. Bp300,Ba...",033 22 24 23,contact@habchi-auto.com
Innov Auto,"32, rue Benyoucef Khettab.El Harrach,Alg...",0770 96 64 14 / 0770 98 35 74 / 0770 90 21 23,kh.innovauto@gmail.com
MECAGRO,"92, rue Sidi Hani,Batna,Algérie",033 22 20 50 / 0560 92 22 70 / 0560 90 49 36,azzedine_bouhrik@yahoo.fr
Perfect Pr Lub,"1, RUE MOHAMED KADRI LES SOURCES, Bir Mo...",0560 98 67 99,ilhemarab@gmail.com
PROPEINT,"Lot n°67.Les Plateaux.Ain Benian,Alger,A...",0550 42 23 25 / 0661 51 48 41,prochen2006@yahoo.fr
SFB / Frères Bareche,"Lot 21.Cité Si Cherif, n°77.Ain M'lila,O...",0555 01 31 31 / 0550 24 24 47,contact@sfbdz.com
SIPROA / Société d'Importation de Piéces...,"50, rue Chevreuil.El Makkari,Oran,Algéri...",041 45 84 79 / 041 28 12 20 / 0555 01 60 38 / 0555 01 62 35,siproa_2006@yahoo.fr
SPHENXCO,"Zone industrielle, n°97. Ain M'lila,Oum...",033 50 31 37 / 032 50 31 40 / 0662 85 77 18,sphenxco@yahoo.fr
Top Net,89 & 90 Coopérative Ennasr. Les Vergers....,0770 95 92 02,info@topnet-dz.com
Bisma Distribution,"Cité 28 Janvier 1957, Gassiot 2, n°16 .E...",038 88 82 30 / 0555 03 04 28,bisma_dist@yahoo.fr
Abboud Aissa,"Hai Essadaane.Rn n°1.Berriane,Ghardaia,A...",029 84 46 86 / 021 75 55 94 / 0661 84 54 76,abboudaissa@yahoo.fr
All Decoraixe,"Lot D, n°06.Garidi 02.Kouba,Alger,Algéri...",023 93 41 10 / 0555 03 12 25 / 0555 03 12 24,direction.commercial@alldecoraixe.com
ALUOR,Zone d'Activité Chebat Rabah. Bp n°80. S...,023 20 91 41 / 023 20 91 42,admin@aluor-dz.com
L'Univers Agricole Kraoul & Fils,"02, cité Mouloud.,Blida,Algérie,09000",025 24 66 07 / 025 24 66 12 / 0555 02 31 75,kraoulcom@hotmail.fr
PROFILOR,"Rn n°5.El Merdja.Bab Ezzouar,Alger,Algér...",023 85 30 15 / 023 85 30 18 / 0661 55 70 02 / 0661 55 70 03,contact@profilor-dz.com
Ba Saving Energy,"Local n°01.Cité El Mardja, n°01.Rouiba,A...",023 85 36 71 / 023 86 11 12 / 0770 26 56 17 / 0661 59 76 11,info@ba-savingenergy.com
Bativert Equipement,"Siégé Social : 08, rue des Frères Oudahm...",0770 91 64 60,info@bativert-dz.com
SOMAFE,"Lot N° 07, RN n° 08 . Eucalyptus",,contact@sarlsomafe.com
SCOA / Société de Chaudronnerie de l'Oue...,"06, boulevard Ahmed Benabderrezzak.Bp 43...",041 40 99 36 / 041 40 72 92 / 041 40 06 68 / 041 40 32 19 / 0770 26 31 77,scoa@beluxeclairage.com
DIMED,"Zone industrielle, lot 83.Oued Smar,Alge...",021 75 53 80 / 021 75 53 86 / 021 75 53 87 / 021 75 53 92,contact@dimed-dz.com
Berrioueche et Fils,Cité les Palmiers.Ouled Hadadj,0770 14 15 13,bfhydrodynamique@yahoo.fr / contact@berrioueche-hydraulique.com / berrioueche@gmail.com
EIPEL / Entreprise Industrielle de Produ...,"Hamiz 4, lot 210. El Hamiz,Alger,Algéri...",023 85 60 01 / 023 85 60 02 / 023 85 60 03 / 0770 43 08 45,eipel_dz@yahoo.fr
ECRC Groupe,"55 B, avenue Aouati Mostfa,Constantine,A...",031 91 11 95 / 0770 87 22 67 / 0661 55 06 98,contact@ecrc-groupe.com
ALIEF,Lot n°1.Groupe 13.Dar El Beida. Bp 103....,023 86 50 01 / 0661 52 85 51 / 0661 23 24 91,com@alief.dz
Legrand Electric Algérie,"Rue de la Madeleine n°33B, Hydra,16035",,office.alger@legrandelectric.dz
SOSAPAL,"Lot Abdouni, n°16.Dar El Beida,Alger,Alg...",021 68 17 17 / 021 68 18 18 / 0770 37 07 87,abdelkrim.hadibi@sosapal.dz
Kechabia Eclairage,"Rn n°05.Bp n°46.Tidjelabine,Boumerdes,Al...",020 79 12 34 / 020 79 12 83 / 0771 29 97 25 / 0772 82 97 49,etskechabia@yahoo.fr
Cristal Aluminium,"Zone d'activité Ain El Bey, n°45.Ali Men...",0555 00 00 69,info@cristal-alu.com
K Point Com Algérie,"Bois des Cars 1, n°119.Dely Ibrahim,Alge...",021 68 06 26 / 0554 50 20 77,reception@algerie-k.com
dar,"Cité des Aveugles, n°72.Draria,Alger,Alg...",023 26 56 56 / 023 33 68 23 / 0661 86 26 64 / 0551 85 61 57,dael-algerie@hotmail.fr
DECOHOME,"Quartier Koutitene, n°13,Medea,Algérie",0560 90 63 97 / 0560 90 61 34 / 0550 98 58 01 / 0550 98 58 02 / 0550 00 24 65,snc.sakhri@yahoo.com / contact@decohome.com
IMPRO,"Lot Cadat Présidentiel Clos Royas, n°05....",0560 95 79 60,impro_sarl@hotmail.com
EPB / EQUIPROBAT,Rue Istambul n°02B et 03A.Bordj El Kiffa...,0550 41 99 80,commercial@epb-dz.com
FACOFRI,"Zone d'activité, lot 22.Ain Benian,Alger...",023 10 89 21 / 0555 00 28 47 / 0555 00 28 48 / 0555 00 28 49,contact@facofri.com
FID Soudage,"Zone d'Activité, 1ere Tranche, n°03.Rout...",0560 06 04 88 / 0560 01 15 55,info@fidsoudage-dz.com / fidsoudage.alg@gmail.com
FPCP / Fabrication de Produits de Chaudr...,"Rn n°05.Cité Faoussi.Reghaia.Bp 62/4,Alg...",023 74 65 26 / 023 74 65 29,contact@fpcp-industrie.com
Global Inox,"Route Nationale n°04.Karmila,Chlef,Algér...",0550 25 27 12,globalinox.dz@gmail.com
Groupe Hami Algérie,"Route des Aurès.Lot Zerrara Saddek., n°1...",034 18 71 42,contact@grouphami.com
Guetthermique,"36, Oued Hamimime.El Khroub,Constantine,...",031 95 53 55 / 0560 32 59 99 / 0560 32 56 66,guett.contact@gmail.com
HYMELCO,"Route Ouled Ibrahim.Hammadi,Villa 63 B p...",024 86 05 92 / 0661 54 50 48 / 021 77 74 50,jleberero@max-com.es
Itamabat Equipement,"67, Haï El Qods, Garidi 1Kouba,Alger,Alg...",0560 02 08 81 / 0560 02 08 80 / 0560 02 08 82 / 0561 73 18 39,info@itamabat.com
Soima Algérie,"Bt 08, Cité Zouaghi 72, logts, n°46. Ain...",031 69 25 63 / 0667 20 20 22 / 0561 60 89 40 / 0561 60 60 89 47,comercial.algerie@soima.pt
L'Univers Allemand de la Robinetterie,"02, rue du petit Staouali, route de Dely...",023 30 78 37 / 0550 77 03 33 / 0560 09 85 93 / 0560 09 85 94,direction@distributeur-groche.com
MAAPS,"Hay Beni Mered, section 3, groupe 76 .Bo...",021 87 96 81 / 021 87 05 22 / 0542 66 34 07,maaps_srl@yahoo.fr
MAM Cuisal / Manufacture Algerienne Du M...,"Zone Industrielle.13, route de Meftah.Ou...",023 93 00 51 / 023 93 00 52 / 0550 60 60 59 / 0550 60 60 57 / 0550 60 60 56 / 0550 60 60 22,mam-business@hotmail.fr
MEDITOOL / Houassi Abdelwahab,Route de Biskra ( face la station Naftal...,0550 95 05 95 / 0770 29 22 42,meditool@hotmail.fr
Zouari Electric,"Cité Frérie 2.Groupe C, n°13.El Hamiz.Da...",023 86 70 63 / 0770 57 09 01 / 0550 49 53 49,nor.echourouk@gmail.com
NADIAS,Rue 3.Lotissement les Vergers.Bir Mourad...,,info@geral-dz.com
NORALUR,"Route de la Mosquée, n°1.Château Rouge.L...",021 50 10 57 / 0664 28 90 30 / 0561 31 98 96 / 0551 78 14 55,noralur.sarl@gmail.com
SNS Nour Sahara,"Carrefour de BEA 35 Zone Industrielle, H...",029 79 94 91 / 0770 93 75 27,contact@sns-dz.com
PORTAX,"Villa n°34, hai Haddadi Said. Dar Diaf....",0661 51 97 41 / 0664 28 85 72 / 0793 53 60 07,portax.alg@gmail.com / eurlportax2019@outlook.fr
SERMMS,"35, lot Beau Séjour.Bouzaréah,Alger,Algé...",021 94 11 90,contact@sermms-dz.com
SIDENA,Route Nationale n°24. Route du Cap. Bord...,0550 97 62 14 / 0560 02 24 82 / 0660 37 48 59,contact@sidena-dz.com
