Title,Info,Company,Company1
Clinique Abou Marwane,Route de Bouhdid.Plaine ouest. Sidi Harb...,038 41 10 82 / 038 41 10 83 / 038 41 10 84,contact@cliniqueaboumarwan.com
Clinique Mohamed El Mehdi,"Cité des Muriers,Constantine,Algérie",031 61 43 43 / 031 61 43 00,
SOPREMED / Clinique Naoufel,"Coopérative Belhadj Mostapha.Ain El Bey,...",031 69 60 44 / 0557 63 41 23 / 0550 46 77 69,contact@clinique-naoufel.com
Clinique d'Ophtalmologie Dr Benmoussa,"88, cité Bouhali Laid,Constantine,Algéri...",031 80 30 30 / 031 80 81 81 / 0671 60 66 06,cliniquebenmoussa@yahoo.fr
Clinique Benosmane El Hayet,"05, cité El Marsa,Mostaganem,Algérie",045 36 43 30 / 045 36 43 31 / 0770 51 01 36,clin.benos@yahoo.fr
Clinique Benserai,"55,Avenue Grine Belkacem, EL MOKRANI,Ora...",041 21 86 86 / 041 21 87 87 / 041 21 88 88 / 0550 13 90 80,
Clinique Benmansour,Hai Ibnou Rochd.Rond. Point U.S.T.O.Bp 4...,041 82 10 18 / 041 82 10 19 / 041 82 10 23,contact@clinique-benmansour.com
EATAH / Akhrouf Groupe,"Zone Industrielle, 1600 M'sila, Algérie",0550 71 10 60 / 0555 03 59 70,eatahdg@yahoo.com
Clinique El Aabid,"18, avenue Cheikh Abdelkader Mediouni,Or...",041 23 53 29 / 0561 67 27 00,cliniqueelabed@gmail.com
Clinique Les Palmiers,"Avenue Auguste Valentin,Oran,Algérie",041 23 66 24 / 0661 20 83 57 / 0770 31 75 08,zerhouni.djamel@voila.fr
Clinique Elias,"50, boulevard Aboudahran, angle 3.Rue de...",041 84 80 90 / 0661 20 32 35,docboualemreza@yahoo.fr
Clinique YOUSR EL BASSAR / Dr Damerdji,"30, rue El Bachir El Ibrahimi,Oran,Algér...",041 82 34 85 / 0552 52 04 70,cliniqueyousrelbassar@yahoo.com
Clinique Chirurgicale Dr Akrouf Boulanou...,"Sis Commune d'Anassers,Bordj Bou Arrerid...",035 69 88 88 / 035 68 89 37 / 0794 05 19 88,contact@clinique-akhrouf.com
Clinique RINAD,Villa D1.Rue Hamrouche Hamoudi.Hammadi K...,038 93 13 38 / 0553 50 85 25,cliniquerinad@gmail.com
Section Ordinale Nationale des Médecins,"Bois des Cars.Dély Ibrahim,Alger,Algérie",,
Section Ordinale Nationale des Chirurgie...,Polyclinique les Sources.Rue khodjet El...,,
Section Ordinale Nationale des Pharmacie...,Polyclinique les Sources.Rue Khodiet El...,,
DRC ALGER / Direction Régionale du Comme...,"Pins Maritimes.Mohammadia,Alger,Algérie",023 79 56 48,drcalger2012@gmail.com
DRC BLIDA / Direction Régionale du Comme...,"Cité Nouvelle.Ouled Yaich,Blida,Algérie",025 20 46 35 / 025 20 46 28 / 025 20 46 26,drcblida@gmail.com
DRC Annaba / Direction Régionale du Comm...,"Chambre de commerce.Palais Consulaire,An...",038 45 42 67 / 038 45 42 68 / 038 45 42 73,drcannaba@mincommerce.gov.dz
DRC SETIF / Direction Régionale du Comme...,Route de L'ALN.Bp 460,,drcsetif@mincommerce.gov.dz
DRC BATNA / Direction Régionale du Comme...,"Cité Administrative,Batna,Algérie",033 81 27 38 / 033 80 76 82,drc_batna@yahoo.fr
DRC ORAN / Direction Régionale du Commer...,"4, rue Kader Kourbi.Gombetta,Oran,Algéri...",041 27 77 73 / 041 27 77 72,orandrc@gmail.com
DRC Saida / Direction Régionale du Comme...,"Ex Gouvernorat.Bd Frantz Fanon.Bp13,Said...",048 42 91 29,drcsaida@gmail.com
DRC BECHAR / Direction Régionale du Comm...,"Cité ben Omar Mohamed.Bp 23,Bechar,Algér...",049 23 85 37 / 049 23 86 53,drcbechar@gmail.com
DRC OUARGLA / Direction Régionale du Com...,"Souk Esebt.Bp 1001,Ouargla,Algérie",029 71 16 30 / 029 71 16 33,drcouargla@gmail.com
DCW / Direction du Commerce de la Wilaya...,"20 Août,Adrar,Algérie",049 36 46 14,dcwadrar@mincommerce.gov.dz
DCW / Direction du Commerce de la Wilaya...,"Cité Chirifi Kadour,Chlef,Algérie",027 77 11 89,dwcchlef@gmail.com
DCW / Direction du Commerce de la wilaya...,"Cité Maamourah.Bp 371,Laghouat,Algérie",029 14 91 13 / 029 14 91 14,dcwlaghouat@mincommerce.gov.dz
DCW / Direction du Commerce de la Wilaya...,Ancienne cité administrative.Place du 1e...,032 56 53 59,dcwoumelbouaghi@mincommerce.gov.dz
DCW / Direction du Commerce de la Wilaya...,"Cité administrative.Bordj El Ghola,Batna...",033 80 76 55 / 033 80 30 44,dcbatna@gmail.com
DCW / Direction du commerce de la Wilaya...,"Immeuble Wilaya,Bejaia,Algérie",034 81 16 91,dcwbejaia@mincommerce.gov.dz
DCW / Direction du Commerce de la Wilaya...,"Zone Ouest n°1.El Koursa,Biskra,Algérie",033 50 06 61 / 033 50 06 63,dcwbiskra@gmail.com
DCW / Direction du Commerce de la Wilaya...,Hai El djihani Près de la Cour administr...,049 23 88 15,dcwbechar@mincommerce.gov.dz
DCW / Direction du Commerce de la Wilaya...,"Cité 01 Mai. Ouled Yaich,Blida,Algérie,0...",025 20 47 32 / 025 20 48 09,dcwblida@gmail.com
DCW / Direction du Commerce de la Wilaya...,"Rue 17 octobre 1960, Lot Hocini,Bouira,A...",026 83 83 01,dcwbouira@gmail.com
DCW / Direction du Commerce de la Wilaya...,"Enceinte wilaya,Tamanrasset,Algérie",029 32 00 33 / 029 32 00 34,dcwtamoinfo11@gmail.com
DCW / Direction du Commerce de la Wilaya...,"Route de Constantine Ex Mohafadha,Tebess...",037 58 56 53,dcwtebessa@gmail.com
DCW / Direction du Commerce de la Wilaya...,"09, Cité El Nassim Immama.Mansourah,Tlem...",043 21 08 76,dcptlemcen@gmail.com
DCW / Direction du Commerce de la Wilaya...,"Cité Administrative.100 Bureaux,Tiaret,A...",046 20 56 91,dwc.tiaret@gmail.com
DCW / Direction du Commerce de la Wilaya...,"Cité administrative, batiment n°4,Tizi O...",026 10 63 71 / 026 10 63 42,dcwtiziouzou12@yahoo.fr
DCW / Direction du Commerce de la Wilaya...,"100, boulevard Bougara.El Biar,Alger,Alg...",023 37 76 96 / 023 37 77 06,contact@dcwalger.dz
DCW / Direction du Commerce de la Wilaya...,"Cité Benet Belakhel à côté de la Wilaya,...",027 93 66 59,dcwdjelfa@mincommerce.gov.dz
DCW / Direction du Commerce de la Wilaya...,"Cité Administrative.Bp 75,Jijel,Algérie",034 59 64 08 / 034 59 64 28,dcwjijel@mincommerce.gov.dz
DCW / Direction du Commerce de la Wilaya...,"Cité le Caire,Setif,Algérie",036 66 47 01,dcwsetif@gmail.com
DCW / Direction du Commerce de la Wilaya...,"Cité administrative n°5.,Saida,Algérie",048 37 82 43 / 048 37 82 44,dwc.saida@gmail.com
DCW / Direction du Commerce de la Wilaya...,"Place 17 octobre 61,Skikda,Algérie",038 74 71 74 / 038 74 71 87,dcwskikda21@gmail.com
DCW / Direction du Commerce de la Wilaya...,"Cité Castors.Sidi Djillali,Sidi Bel Abb...",048 74 93 96,dcwsba@yahoo.fr
DCW / Direction du Commerce de la Wilaya...,"01, boulevard Bicha Youcef,Annaba,Algéri...",038 42 57 36,dircommerce@dcwannaba.dz
DCW / Direction du Commerce de la Wilaya...,"Regroupement administratif, route de l'u...",037 26 04 81 / 037 26 04 80,dcwguelma@gmail.com
DCW / Direction du Commerce de la Wilaya...,"Zone industrielle Rhumel,Constantine,Alg...",031 61 61 61 / 031 61 61 44,dcwconstantine@mincommerce.gov.dz
DCW / Direction du commerce de la Wilaya...,"Immeuble 100 bureaux,Medea,Algérie",025 78 51 96,dcwmedea@mincommerce.gov.dz
DCW / Direction du Commerce de la Wilaya...,"Cité 348 logements,zone kharrouba,Mostag...",045 39 29 11 / 045 39 29 10,dcmostaganem@yahoo.fr
DCW / Direction du Commerce de la Wilaya...,"Cité Administrative.Bp 927,M'sila,Algér...",035 33 85 54,dcommerce28@gmail.com
DCW / Direction du Commerce de la Wilaya...,"Cité Administrative de la Wilaya,Mascara...",045 72 40 28 / 045 72 40 25,dcw.mascara@yahoo.com
DCW / Direction du Commerce de la Wilaya...,"Cité Administrative,Ouargla,Algérie",029 71 38 01 / 029 71 37 41,dcwogx@gmail.com
DCW / Direction du Commerce de la Wilaya...,Cité administrative Abou Bakr Belkaid.Bi...,041 27 78 16 / 041 27 78 39,dcworan@mincommerce.gov.dz
DCW / Direction du Commerce de la Wilaya...,"cité administrative.Bp 182 Rp,El Bayadh,...",049 60 47 52,dcwelbayadh@gmail.com
DCW / Direction du Commerce de la Wilaya...,"Cité administrative,Boumerdes,Algérie",024 94 92 60,dcw.boumerdes@yahoo.fr
DCW / Direction du Commerce de la Wilaya...,"Rue 1er novembre 1954, route Ain Amenas,...",029 41 42 15,dcwillizi@mincommerce.gov.dz
DCW / Direction du Commerce de la Wilaya...,Cité Administrative Nouvelle,,dcommercebba@gmail.com
DCW / Direction du Commerce de la Wilaya...,"Siège de Wilaya,El Tarf,Algérie.",038 30 10 24,dcweltaref@live.fr
DCW / Direction du Commerce de la Wilaya...,"21, rue chahid Omar Bardji,Tindouf,Algér...",049 38 73 15,dwctindouf@gmail.com
DCW / Direction du Commerce des Wilaya d...,"Cité Administrative, rue Hammadia CP-38...",046 56 91 82,dwc.tissemsilt@gmail.com
DCW / Direction du Commerce de la Wilaya...,"Hai 8 mai 1945. Bp 201,El Oued,Algérie,3...",032 12 21 44,dcweloued@gmail.com
DCW / Direction du commerce de la Wilaya...,Ex siège académie à proximité lycée Chih...,032 72 94 53 / 032 72 94 54,dcwkhenchela@mincommerce.gov.dz
DCW / Direction du Commerce de la Wilaya...,"Cité Achahid, 02, Rn n°16 Skansa,Souk Ah...",037 71 50 89 / 037 71 54 22,dir.com.41@gmail.com
DCW / Direction du Commerce de la Wilaya...,"Cité Administrative,Tipaza,Algérie",024 47 98 83 / 024 47 03 77 / 024 37 17 34,dcw42@gmail.com
DCW / Direction du Commerce de la Wilaya...,"Cité Boutout.Bp 240,Mila,Algérie",031 42 90 71 / 031 42 90 72,com.mila43@gmail.com
DCW / Direction du Commerce de la Wilaya...,"Rue Benaima Abdelkader,Ain Defla,Algérie",027 51 03 53,dcwaindefla@mincommerce.gov.dz
DCW / Direction du Commerce de la Wilaya...,"Direction du commerce.BP N°63,Naama,Algé...",049 59 82 18,dcwnaama@gmail.com
DCW / Direction du Commerce de la Wilaya...,"Cité Administrative, hai Zitoune,Ain Tem...",043 77 97 92,contact@dcwaintemouchent.dz
DCW / Direction du Commerce de la Wilaya...,"Ghardaia,Ghardaia,Algérie",029 23 71 64,dcwghardaia@mincommerce.gov.dz
DCW / Direction du Commerce de la Wilaya...,"Cité Administrative, Route Sidi m'hamed...",046 72 84 31,dwc.relizane@gmail.com
Choubkha Ammar,"07, rue du 19 Mars 1962.Ain Tebinet,Seti...",036 62 11 71 / 0555 06 13 69 / 0555 06 13 73,groupechoubkha.groupe@yahoo.com
Alt Edition,"Lotissement Boutaro, n°21.Draria,Alger,A...",,altedition@hotmail.com
LTP/ Laboratoire des Travaux Publics de...,"Zone industrielle,Setif,Algérie,19000",036 62 52 36 / 036 62 51 22,ltpe.drs@ltp-est.com
Nova Invest,"90 logts.participatif,bt 8, n°1 et 2, ci...",036 63 44 44 / 0560 41 41 49 / 0561 93 85 42 / 0770 91 91 12,nova.invest19@gmail.com
Laboratoire Kherra,"Cité Chadi, n°2,Setif,Algérie,19000",036 51 14 14 / 0550 56 20 78,elkacqlab1998@yahoo.com
MBI / Management Buisiness Institute,"Coopérative Echourouk, lot n°8.Cité 2.Be...",036 44 65 39 / 0560 00 11 62,seminaire@mbisetif.dz
Algency Events,"11, rue Doudou Mokhtar.Ben Aknoun,Alger,...",,info@algency.com
Association Nationale de Soutien Aux Han...,Villa n°17.Rue n°7.Hai Si Haoues.Ain Tay...,023 95 46 05,albarakaalgerie@hotmail.com
ANIT / Association Nationale pour l'Inse...,"14, rue Djelloul Mechedel,Alger,Algérie",021 73 49 17 / 0550 43 71 78,anitsorties@gmail.com
MJGS / Ministère de la Justice,"08, place Bir Hakem.El Biar,Alger,Algéri...",023 38 35 37,contact@mjustice.dz
MPTIC / Ministère de la Poste et des Tec...,"04, boulevard Krim Belkacem,Alger,Algéri...",021 72 42 51 / 021 71 12 20,contact@mpt.gov.dz
EDICULTURE,Centre commercial C 03.Coopérative Afak1...,023 45 01 33 / 0555 03 25 16 / 0661 67 53 64,ediculture_dz@yahoo.fr
MJS / Ministère de la Jeunesse et des Sp...,"03, rue Mohammed Belouizdad.Place du 1er...",021 68 33 50 / 021 65 55 55,contact@mjs.dz
MTA / Ministère du Tourisme et de l'Arti...,"119, rue Didouche Mourad,Alger,Algérie",021 61 45 45,contact@mtatf.gov.dz
Ministère des Travaux Publics et des Tra...,"06, rue Mustapha Khalef.Ben Aknoun,Alger...",023 37 56 17 / 023 37 56 37,
MTP / Ministère des Travaux Publics,"01, Mustapha Khalef. Ben Aknoun. Bp n°45...",023 37 56 17 / 023 37 56 37 / 023 37 56 53,info@mtp-dz.com
MSSN / Ministère de la Solidarité Nation...,Rn n°01.Les Vergers.Bp 31.Birkhadem,,contact@msnfcf.gov.dz
SOS Villages d'Enfants Algérie,"Villa 136.Les Amandiers.Baba Hassen,Alge...",021 33 34 81 / 0555 03 48 40,info@sos-algerie.org
ANPT / Agence Nationale de Promotion et...,Cyberparc de Sidi Abdellah.Route nationa...,023 20 23 02,contact@anpt.dz
CNC PME / Conseil National Consultatif P...,"31, avenue Belkacemi Mohammed,Alger,Algé...",021 77 25 31 / 021 77 25 43,cnc_pme.dz@yahoo.fr
Antares Développement,"13, Centre d'affaire Sabondji, bureau 13...",024 79 98 62 / 024 79 98 58 / 024 79 98 61 / 0555 05 40 20 / 0555 05 40 23 / 0555 05 40 24,info@made-in-algeria.com
INCT / Institut National de Cartographie...,"123, rue de Tripoli.Hussein Dey.Bp 430,A...",021 49 16 94 / 021 49 16 95 / 021 49 16 97 / 0670 35 43 60,contact@inct.dz
EMPLOITIC,"Lot n°1.Cité El Yasmine.Draria,Alger,Alg...",0560 08 73 55,info@emploitic.com
Lotus Media / El Khedma.com,"Lôt n°40 RTT, Bois des Cars.Dely Ibrahim...",023 30 81 63 / 0770 34 72 54 / 0561 63 66 14,contact@lotus-media.com
Emploipartner,"Villa 350, Djenane Ben Omar, Kouba,Alger...",023 71 41 00 / 023 71 41 01 / 023 71 41 02,info@emploipartner.com
Learneo Dz,"17, Rue Sahara, Hydra,Alger,Algérie",023 47 52 13 / 0661 20 26 12 / 0661 20 26 69 / 0661 20 26 02,info@learningworld.biz
AASSEL / Association Algérienne des Soci...,"64, rue des Jardins.Hydra,Alger,Algérie,...",021 54 78 85,contact@aassel.org
Cabinet d'Expertise Comptable et Commiss...,"199, rue de Tripoli,Alger,Algérie",023 76 86 34 / 023 76 86 35 / 0662 10 14 89,expertcomptablecac@yahoo.fr
Bessa Promotion,136 Logts.Ouled Fayet.Les Grands Vents.C...,0560 01 68 68 / 0560 01 63 63 / 0560 01 62 62,naitmouloud.k@bessapromotion.com
Saadi Haddad Mohammed,"04, impasse de Brazza.Colonne Voirol",0559 26 33 40,
ERTPC,"Cité Garidi 2.Bt. 84, n°1.Kouba,18, Coop...",0550 59 15 63,sarlertpc@gmail.com
Sotaribi Construction,"12, rue Bouziane Ahmed.Gambetta,Oran,Alg...",041 72 34 54 / 0550 90 26 21 / 0550 90 26 07 / 0550 90 26 09,societearibi@hotmail.com
El Kadissia,"Bt.14.Cité Garidi 1. n°19.Kouba,Alger,Al...",023 70 33 08 / 0770 50 32 32,sarlelkadissia@hotmail.com
OPREBATPH / Organisme de Prévention des...,"10, rue Mohammed Belouizdad,Alger,Algéri...",021 66 94 78 / 021 66 54 62,info@oprebatph.org.dz
Promotion Djebbar,"Villa n°58.Hai El Bina.Dely Ibrahim,Alge...",,prom_djebar@hotmail.fr
SCI Immodelta,"09, route de l'ALN .Dar El Beida,Alger,A...",023 81 37 38 / 0770 91 48 80 / 0770 51 72 09,contact@immodelta-dz.com
Altus Consulting International,"Bois des Cars 2, n°17.Dely Ibrahim,Alger...",,alem.mohamed@yahoo.fr
Ecole De Cuisine Boucherite,"102, rue Didouche Mourad,Alger,Algérie",0795 09 65 41 / 0555 88 10 76 / 0555 06 95 79,louisa.charif@yahoo.fr
UNIPREST / Union Nationale des Investiss...,Bt. A32.Cité Zerhouni Mokhtar (ex banani...,021 89 02 29,uniprest1@gmail.com
UNOP / Union Nationale des Opérateurs de...,"Coopérative Ennasr, Lotissement Tahar Bo...",023 57 08 80,info@unop-dz.org
UNIDA / Union des Industriels de l'Agro-...,"N°5.Hai Billal. Zéralda,Alger,Algérie",026 73 68 71 / 0661 22 45 92,unida_syndic@yahoo.fr
AAF / Association Algérienne de Fonderie...,"3/4, route de Baraki.El Harrach,Alger,Al...",021 37 15 79 / 021 37 15 80 / 021 82 12 32 / 021 82 12 36,agsousk@hotmail.fr
BSTPE / Bourse de la Sous-traitance et d...,"Ain Smara.Bp 155,Constantine,Algérie,251...",,bstpe25@hotmail.fr
ANAPRIM / Association Nationale des Prof...,"Résidence Gimmo, Immeuble n°03, Bab Ezzo...",023 88 46 43 / 023 88 46 44 / 023 88 46 45 / 0982 40 08 50 / 0561 68 52 12,coordinateurgeneral@anaprim.org
SEVE / Savoir et Vouloir Entreprendre /...,"6, rue Houari Boumédiène.Bordj El Bahri,...",0661 86 43 03 / 0556 37 35 45,sevealgerie.dz@gmail.com
ASSUTELECOM / Association Nationale des...,"N°4 cité des 20 logements. El Alia,Biskr...",0660 35 17 92,assutelecom@yahoo.fr
Adex Technology,"Village n°09 Bis, Cité Ben haddadi Es sa...",0770 82 50 96,contact@adextechnology.dz
GPC DZ / Géo Project Center,"Lotissement Amara, route de Ouled Fayet,...",023 30 14 00 / 0555 62 47 61 / 0560 25 22 91,info@gpcdz.com
Sadji Immo,"Les quatre chemins. Rn 12,Bejaia,Algérie...",034 20 12 73 / 0540 74 63 90,sadjiimmo@gmail.com
Mbis Algerie,"Lot Zergoug n°2, Hydra,Alger,Algérie,163...",021 54 68 59 / 021 54 68 50 / 023 30 85 30 / 023 30 86 60 / 0560 08 78 56,info@mbis-inc.net
Azul Call Center,"46B, rue Kamal Ladjouz,Bejaia,Algérie,06...",034 22 51 49,djama.mohamed@azulcallcenter.com
EGTPBH / Groupe Lalaoui,"09, boulevard de la Soummam. N°400,Bejai...",034 12 85 44 / 034 16 08 66,info@groupelalaoui.com
ERIDJ / Entreprise de Réalisation Immobi...,Rue Rachid Tekamera .Zone industrielle I...,034 11 34 00 / 0561 75 85 57 / 0560 08 87 43,katia.eridj@gmail.com
Louiba Kamel Promotion,Résidence forum de l'université Tazebouc...,034 11 71 29 / 0555 07 02 35,klouiba@yahoo.fr
Mira Cards Edition,"Cité du 08 Mai 1945, local D.Baba Hassen...",023 35 35 51 / 0793 18 37 71 / 0560 06 31 16,contact@mira-carteedition.com
ADEM Promotion,"Cité des 68 logts. Sidi Ahmed,Bejaia,Alg...",034 09 00 79 / 034 17 52 69 / 034 17 52 73 / 0550 78 44 16 / 0550 69 80 33,adem16@hotmail.com
ETPBI Talaktrane Moussa,"Cité Séghir.Bp 469 RP,Bejaia,Algérie",034 12 50 06 / 034 12 50 65 / 0549 37 10 42 / 0550 59 82 63,talaktrane_etbpi@hotmail.com
INSIM / Institut International de Manage...,"Rue de la liberté, Tour Géni Sider 3ème...",034 17 75 76 / 034 17 75 91 / 034 10 50 60,insimbejaia@yahoo.fr
CAP / Confédération Algérienne du Patron...,"Hotel Aurassi, niveau C,Alger,Algérie",021 42 81 48 / 021 42 81 42,contact@cap-dz.com
ONT / Office National du Tourisme,"02, Rue Ismail Kerrar BD Che Guevarra,Al...",021 43 80 60 / 021 43 80 64,ont@ont.dz
CNRC / Centre National du Registre de Co...,"Rn n°24.Bordj El Kiffen.Bp 18,Alger,Algé...",023 80 43 14 / 023 80 43 42 / 023 80 43 73,dg_cnrc@cnrc.org.dz
Strategika Consulting,"09, rue molière, beauséjour,Annaba,Algér...",038 45 10 18 / 0770 32 23 11,contact@strategika-consulting.com
ENPI / Entreprise Nationale de Promotion...,Bt. A3.Nouvelle Ville.Cité 104 logts.Rue...,026 18 00 79 / 026 18 00 86,enpitiziouzou@yahoo.fr
Catalyse Laboratoire,"Cité 384 logts AADL.Forest P 07 th 05, l...",031 78 68 02 / 0561 62 30 70 / 0561 62 30 80,catalysealgerie.algerie@gmail.com
Conseil National de l'Ordre National des...,"Bt. 08, n°01.Cité des 498 logts.Hai El D...",021 24 76 65 / 021 24 89 99,contact@cn-onec.dz
ESC / Ecole Supérieure de Commerce,"Kolea.42003,Tipaza,Algérie.",024 38 00 50 / 024 38 00 45,secdirection_generale@esc-alger.dz
EHEC / Ecole des Hautes Etudes Commercia...,"Pôle Universitaire.Koléa,Alger,Algérie",024 38 00 36,contact@hec.dz
Reavimo Garidi,"Bt 4 n°22.Cité Garidi.Kouba,Alger,Algéri...",0550 47 08 09,contact-garidi@reavimo.com
ANEM / Agence Nationale de l’Emploi,"05, rue Capitaine Noureddine Menani.,Alg...",,anem@anem.dz
DZMAP,"159, rue Saidi Ahmed.Bordj El Kiffan,Alg...",0772 96 65 78,dzmap.cartographie@gmail.com
Batimetal Immobilière,"Tixeraine Birkhadem 16029,Alger,Algérie,...",,bat-immo.alger@outlook.fr
Promotion Immobilière Toumi Chams Eddine,"150 logts LSP.Zerizer.Daira El Besbes,El...",0550 80 74 25 / 0770 92 15 22,promotiontoumi@gmail.com
APOCE / Association de Protection et Ori...,"Bibliothèque Communale.Ouled Fayet,Alger...",0555 83 38 34 / 0552 94 81 96 / 0550 30 72 84,contact@apoce.org
WALTEL / Direction Générale,"Cité des 48 logts.Ben Aknoun,Alger,Algér...",021 91 24 31 / 044 04 01 13 / 0770 51 37 39 / 0770 88 75 63 / 0561 84 93 31,gwaltel@yahoo.fr
CCI SA / Chambre de Commerce et d'Indust...,"Centre Commercial Sofitel. 170, rue Hass...",021 67 86 10,ccisalger@gmail.com
AH,"04, rue Abdessalem Tkarli.El Biar,Alger,...",,
Wafia Aichour,"Cité Ibtissem.Bt. C, n°01.El Mohammadia,...",021 82 61 70 / 0555 02 39 78 / 0555 02 39 79,brituiles@hotmail.fr
Benamor Promotion Immobilière,"Zone Industrielle El Fedjoudj. Bp 63,Gue...",037 13 66 72 / 037 13 62 42 / 0550 02 85 35 / 0550 02 81 11,contact@amorbenamor.com
SOPRIM,"Route de Jnane Achabou, résidence Diaf A...",023 37 00 00 / 023 37 00 02 / 0770 99 41 09,aghiles.soprim@yahoo.fr
"PSG / Protection, Sécurité et Gardiennag...","Villa 22.Cité BNC.Chemin du Kadou.Hydra,...",,eurlpsgalgerie@hotmail.fr
Darok Invest,"01, Rn de Birtouta, En Face la Daira de...",021 44 22 02 / 021 44 22 45 / 0561 61 03 82,contact@darok-invest.com
SOPIREF / Société de Promotion Immobilié...,"Butte des deux bassins.El Achour,Alger,A...",021 94 73 20 / 021 94 73 21 / 021 94 73 24 / 021 94 73 25,sopiref@hotmail.com
SALEM,"25A, avenue du 1er novembre 1954.El Eulm...",,salem2551@gmail.com
Pigier Algérie,N° 28 - Micro-Zone d'Activité (Derrière...,023 53 14 50 / 023 53 14 51 / 0560 09 79 73 / 560 09 79 74 / 0560 09 79 68,info@pigier-algerie.com
SDCIM,13 RUE ELCHIKH LAKHDAR HAFIZ HAI EL EMIR...,041 33 60 46 / 0560 03 94 20,sdcimspa@yahoo.fr
GIA / Groupe industriel Attia,"Commune de Fesdis.Bp 76,Batna,Algérie",033 80 82 34 / 033 80 81 31,sa79819@gmail.com
Mina Sport,"Impasse Musette, en face du lycée Ali Bo...",023 54 35 39 / 0661 57 08 68,info@mina-sport.miniros.com
Centre Commercial Ardis Mall,"Route Nationale N°11, Les Pins Maritimes...",021 89 13 40 / 021 89 13 41,contact@algermedina.com
Centre Commercial et de Loisirs Bab Ezzo...,"Quartier d'affaires de Bab Ezzouar,Alger...",023 92 40 13 / 023 92 40 00 / 0770 14 33 57,stand.information@babezzouar-dz.com
IAP / Algerian Petroleum Institute,"Avenue du 1er Novembre 1954,Boumerdes,Al...",024 79 57 07 / 024 79 57 08 / 024 79 57 09 / 024 79 57 21 / 024 79 57 23,iapdir@wissal.dz
Messaoudi Ammar,Bt 8/22.UV 5.Promotion Ziani.Nouvelle Vi...,031 74 39 20 / 031 74 39 21 / 0550 59 86 20,mess_ammar@yahoo.fr
Bati Ramoul,"17 Cité Morcellement, Gare Routière, Zer...",023 32 34 66 / 0561 63 08 07 / 0561 61 16 38,contact@batiramouldz.com
LVB / Laboratoire Voies Et Béton Zekkour,"25, rue Des Frères Bouterffa Sidi Mab...",031 73 31 69 / 031 73 31 67 / 031 73 31 69 / 0550 47 10 92 / 0550 62 53 50,lvbbeton@yahoo.fr
Ecole Artissimo,"28, rue Didouche Mourad,Alger,Algérie",021 64 38 89 / 021 64 38 90 / 0770 49 28 41 / 0770 49 28 42,artissimoarts@gmail.com
CESAM International / Conseils Economiqu...,"Camp Enel, villa n°6.Fréha,Tizi Ouzou,Al...",0770 40 49 79,cesaminternational@yahoo.fr
BCFM / Bureau de Conseil et Formation en...,"53, rue Mohammed Gacem.El Mouradia,Alger...",021 69 61 98 / 0560 45 66 22,contact@bcfm.dz
IFACT / Institut de Formation et D'améli...,"Cité du lycées F05.Rouiba,Alger,Algérie",0555 81 98 64,info@ifact-dz.com
ENATT/Ecole Nationale d'Application des...,"Route de Biskra.Bp 355 Rp,Batna,Algérie,...",033 25 30 96,wwwenatt.batna@yahoo.com
IHFR / Institut Hydrométéorologique de F...,"Ibnou Rochd.Bp 7019,Oran,Algérie",041 82 27 43 / 041 82 27 44,ihfr@ihfr.edu.dz
EGCTU / Entreprise de Gestion de la Circ...,"100, boulevard Colonel Mohammed Bougara....",023 37 76 80 / 023 37 76 82,
IVPME Consulting,"Business Center, Parc Mall , 16ème étage...",0982 42 30 10 / 036 81 42 62 / 0550 47 01 29 / 0661 44 51 90 / 0561 62 63 61,ivpme1@yahoo.fr
Algerian Chemicals Specialities Groupe A...,"01, rue Yahia Layachi.Hussein Dey,Alger,...",021 49 60 83,contact@acsgroupe-dz.com
ISFF / Institut de Formation et de Reche...,"Rn n°05.Rouiba,Alger,Algérie",021 85 44 05 / 021 81 28 52,isff_rouiba@yahoo.fr
MANAL / Manadjim El Djazair,"127, boulevard Krim Belkacem. Telemly,Al...",021 74 68 33 / 021 74 16 07,manalspa@yahoo.fr
BKL SOFT,"15, chemin Poirson.El Biar",0782 45 96 31,info@bklsoft-dz.com
FATT / Fédération Algérienne de Tennis d...,Complexe Olympique Mohammed Boudiaf. Del...,,contact@fatt.dz
AIED-IAP / Association des Ingenieurs d'...,"Siège IAP, Avenue du 1er Novembre,Boumer...",,contact@aied-iap.com
Exposerv Nord Africa,"33, cité Si El Haoues. Ain Taya,Alger,A...",023 95 44 53 / 0550 31 55 67 / 0550 66 20 46,exposerv.na@gmail.com
SCCA / Société des Centres Commerciaux d...,"27, lotissement résidentiel la Cadat. Le...",,
Unicom Formation,"E28, site du Lycée Abd El Moumene. Roui...",021 85 64 96 / 0555 99 90 95,formation@unicomformation.com
Royal School,"Siége: Bt 7A, n°174.Cité Rabia Tahar.Bab...",023 83 21 55 / 0770 77 27 52 / 0773 53 11 56 / 0657 67 22 67 / 0555 02 91 90 / 0557 19 78 14 / 0555,royalschool10@yahoo.fr
Ambassade Britannique,"3, Chemin Capitaine Hocine Slimane (ex C...",,BritishEmbassy.Algiers@fco.gov.uk
Rahal Agences immobilières,"Lot Monin n°26, n°48.Eucalyptus",0554 63 93 14 / 0661 15 88 18,immorahal@yahoo.fr
