Title,Info,Company,Company1
Tiziri Ceramica,"Zone d'activité Ibourassene. Oued Ghir,B...",0770 97 55 27 / 0770 35 40 94 / 0770 88 86 31 / 0770 40 17 99 / 0770 97 55 27,contact@tiziriceramica.com
L'HACIENDA,"8, route de Larbaa.Les Eucalyptus,Alger,...",0550 41 62 11 / 0550 41 62 12 / 0550 94 49 96 / 0550 92 85 94 / 0550 92 85 95 / 0770 94 82 96,contact@ihacienda-dz.com
CERAMAK,"Route de Beni Tamou,Blida,Algérie,09000",025 42 75 33 / 025 43 50 44 / 0555 61 17 38 / 0555 61 17 39 / 0661 61 09 02,ceramak@hotmail.com
Céramique de Boumerdes / Tidjelabine,"Zone Industrielle. Tidjelabine,Boumerdes...",020 79 23 38 / 020 79 22 80 / 020 79 24 24 / 0555 04 23 46 / 0550 45 34 44,yacefhamid@gmail.com
TLEFA / Tlemcen Faïence,Zone Industrielle Desserte n°4.Chetouane...,043 27 32 47 / 0555 11 26 32 / 0555 61 06 92,abdennourmerabet@gmail.com
Super Ceramic,"73, cité les Roses Imama,Tlemcen,Algérie",043 21 15 97 / 0555 03 55 23,
Céramique El Hidhab,"Zone Industrielle .El Eulma,Setif,Algéri...",036 47 97 68,
SANIMARKET / Sanitaire Importation Mered...,"20 Avenue des Martyrs Révolution, 31000,...",0560 02 12 23,sanimarket@yahoo.fr
Azazga Maccer,"Rue Colonel Mohand Oulhadj.Azazga,Tizi O...",026 14 22 30 / 0555 97 44 10 / 0555 90 40 44 / 0555 00 78 94,azzazgamaccer@gmail.com
ZACER,"13 lot.6, coopérative Larbi Ben M'hidi,S...",036 52 56 02 / 0557 76 17 25 / 0661 35 10 57,fodilzarral@yahoo.fr
Idéal Céramique,Zone Industrielle Hamame Soukhna.El Eulm...,0661 10 03 77 / 0550 46 34 84 / 0560 25 66 71 / 0661 35 27 31,adleneboulanouar@yahoo.fr
CERAM Divindus / SCS El Milia,Zone Industrielle.Route de Constantine.B...,034 52 70 02 / 034 52 72 29 / 0662 81 50 17,scselmilia@yahoo.fr
ALOUI LYAZID,"Carrefour des 600 logts.Ihaddaden,Bejaia...",034 17 26 37 / 0770 91 89 18,yazidaloui@yahoo.fr
CERAVIT,"8, Coopérative El Yasmine,Annaba,Algérie",038 34 81 18 / 0560 20 15 16 / 0661 32 00 40,ceravit_aee@yahoo.fr
Boulanouar Adlene,"294, rue 1er Novembre 1954.El Eulma,Seti...",036 48 22 43 / 0550 46 34 84 / 0550 99 83 50,adleneboulanouar@hotmail.fr
Briqueterie Céramique du Sud,"Zone Industrielle. Bp 98 . Djamaa,El Oue...",,bcs3928@yahoo.fr
SAFAC / Société Algéroise de Fabrication...,"16, rue Capitaine Mouzaoui .El Magharia,...",023 77 00 46,
BB / Briqueterie de Bouira,Zone Industrielle Aomar Gare BP 38 . Aom...,026 70 83 71 / 026 70 83 72,eurl.bb@groupebmsd.com
Sanilux Plus,"Zone Industrielle.Allelik El Bouni,29, b...",038 40 12 76 / 038 40 12 78 / 038 40 12 81 / 0770 29 69 66,saniluxplus@yahoo.fr
Boughoufa Céramique,"Rue 24 Avril.Route d'El Oued.Touggourt,O...",029 66 21 56 / 0770 80 12 12 / 0770 80 11 60 / 0770 80 11 34,boughoufaceramique@gmail.com
NOVA CASA,"37, coop El Baraka. Tixeraine,Alger,Algé...",0561 01 53 66 / 0782 23 89 00,
SANIMAC,"D1.Cité El Gamas, n°D1.Pieb.Partie 02,Co...",0557 05 42 88,sncsanimac@gmail.com
Ounis Frères,"S'mara.El Eulma,Setif,Algérie",0550 12 73 39,zoubir.ounis@gmail.com
Aménagement & Intérieur,"Zone d'Activité El Kerma.Ilot 4, n°7.Bp...",041 55 90 10 / 041 55 90 11 / 0555 96 36 47,contact@amenaj.com
Clomat,"11, Bd Amirouche,Tizi Ouzou,Algérie,1500...",026 41 25 78 / 026 41 25 78 / 0770 91 88 49,contact@ciomatgroupe.com
Designs Ceramica,"Cité 20 Août 1955.Canastel,Oran,Algérie",041 73 48 08 / 0558 90 75 68 / 0770 98 70 80,contact@designs-ceramica.com
BATEXIM,"Zone d'Activité El Kerma.Ilot 9, n°10 et...",041 55 90 51 / 041 55 90 53 / 0561 68 56 75 / 0561 68 56 76,dc@batexim.com
Logis Decor,"69, lotissement.Le Logis.Ben Omar.Kouba,...",023 78 53 68 / 0555 28 16 27 / 0770 50 02 11,logisdecor@yahoo.fr
SODISMAC / Sociètè de Distribution des M...,Zone Industrielle de Gué de Constantine....,023 93 41 51 / 023 93 41 56 / 023 93 41 57,sodismac.dz@gmail.com
NC / Nouvelle Ceramique,"Douar Belgaid.Bir El Djir,Oran,Algérie",0560 91 15 26 / 05‎55 03 25 85 / 05‎55 03 25 86,contact@nouvelle-ceramique.com
Tougres Ceramic,"Zone industrielle site II.Ouled Yaich,Bl...",025 26 93 23 / 025 26 93 00 / 0559 44 42 46,tougres09@yahoo.fr
Ceram Decor,Zone industrielle Draa Ben Sabah n°32 Ta...,0560 07 28 89 / 0661 34 50 50,ceramdecor.contact@gmail.com
Abboud Trading,"Zone Industrielle .Ain Lahdjar,Setif,Alg...",0550 22 44 14 / 0661 22 44 01,abtedz@yahoo.fr
Kalaa El Djanoub,Cité Sokra Bp 9.Sidi Boughefella .Rouiss...,029 71 96 37 / 0660 93 96 39 / 0660 41 41 08 / 0770 93 95 62 / 0664 96 60 01,kalaadz@yahoo.fr
El Afak Céramique,"Halfaya section 20, lot 18.Ouled Saber,S...",0560 98 09 63 / 0551 57 61 74 / 0550 34 89 81,ceramelafak@hotmail.fr
Atelier de Céramique Mohamed Boumehdi,"43, rue Boualem Bouchafaa. Kouba,Alger,A...",021 28 44 02 / 0699 50 65 66 / 0560 96 19 10,mohamedboumehdi.at@gmail.com
Ceramique d'Art Mouhous,"37, cité N'chit. Boudouaou,Boumerdes,Alg...",024 84 50 00 / 0771 53 71 04 / 0559 45 85 70,cerammouhous@hotmail.fr
Djaballah Said,"249, chemin Boudjemaa Temime. Draria,Alg...",021 36 16 70 / 021 63 00 52,contact@ateliers-djaballah.com
Ard Algerie,"Corso,Boumerdes,Algérie",0550 11 64 80,ardasolidsurface@gmail.com
SOPEM,"Zone Industrielle Desserte 4. Bp 1083,Tl...",043 36 52 56 / 043 36 52 14 / 0555 00 98 44,contact@sopem-dz.com
Zeroual Samir / Plomberie et Chauffage,"Cité Ain Abdallah,Boumerdes,Algérie",0770 48 35 06,accessoir35@hotmail.com
Corso Ceram,"Cité Benrahmoune. Corso,Boumerdes,Algéri...",024 95 71 69,epr.benrahmoune@hotmail.com
Faïencerie Algérienne,"Lot n°07 zone W, zone industrielle de Ro...",,contact@groupefa.com
SMP,"N°157, lotissement les Orangers, groupe...",023 85 68 92 / 023 86 71 16 / 023 85 78 02 / 0560 02 30 35,smpalgerie@gmail.com
Ben Omar Ceramic,"Route de l a Briqueterie. El Achour,Alge...",0560 22 13 62 / 0661 53 45 62,benomar-ceramic@outlook.fr
Super Céramique / Oran,"Zone Industrielle . Hassi Ameur,Oran,Alg...",0558 71 13 53 / 0555 49 55 22,
SANITEB,"Rn 36 n°11, lot n°3 .Dely Ibrahim,Alger,...",0550 43 48 93 / 0550 47 12 54 / 0540 82 76 38 / 0661 52 69 63,saniteb@saniteb.com
SOIVEC,"13, rue des Frères Hamza. Dely Brahim,Al...",0550 62 32 31,eurl.soivec@gmail.com
ANISSALIAF,"Guémar. El Oued. Bp 20,El Oued,Algérie",032 23 19 19 / 0699 27 20 20,contact@anissaliaf.com
Amir Ceramic,"Sidi M'hamed Groupe, division 45, lot n°...",023 85 30 70 / 023 85 30 71 / 023 85 30 72 / 0555 01 00 11 / 0555 01 00 12,amirceramics@hotmail.com
Rayane Ceram,"Siege Social : AADL N° 1, bt 02, local 0...",023 93 95 26 / 0561 61 52 91 / 0555 00 36 09,contact@rayane-ceramic.com
Eagle Ceram,"12bis, avenue des Martyrs. Haï El Hamri,...",0550 90 64 84,eagle-ceram@hotmail.com
El Hamri Céramique,"33, avenue des Martyrs . El Hamri,Oran,A...",0772 31 33 78,elhamriceram@gmail.com
West Ceram,"N°09, Chemin Vicinal. Hai Dahia,Naama,Al...",041 24 67 77 / 0550 52 00 69 / 0560 27 09 78 / 0561 50 94 04,cwest@hotmail.fr
Macoinel Commerce,Cité 11 décembre 1960. LSP 200 logts. Ba...,036 44 76 76 / 0661 35 40 49 / 0555 02 50 52,macoinel@gmail.com
CMC / Carreaux Modernes du Centre,"Zone industrielle de Rouiba, voie H, lot...",,cmc_rouiba@yahoo.fr / sarlcmcrouiba@gmail.com
Bourenan Abdelmalek,"Cité Ouled Ali, lot n°10, groupe n°192....",0555 28 32 80,
AMENAJ / Aménagement et Intérieur,"Zone d'activité El Kerma, ilot 04, n°7,O...",041 55 90 10 / 041 55 90 11 / 0550 96 36 47 / 0560 37 61 31 / 0555 02 84 84,dc@amenaj.com
CERAMAX,"Résidence Islam plus, boulevard Mélinium...",041 55 90 10 / 0555 02 84 82,contact@batexim.com
Ceram Divindus / Unité Ceramel,"Zone d'activité Sidi Akacha.Bp 20.Tènès,...",027 76 01 52 / 027 76 01 90,ceramit@yahoo.com
Nova Ceram,"Boumerdes,Algérie,Route nationale n°12....",024 71 07 37 / 0661 52 25 10,direction@novaceram.dz
IEFB Céramique Boulanouar,"Cité Zounka, coopérative Selma, lot 587,...",0561 64 77 91 / 0655 50 63 27 / 0556 58 89 33,boulan.1609@live.fr
SEKCERAM,"Zone d'Activité, 6ème Tranche, lot 48,Se...",,import.dg@sekceram.com
Malek Ceram,"Bordj Bou Arreridj,Algérie,Zone Industri...",035 87 31 81,
World Ceram,"Maghnouche Tixraine, n°27. Parcelle El B...",0560 94 49 63,worldceram15@gmail.com
Aotai Algerie PVC Meubles,"Cité Ouled Ibrahim, section 05, groupe n...",024 93 37 25 / 0778 86 66 66,aotaialgerie@gmail.com
Zamoun Ceramic Or,"Zone d’Activité. Baba Ali, N° 45/46 .Sha...",023 58 20 01 / 0555 08 88 79,y.saradouni@ceramicor-dz.com
Innova Ceram,"Zone industrielle extension,Setif,Algéri...",0661 35 17 53,innovaceram@gmail.com
Zet Ceram,"2, route de Baraki. El Harrach,Alger,Alg...",0555 62 39 87,zetceram@groupefa.com
Roca Sanitaire,"1 R N. Dely Brahim,Alger,Algérie",0550 63 70 74 / 0553 04 38 81 / 0659 15 06 58,zouaoui.rahim@hotmail.com
El Manar Faience,"Route de Safsafa, coopérative El Bahdja....",0551 38 27 63 / 0782 60 00 74,elmanarceram@gmail.com
El Nourasi Corporation,"Cité des Martyr, rue l'Emir Abdelkader,...",035 69 48 62 / 0661 95 95 04,info@elnourasi-corporation.com
Alami Ceramica,"Village Irrourat Haizer. Bp 3,Bouira,Alg...",0773 58 13 33 / 0549 84 18 39,alamiceramic@gmail.com
Bella Ceram,"293, lot 31 Chelghoum Laid",0551 60 54 44 / 0560 67 94 60 / 0560 69 64 48,bellaceram1@gmail.com
Belba Ceram,"Nouvelle Zone Sebaa Guebli,M'sila,Algéri...",0670 43 33 63,belba.ceram@gmail.com
Tech Ceram,"Route Cherarba. Lot des Eucalyptus,Alger...",0561 67 36 63 / 0561 67 36 64,zeramine84@gmail.com
Dellys El Fadjr El Djadid,"N° 09 rue Amrou Derriche. Dellys,Boumerd...",0552 95 36 88,Dellysceram@gmail.com
LUMCER Sanitaire et Céramique,"Freri 3 Hamiz. Dar El Beida,Alger,Algéri...",023 86 70 98 / 0550 98 08 51 / 0550 98 10 44,lumceram.info@gmail.com
FC Ceram,"152, cité Aïn S'Fiha, tranche 357,Setif,...",036 74 71 69 / 0550 12 70 62 / 0560 01 93 98 / 0661 19 03 07,fc_ceram@yahoo.fr
Ceram Futur,"Rn 4. Khemis,Ain Defla,Algérie",0550 12 43 02 / 0770 72 00 60,
Essalam Ceramique,"4, rue Ahmed Ouaked. Dely Brahim,Alger,A...",023 31 26 91 / 0555 28 30 34 / 0558 45 17 27,
Dandouni Ceramique,"Rue des Freres Hichachna,Batna,Algérie",033 27 98 33 / 0674 06 45 99,dandouniceramiquebatna@gmail.com
Rihab Ceramique,"Rn 1.Kharzouna,Blida,Algérie",0557 61 05 08 / 0561 67 16 35,
Tamda Ceramique,"Centre Ville Tamda,Tizi Ouzou,Algérie",0673 71 65 53 / 0550 11 82 90,mokrannahi@gmail.com
Micky Ceram,"Rn 5.El Eulma,Setif,Algérie",0550 12 74 19 / 0560 72 31 21,mounir2408@gmail.com
Ceramic Store,"42, route Mustapha Megnouche. Tixeraine,...",0540 23 12 31 / 0771 36 37 65,ceramicstore42@gmail.com
El Nouarasi Corporation,"Bordj Bou Arreridj,Algérie,FG des Martyr...",031 53 08 79 / 031 53 08 84 / 031 53 08 85 / 031 53 08 86,rnadji@elnourasi-corporation.com
Andalous Ceramic Est,"Oum El Bouaghi,Algérie,Cité Communale n°...",032 50 75 46,andalous.ceramic.est@gmail.com
Gala Ceram,"Lotissement Laid Dahoui, lot 06",0561 73 37 44 / 0560 44 93 60 / 0550 93 67 20,contact@galaceram.com / info@galaceram.com
pole ceram,"Chiha Taoul, zone industrielle El Euch",0771 48 61 80 / 0661 31 34 88,gerantit@poleceram.com
Sadjia Ceram,"Zone d'activité Sidi Bouamama, sidi Cham...",0559 36 36 36 / 0557 53 53 53 / 0560 83 83 83 / 0550 666 222,sarl.sadjiaceramica@hotmail.com / sadjiaceram.algerie@gmail.com / contact@sadjiaceram.com
Royal Ceram,"Ouled Mezouar, commune Ouled Fadel, dair...",0560 01 95 35 / 0772 42 42 12 / 0561 62 30 40,royal.ceramalgerie@gmail.com / b.dambri@royalceram.dz / info@royalceram.dz
Thevest Conditionnement,"N°74, hai Saliha Oued Smar .Alger",,navaceram2008@yahoo.fr / thevestcommercial@gmail.com
Technoceram,"N°22, rue des frères Debbabi Bouakal 03....",0560 99 13 31,feedback01technoceram@gmail.com / sarltechnociram@gmail.com / contact@technoceram-dz.com
Eskema Group,Zea 05 Bp 70. Mezloug,0554 88 01 13 / 0560 99 57 62,groupeeskema@gmail.com
Société de Marbre de Skikda,Zone d'activité Oued Kossob. Filfila. BP...,038 93 15 58 / 038 93 15 59,bouhaouitaguermeche@gmail.com
ALEXPO,"Bois des Cars 2.lot n°88.Dely Ibrahim,Al...",,info@alexpo-dz.com
TM / Timgad Marbre,Route de Wilaya n°114 (à coté du stade)....,023 91 46 57 / 0550 30 20 75 / 0661 41 34 81 / 0661 41 34 820 75 / 0661 41 34 81 / 0661 41 34 82 / 0,rtimgad@hotmail.fr
CSK / Carreaux du Sahel Koléa,"Zone d'activité du Mazafran, lot n°25.Bp...",0661 67 01 66 / 0550 57 38 11 / 0550 01 38 10 / 0661 41 69 69,cskolea2001@yahoo.fr / contact@cskolea.com
ENAMARBRE / Entreprise Nationale du Marb...,"Bp 228, zone industrielle Hamadi.Khemis...",0660 37 70 04,enamarbre@hotmail.com / enamarbre_export@yahoo.com
Carl World,"02, Centre Bouagueb.Boufarik.Bp AB 61, B...",0555 00 44 60 / 0560 04 62 02,info@carlworld-dz.com / carlworld.mahieddine@gmail.com / carlworld.dz@gmail.com
MARMOG / Marbrerie du Moghreb,1e Unité. Zone dactivité. El-Mostaqbal ....,043 27 15 03 / 043 43 43 26 / 0661 22 01 99,marmog@mail.com
Meksa Consulting,"Cité CNEP Bt n°16.16611.Ain Taya,Alger,A...",021 86 66 77 / 0661 65 61 10,contact@meksaconsulting.com
ZM / Zidani Marbre,"Zone industrielle El Kseur.3, rue Hamoud...",034 82 25 19 / 0550 70 83 60 / 0559 32 26 63 / 0550 70 56 14,zidanimarbre@yahoo.fr
FACAGRAH,"Zone d'activité Mechdallah,Bouira,Algéri...",026 95 40 57 / 026 95 56 03 / 0661 62 07 92,facagrah@gmail.com
PROMAISSE,"Aurès El Meida.Hammam Bou Hadjer.Bp 127,...",,promaisse@stone-btl.com
IMGD / Industrie du Marbre Granit et Dér...,"Zone d'entrepot et d'activité, 1ére tran...",036 82 24 10,
Gramar Marbre et Granit Cheurfa,"Zone industrielle.El Eulma.Bp 535,Setif,...",036 47 99 18 / 0661 35 02 46 / 0661 39 66 61,gramar_groupcheurfa@hotmail.fr
Marbrerie le Royaume Blanc,"65, coopérative Dar El Amel. Bir El Djir...",041 82 94 01 / 0555 99 07 96 / 0555 99 07 97,royaume_blanc@hotmail.com
NMC / New Marbre Continental,"01 Route d'Alger.Khazrouna,Blida,Algérie...",0560 04 41 00,contact@newmarbrecontinental.com / nmc.communicationnel@gmail.com / commercial@newmarbrecontinental.com
SOFCONTRA,Zone Industrielle.Extention.Lot n°15.Cer...,0550 15 45 53 / 0549 54 93 01 / 0559 31 77 70 / 0553 84 68 19,contact@sofcontra.net / apro@sofcontra.net
GRANILUX,Route de Ouled Moussa Bp 74.Ouled Haddad...,024 97 97 19 / 024 97 97 20 / 0661 51 56 94,granilux@hotmail.fr
Bouslama Amine,"05, route de l'observatoire.Bouzaréah,Al...",0556 36 71 17,
ATREBEN,Cité 68 lots n°01 Houari Boumediene.El E...,0557 28 72 74 / 0772 16 83 37 / 0773 90 71 86 / 0550 59 32 13,atreben.19600@hotmail.com
ETMM / Entreprise de Traitement du Marbr...,"Zone industrielle Ben Boulaid,Blida,Algé...",025 20 80 17 / 0661 61 00 71 / 0560 00 99 03 / 0560 00 99 04,b.benkhelifa@gmail.com
Mazoun International Commerce et Investi...,"Villa n°11.Hai Aissat.Chemin Ain Taya,Al...",0558 39 46 49,mazounmondial@gmail.com
PERLA,"52, rue Girot.Chéraga,Alger,Algérie",021 34 16 96 / 0661 57 65 42,perla.impex@yahoo.fr
Macta Building,"59, zone industrielle,Sidi Bel Abbès,Al...",0560 00 35 06 / 0560 00 35 02 / 0560 00 35 09 / 0555 10 71 89,info@macta-building.com
BBA Marbre,"Zone d'activité. Route de M'sila.,Bordj...",035 87 62 21 / 0661 78 84 71,
IBLA Pierre Et Marbre,"Zone Industrielle n°02, lot n°125..Ain H...",0561 60 36 00 / 0561 60 36 01 / 0561 60 36 02,ibla_pierre@yahoo.fr
Kechichi Terastone,"Route Nationale n° 28.Belaiba,M'sila,Alg...",0662 37 23 18 / 0550 82 39 48,groupekechichi@gmail.com
GRALUX,"22, groupement Immob.Cité Djamel.Hai Cho...",0771 37 10 16 / 0554 18 58 54 / 0666 00 60 20,eurlgralux31@yahoo.fr
Black Stone,"Local n°01.El Kouadria.Ouled Moussa,Boum...",0550 41 98 78,eurlblackstone@hotmail.com
CIPCO / Chamel Indjaz Prefaco,"5, rue Smati Bachir.1er Novembre,Setif,A...",036 62 50 04 / 0660 36 57 87,contact@cipco-dz.com
ALGICAR,"Cité El Hechaichia .Ain Arnat,Setif,Algé...",036 69 33 60 / 0550 55 18 40 / 0550 55 14 52 / 0660 93 22 33,algicar_saa@yahoo.fr
Soma Est / Société des Marbre de L'Est,Zone Industrielle.Route Ben Badis .El Kh...,031 95 01 47 / 031 95 01 66 / 0661 30 36 30,sarl_somaest@yahoo.fr
SOFAMARBRE,"3, rue Agadir,Oran,Algérie",041 84 40 80 / 041 85 09 85 / 041 85 73 99,sofamarbre@gmail.com
ALCAHYD,Lotissement Boushaki F n°28 .Bab Ezzouar...,023 83 21 20 / 0555 26 26 26,alcahyd@alcahyd.com
Ceram Divindus / Unité Ceramit,"Zone d'activité.Bp 20, n°20.Ténès,Chlef,...",027 76 01 52 / 027 76 01 90,ceramit@yahoo.com
Granittam,"Bloc K10, cité Makam Chahid,Sidi Bel Ab...",048 77 03 17 / 048 77 01 40,info@granittam.com
Brica Déco,"Cité Baroudi Mohamed.Ouled Moussa,Alger,...",0557 26 41 27 / 0557 26 41 74 / 0770 76 79 71 / 0770 76 79 78,info@bricadeco.com
BG Concept,"Cité Kassem Ismail. B23. Bouchegouf,Guel...",0658 19 00 35 / 0658 19 00 33,Sarlbgconcept@yahoo.fr
Marbrerie de Chelif,"Zone industrielle,Ain Defla,Algérie",027 59 01 55,
Kacem Exploitation de Carrières,"Zone Industrielle n°48 / 04 B. Messaad,D...",0550 42 21 29 / 0771 52 33 58,
Marbre D'or,"01, rue Abed Zine. Bastille,Oran,Algérie",041 84 61 54 / 0551 33 37 20 / 0561 65 04 37 / 0561 65 04 62,marbredor12@hotmail.com
Ayadi Marbre Pierre et Granit,"Zone Industrielle Hai Amara, lot 202, se...",023 30 53 51 / 023 30 53 35 / 0550 15 66 26,contact@ayadimarble.com
MARIBIA,"Route de Ouled Fayet. Amara. Cheraga,Alg...",023 30 13 09 / 0550 70 40 18 / 0557 09 53 09,sarlmaribia@yahoo.fr
Samar Marbre et Granit,"Route d'Ouled Fayet. Cheraga,Alger,Algér...",0559 70 67 68 / 0552 10 92 63,samarmarbre@gmail.com
Marbre et Granit,"Zone 3, n°1. Hai El Badr,Chlef,Algérie",0770 53 53 53 / 0550 57 08 08 / 0661 60 60 60,eurl.marbre.et.granit@hotmail.com
Marbrerie Kourri,"Cité Yakout .Oued Hamimim .El Khroub,Con...",0770 80 39 31,kourrikamel@gmail.com
Frères Bedjaoui,"N°3, zone Industrielle Chelghoum Laid,Mi...",0661 19 33 31 / 0551 15 35 97 / 0550 13 86 05 / 0551 35 73 51,hassan.bedjaoui@yahoo.fr
Saba Glass,"Zone Industrielle Chelghoum Laid,Mila,Al...",0560 04 92 40 / 0555 03 69 75 0555 03 69 76,nacer.glass@gmail.com / sabaglass18@gmail.com / algeria.arkoud@advancedglass.com
MARBOLUXE,"Lot 233, n°08. Boulevard des Plantes. Bi...",0560 96 69 40 / 0561 91 98 21,marboluxe@gmail.com
Marbrerie Bakbouti El Yasmine,Zone de Dépôt n°4. En Nedjma. Sidi Chahm...,0560 97 52 19 / 0560 97 52 20 / 0560 97 52 21 / 0560 97 52 22 / 0560 97 52 23,marbrelyasmine@yahoo.fr
Amyis Marbre,"Local n°50 B, Rn n°12. Tizi Rached,Tizi...",0771 65 92 44 / 0560 95 23 51,amyismarbre@yahoo.fr
Cera Ouest,"Hai Emir Abdelkader, lotissemnt El Mosta...",0550 52 13 02 / 0554 52 14 69,benmohra.pierre@gmail.com
BATIMARBRE,"9, route Kristel Belkaid,Oran,Algérie",0550 48 19 41 / 0555 78 75 17,batimarbre.dz@hotmail.fr
Alma Marbrerie et Granite,"06, rue des Frères Bergouaguene. Boudoua...",0550 78 29 25 / 0667 11 07 07,sarl.alma@hotmail.fr
Decor'Vet,"88, route nationale N°24 Ain Kahla.Heura...",0557 66 62 50 / 0771 85 06 54,
Wifak Russikad,"Cité Larbi Ben M'hidi. RA 1, n°1, villa...",038 74 91 47 / 0555 02 78 03,wifak.21@gmail.com
Sixty Two,"Cité Ouled Ghalia, lot n°05, local n°03....",0552 13 26 68,6ixtyw2@gmail.com
Deluxe Marbre,"Zone des Dépôts .Lot N°47,Boumerdes,Algé...",026 19 96 82 / 026 19 96 83 / 024 97 98 21 / 0661 66 01 18 / 0770 54 55 34,fawzi.ahmedali@deluxe-marbre.com
Marbre des Cascades,"48 la Rocade . Oujlida. Abou Tachfine,Tl...",0558 05 58 44,albocorp@outlook.fr
Laloui Marbre,"16, rue des freres Bel Hadj, local 02 No...",0661 32 33 39,lalouimarbre@yahoo.fr
Marbre Granit Quartz Frères Belaalaoui,"Route de Biskra Lambiridi,Batna,Algérie",0550 70 87 18 / 0550 70 87 03,kbelaalaoui@yahoo.fr
Marbre et Granit Touhami,"Rue Tiaret,Mascara,Algérie",0774 23 17 95 / 0558 33 28 70,
Pierre Decor Algerie,"31, cite Ahmed Faoussi .Reghaia,Alger,Al...",023 74 66 69 / 0794 05 30 64 / 0550 99 91 49,
Ghermoul Pierre Pour Décoration / Blida,"Cité Ghermoul,Blida,Algérie",0773 72 43 16 / 0662 27 78 11,
GTH / Entreprise Nationale de Réalisatio...,"Avenue de l'Afrique.Bp 1021,Annaba,Algér...",038 44 70 93 / 0661 32 22 44,gth_dg@yahoo.fr
ICMC / Industrie du Carreaux Monocouche...,"Local n°1, Litama, Commune Sidi Namane.D...",0541 04 05 12 / 0550 58 59 96,nadjibmef@gmail.com
Benabi bloc,Zone d'activité Ain El Arbâa,0667 16 20 29,benabibloc@live.fr
Trans Canal Centre / Khemis El Khechna,Route Nationale n°5. El Mohammedia. Bp 6...,024 97 34 92,hydro.canal35@gmail.com
Trans Canal Centre,Rn n°05.El Mohammedia (route de Bab Ezzo...,023 75 73 41 / 023 75 73 39,trans-canal-centre@hotmail.fr
Trans Canal Est,"Zone industrielle Rhumel, lot n°002.Bp 8...",0661 25 72 30 / 031 61 64 94,dg-transcanalest@yahoo.fr
Groupe Agoune,"Cité El Hechichia Mezloug, Setif, Algéri...",0550 55 44 14 / 0664 29 73 75 / 0550 55 44 88,groupe.agoune@gmail.com / commercial.agoune@gmail.com
PIPB / Production Industrielle de Produi...,"Dhaissa.Route de M'sila.Bp 431,Bordj Bou...",035 73 93 34 / 035 73 93 36 / 0555 04 84 21 / 0555 04 84 24,g.bourenane2003@hotmail.com
Alcahyd Centre / Algérienne des Canalisa...,"Route de Kharouba.Boudouaou,Boumerdes,Al...",024 70 47 49 / 024 70 47 50 / 24 70 47 51 / 024 70 47 52,alcahyd@alcahyd.com
Métal Soude,Locale n°31. Zone Industrielle Fort Turc...,026 28 30 34 / 0770 97 59 79 / 0770 96 38 72,metalsoude@yahoo.fr
GICA / Groupe Industriel des Ciments d’A...,Route de Dar El Beida. Meftah,,contact@gica.dz
SIFAG / Société de Fabrication de Carrea...,"Zone des dépôts.Lot n°47,Tizi Ouzou,Algé...",026 19 96 82 / 026 19 96 83 / 0661 66 01 18 / 0770 54 55 34 / 0661 66 10 47,sifag@sifag-dz.com
Ayoub Carrelage,"Rn n°28, local n°12.Belaiba,M'sila,Algér...",0662 37 23 18 / 0550 82 39 48,sarlayoub@yahoo.fr
MCA / Marbre Carrelage Agglo / Groupe Me...,"Industrial zone, route de M'Sila, 34000",,mca_mecheri@yahoo.fr
ALCAHYD Ouest / Algérienne des Canalisat...,Zone industrielle d'Ain Defla.Lot n° 38-...,0555 32 32 32 / 0555 06 47 78 / 0555 39 39 39 / 0555 06 47 70,alcahyd@alcahyd.com
Mechati Tahar,"1er étage, Cité Bekhira, n°154.Hamma Rou...",0550 53 20 61,tahar0550@hotmail.com
Hydro Aménagement / Entreprise Nationale...,"Zone industrielle, Rn n°5.Bp 31.Rouiba,A...",023 85 12 16 / 023 85 12 03 / 023 85 12 04 / 023 85 12 31 / 0555 61 82 00,info@hydro-amenagement.dz
BNF / Bara Noui et Frères,"200 logts LSP bt B1 N°2, Aïn El Mouss. E...",036 44 75 75 / 036 44 76 76 / 0661 35 18 09 / 0661 35 20 87 / 0555 02 50 53,sarlbnf@hotmail.com
Granito Sitifis,"Zone industrielle.Bp 301 bis,Setif,Algér...",036 62 50 30 / 0560 94 45 48,granitositifis@gmail.com
Groupe Sadi,"Zone d'Activité & d'Entrepôt,Setif,Algér...",036 44 93 03 / 036 44 93 05 / 0770 91 23 45,groupesadi@yahoo.fr
TUBELUX,"Djedal Aissa El Euch, N°209, B.B.Arrérid...",035 73 93 32 / 035 73 93 34 / 0555 04 49 90 / 0555 04 84 22 / 0555 04 49 96,canalisation-groupebourenane@hotmail.com
AGGLO BBA,"Zone industrielle,Bordj Bou Arreridj,Alg...",035 87 31 04 / 0555 04 64 47,agglobba34@gmail.com
MCH BBA / Mechri Canalisation Hydrauliqu...,"Zone industrielle.Bp 79.Route de M'sila,...",035 87 39 38 / 030 59 32 86 / 0550 96 06 54 / 0550 55 03 68 / 0550 46 91 66 / 0550 58 30 59,contact@mch-dz.com
SCT / La Société des Ciments de Tébessa,"Rue Belkacemi Youcef.Bp 83,Tebessa,Algér...",037 59 27 98 / 037 59 25 22 / 0661 92 26 28,sct.tebessa@gmail.com
