Title,Info,Company,Company1
PROPAL / Profilé Plastique Algérien,"Zone Industrielle Ben Boulaid.Lot n°31,B...",025 20 80 54 / 025 20 80 57 / 0555 02 83 50 / 0550 08 16 45,contact@propal-dz.com
DARYBEL,"Cité Bentalha, n°18.Baraki,Alger,Algérie",0550 48 43 67 / 0661 51 49 44 / 0770 35 46 62,contact@darybel.com
Vitalor Distribution,"Lotissement Est.Cité EPLF, 56 bis.Zérald...",,info@vitalor-dz.com
El Qods Pvc Aluminium,"52 S, coopérative la Concorde.Oued Benia...",025 43 01 86 / 0770 39 20 94 / 0550 08 16 45 / 0554 26 48 02,elqods.pvc@gmail.com
Aures Emballages,Zone Industrielle. RN n°12 .Draâ Ben Khe...,,aures_emballages@yahoo.fr
ASSITEC,"RN24. Centre D'affaires Saboundji,BP N°9...",024 79 93 46,commercial@assitec-dz.com
SIFAT / Société Industrielle de Fabricat...,"Zone d'activité Dar El Beida.Lot 42,Alge...",023 83 31 72 / 023 83 31 73 / 0555 04 76 40 / 0555 04 76 41,sifatsarl@yahoo.fr
FIPEXPLAST/ Société de Film et de Polyst...,"Zone industrielle Oued sly. Bp 20,Chlef,...",027 71 08 73 / 0660 36 29 57,fipexdirectiongle@yahoo.fr
EUDOX Emballage,"Route de Bouhnifia. Tizi,Mascara,Algérie...",045 75 80 31 / 0661 25 04 71 / 0662 49 14 92,eudox@live.fr
Polyma Industry,"Zone Industrielle TIZI . Bp n°10,Mascara...",0555 03 80 53 / 0555 95 96 88,info@polyma-industry.com
DIGITALTYRE,"Lot Abdelmoumene.N°3,Blida,Algérie",025 24 63 08 / 0561 61 88 80 / 0550 58 63 31,commercial@digitaltyre.com
MOTOREST,"5éme km, route de Batna, N° 01 cité Nass...",031 60 65 09 / 031 60 67 56 / 031 92 00 78 / 0770 26 12 63,motorest@motorest-dz.com
SININES,"Cité boussouf n°297,Constantine,Algérie",031 74 12 14 / 0661 30 09 25,abdellah_miloudi@yahoo.fr
ALFO,Lot n°90.Cité Abnaa Chouhada.Dar El Beid...,0559 16 17 15,sarlalfo@gmail.com
ALGEK,"Cité 1200 logts.Bt 55 n°8,Boumerdes,Algé...",024 90 84 64 / 0661 58 27 90 / 0658 25 97 71,info@algek.co.uk
ALUCAP,"94, cité Mhamed Bouguerra,Tipaza,Algérie",024 37 72 28 / 0550 08 78 26,alucap@gmail.com
Moula Mustapha Vague de Fraîcheur,"Zone Industrielle Ben Boulaid,Blida,Algé...",0560 06 50 01 / 0560 06 50 20 / 0560 06 50 17,contact@vaguedefraicheur.com
Ideal Labo,"136, Rue Zabana Ben Boulaid,Blida,Algéri...",025 30 90 54 / 0664 92 05 18,ideal-labo@yahoo.fr
PTD / Plastique Transformation et Distri...,Rue des vois ferrées .Cité Fettal.Beni M...,025 27 62 39 / 0560 94 76 26 / 0555 02 54 56 / 0561 68 67 90,habiba.ouadah@ptd-dz.com
SIFAM / Société Industrielle de Fabricat...,"20, avenue colonel Bougara. Bp66. Boufar...",,sifam.boufarik@hotmail.com
APU / Algerian Pharmaceutics Union,"39, zone d'Activité El Khroub,Constantin...",0561 64 73 25 / 0770 13 96 24 / 0550 90 48 34,apu1_2003@yahoo.fr
DIPHACO,Route National 32 bis.Zone industrielle...,041 27 45 41 / 041 27 45 44 / 0770 11 95 40 / 0770 96 74 10,contact@diphaco.dz
Hikma Pharma Algerie,"Zone d'activité 15/16.Staouéli,Alger,Alg...",023 20 91 02 / 023 20 91 03 / 023 20 91 06 / 023 20 91 07 / 023 20 91 00,s.mehdid@hikma.com
HUP Pharma,"07, rue Benmaati Abdelouhab. Belle Vue,C...",031 60 70 57 / 031 60 70 56,huppharma@yahoo.fr
Api / Algerian pharmaceutical institute,20 C. Zone industrielle Ibn Badis. El Ta...,031 95 00 40,api.pharm@yahoo.fr
LAM / Laboratoire Algérien du Médicament,"26, zone d'Activité de Zéralda,6, rue Dj...",0770 35 80 96,info@lam.dz / lam.vente@gmail.com
Ci Crétes,"16, rue A, les Crétes.Hydra,Alger,Algéri...",021 51 30 81 / 0660 20 52 46 / 0660 20 52 47 / 0561 81 75 08,secretariat@cicretes.com
SOPHAL / Société Pharmaceutique Algérien...,"BP 147,Hassi Ben Okba,Oran,Algérie,31295",041 76 55 12 / 041 76 55 13,contact@sophal.dz
EXPENSIMED,Zone Industrielle n°08 El Achour. Draria...,023 31 68 48 / 023 31 68 49,contact@expensimed.com
IPSEN / Innovation For Patient Care,Lot n°10-11 Boulevard du 11 décembre 196...,,lamia.taalba@ipsen.com
LOTUS PHARM,"zone Industrielle 93, route 09, ilot Pro...",043 40 42 10 / 0550 92 19 20 / 0660 83 15 10,mbenyelles@yahoo.fr
Pierre Fabre,"Lot El Kadous, Lot n°10 Moutchachou Ben...",0770 83 77 88 / 0770 11 47 69,shahrazed.mettai@pierre-fabre.com
GT PHARM,"74, cité Mesri Djilali ex EPLF.Route de...",046 22 70 73 / 046 22 70 74 / 0560 06 89 69 / 0560 06 89 71,mehdi.haddou1@gmail.com
EPIDEK,"Rout De l'Hopital Khelil Amrane S'mina,B...",034 12 33 32 / 021 55 08 76 / 0661 63 66 35 / 0560 81 53 66,sarl.epidek@gmail.com
Chebah Bureautique Informatique,Cité les Mandarines(à coté Techno).Moham...,021 89 70 29 / 0550 58 00 52,chebahcorial@yahoo.fr
Grupo Puma Algerie / Groupe Hasnaoui,"Siege: Zone Industrielle ilot 214, n°27...",0560 06 80 68 / 0560 29 98 53 / 0561 64 42 10 / 0555 02 56 40 / 0561 65 89 00,info@grupopuma-dz.com
Mac Buro,Local n°08 B.Haouche El Makhfi.Ouled Hed...,024 79 01 45 / 0661 65 20 07 / 0551 19 95 11,ammour_ce@yahoo.fr
Advanced Office,"02, rue Ghoilam Abdelkader. Ain Benian,A...",023 10 47 48 / 023 10 47 52 / 023 10 47 60 / 023 10 39 77 / 023 10 39 78 / 023 10 39 81 / 0770 13 13,vente@advanceoffice.dz
Phytochim Kerkour et Cie,"Cité Tandja n°74.Ain El kebira,Setif,Alg...",036 59 61 59 / 0770 97 28 31,phytochim@yahoo.fr
HHM / Home Help Medical,"157, coopérative El Amel Ex Cardouna.Bir...",0561 61 41 20 / 0550 11 06 10 / 0561 61 41 19,hhmedical09@yahoo.fr
Cristal Cosmétique,"Lot 56. N°30 Oued Terfa.El Achour,Alger,...",023 24 43 67 / 0560 06 59 26,cristalcosmetique@hotmail.fr
SCIPP OUEST / Société Commerciale & Indu...,"14, boulevard de la macta,Sidi Bel Abbè...",048 75 19 39 / 048 75 11 21 / 048 75 13 33 / 023 96 63 35 / 0555 93 72 06 / 0561 90 18 68,scippouest@yahoo.fr
CISTA Groupe,Cité Abdelkrim Hamza.Lot 01B Zouaoua.Del...,,cistagroup@gmail.com
ENAD / Entreprise Nationale des Détergen...,"Sour El Ghozlane. Bp 91,Bouira,Algérie",026 75 82 60 / 0661 70 73 37,enadgrp@yahoo.fr
Tacherift Frères,"70, route d'Ain Taya.Rouiba.Bp 46/A,Alge...",021 85 40 90 / 0661 54 02 14,tacheriftsarl@hotmail.com
TPLAST,"Zone Industrielle.Lot n°100,Sidi Bel Ab...",048 70 32 56 / 0555 04 60 42 / 0560 00 07 43 / 0560 00 07 44 / 0555 24 00 30,tplast@groupetabet.com
BOUALEM,Villa 110 .Coopérative Essalam 2.Birkhad...,023 59 94 05 / 0661 51 30 53 / 0550 81 57 04,b.a.glass@hotmail.fr
Office Line,"Zone d'activité, lot n°41.Bordj Menaiel,...",024 98 31 23 / 0661 24 47 93 / 0770 53 10 57,info@officeline-dz.com
Aures Gaz Industriels et Médical,Zone d'activités Kaidi.Lot 15 et 16. Bor...,021 21 33 16 / 0661 96 02 89 / 0551 25 69 62,contact@auresgaz.com
Adwiya Mami,"Zone industrielle Tarf, n°135.Zone S.Ben...",0770 52 30 14 / 0555 61 63 99,bencharif66@gmail.com
Atchi Biomedical,"01, rue Ramoul Abdelaziz,Blida,Algérie",025 21 65 31 / 025 30 00 40 / 0661 91 12 23 / 0661 91 12 24,atchibio@yahoo.fr
EFCOPAL,"Zone industrielle de Rouiba, lot N°148,...",023 85 00 61 / 0661 57 33 07 / 0661 55 38 32,efcopalagro@gmail.com
Al Mokadem Distribution,"Lot El Karma, n°10, route de Ain Benian....",023 36 17 28 / 0561 73 13 86,contact@al-mokadem.com
Remora Algerie Services,"Coopérative immobilière Ennasr, lot n°52...",0661 81 27 56,remora@remora-dz.com
BIOVERFORT,"Route Nationale n°5, lot 115. El Hamiz....",0553 92 43 33 / 0661 97 10 31,bioverfort@gmai.com
King Diagnostics,"31A, route de Barbessa. Koléa ,42400",0561 73 05 45 / 0549 42 57 87,contact@kingdiagnostics.com
Zibane Garden,"Zone d'équipement n°25,Biskra,Algérie,07...",033 75 96 67 / 0560 94 02 03 / 0560 94 02 05,ziban.garden@yahoo.fr
Skiplait / Djezzar et Fils,"Boulevard Rouibah Hocine,Jijel,Algérie,1...",034 49 32 32 / 034 47 32 00,skiplait18@yahoo.fr
Sabrinel Laboratoires,"Zone industriel Bounoura,Ghardaia,Algéri...",029 27 23 42 / 029 87 35 52 / 0555 02 03 81 / 0771 23 05 32,infosabrinel@gmail.com
Shik Algerie,"Zone d'activité Medjana,34009",0660 36 20 35 / 0660 36 88 39 / 0660 36 58 41,shik_algerie@yahoo.fr / commercial@shiklalgerie.com / shikalgeriealger@gmail.com
King's Matelas,"RN n°05. Aomar.Bouira,Bouira,Algérie",0770 30 17 56 / 0770 92 59 26 / 0770 93 93 03,kingsmatelas@dmp-dz.com
Moulins Ahlem Ganouba Fréres,"Ouargla,Algérie",0661 38 44 20,ganouba@yahoo.com
EPA / Euro Protection Algérie,Cité du 1er Novembre. Ouled Moussa. Bp 7...,024 93 73 89 / 024 93 73 97 / 024 93 75 38 / 0555 03 86 62 / 0770 82 39 09,commercial@europrotectiondz.com
Securi-Plus,"Cité 400 logts, bt 1,Mostaganem,Algérie,...",045 41 73 57 / 0661 37 78 94,contact@securiplus.net
CT / Comptoir la Torche,Zone industrielle. Bp 1178 . Hassi Messa...,0770 61 75 26 / 0770 92 82 81,comptoir_latorche@hotmail.fr
Ahras Industry,"Zone industrielle oued Smar, lot n°17, E...",023 92 01 39 / 023 92 01 20 / 0655 59 12 60 / 0661 91 19 11 / 0698 10 38 94 / 0555 96 00 19,info@ahras.com
Condor Matelats / Taleb Ahmed,"Village Amyis Tala Toulmouts, Axe de Aza...",0667 83 05 14 / 0661 66 01 94,info@condor-matelas.com
AE / Amber Essaid Caoutchouc Industriel,"207, route de Tala Guilef. Boghni,Tizi O...",026 32 61 13 / 026 28 48 22 / 0771 68 17 50,ae.caoutchouc@yahoo.fr
PCM ECHIFFA,"39, Rue Chakib Arslane Choupot,Oran,Algé...",041 21 52 54 / 0550 54 00 35 / 0555 01 63 57 / 0555 01 63 59 / 0554 80 34 68,pcmechiffa@hotmail.fr
Traras Company,"Chemin Abdelkader Ouahrani, Lot n°37. Ou...",023 30 05 39 / 023 30 05 59 / 0561 08 35 90 / 0561 91 61 47 / 0560 08 35 90 / 0552 45 68 55 / 0982 4,trarascompany@gmail.com
Pharmidal ns,"144, zone industrielle .Rhumel,Constanti...",0560 06 02 76,info@pharmidalns.com / contact@pharmidalns.com
RC LAB,"Cité bizard, coopérative 8 Mai 45,Setif,...",036 53 35 05 / 0661 73 51 09 / 0552 91 30 12 / 0560 94 24 20,rclab@ymail.com
CRD Médical,"Cité 08 mars, 80 logements bloc 3 N° 11,...",038 42 03 21 / 0560 01 21 00 / 0561 64 37 87 / 0560 96 29 99,contact@crdmedical.com
MS / Moderne Sante,"Cité martyres Fafa,Bp 27B,Jijel,Algérie,...",034 49 55 62 / 034 47 22 00 / 0560 06 75 94,contact@modernesante.com
PROFIPLAST,"Zone industrielle. Bp 87,Setif,Algérie",036 62 52 08 / 0555 03 84 95,profiplast@groupe-chiali.com
LSH Production,"Route Nationale 12, Taouint Oulkhrif, Ti...",026 19 70 43 / 026 20 13 09 / 026 20 13 09 / 0561 67 44 37 / 0561 67 44 38 / 0561 67 44 39 / 0561 67,madjene_production@yahoo.fr
TABIRI,"Rassauta, section 06, groupe de propriet...",0661 48 40 71,tabri_tz@yahoo.fr
Analysys Algérie,Rue Chaghnoune Tayeb.Guerouaou,0561 78 26 44 / 0550 49 57 98,analysys_algerie@hotmail.com / youcef.analysys@yahoo.fr
Alpha pet,16 vois C. Zone industrielle Réghaia,0550 95 00 54 / 0550 95 00 53 / 0550 95 00 51,alpha_pet_plastcaps@hotmail.com / sarl.alphapet@hotmail.com
Capsu Plast,"Zone Industrielle Kechida,Batna,Algérie",033 22 25 83 / 0661 27 67 67,capsuplast@yahoo.fr
DISTRIPOL,ZAC N° 13. Zéralda,0561 61 62 29 / 0561 61 62 28 / 0661 67 09 11,info@distripol.net
HAMTECH,"01, Rue Khodjet el Djeld.Bir Mourad Raïs...",023 54 02 27 / 023 54 02 28 / 023 54 02 30,hamtechplastics@yahoo.fr
Polychimical,"Cité Mont- Plaisant villa N°4,21000",0661 33 11 66 / 0661 50 52 61 / 0661 11 13 69,lamouritdz@yahoo.fr
ATTIA Electronics,"7, boulevard Houari Boumediene,Bordj Bou...",035 73 01 01 / 035 87 31 92 / 035 87 31 94 / 0550 78 82 03,groupe_attia.appros_ext@yahoo.fryahoo.fr
SPPF,"Douar Baba Ali groupe de propriété 420,...",0550 96 33 01 / 0770 90 41 08,sarlsppf@gmail.com
ALZINC / Algérienne de Zinc,"BP 456, route du Phare. Ghazaouet,Tlemce...",043 46 97 05 / 0656 11 05 82 / 0656 19 83 48,alzinc.dg@spa-alzinc.dz
BCZ,"15, Rue du Bassin, El Achour,Alger,Algér...",021 33 14 95 / 021 33 31 52 / 0770 92 80 84,contact@bcz-algerie.com
HCPRO / Hygiene Chemicals Production,"07, Hai Said Hadjar .Saoula,Alger,Algéri...",0770 26 00 92,hcprodz@gmail.com
MGA / Miller Graphics Algerie,"Pont Mahyou.Bir Selam,Bejaia,Algérie,060...",034 16 70 55 / 0560 76 99 03 / 0560 81 90 80 / 0560 77 69 73,al-contact@millergraphics.com
OMNICHEM,Cité Naimi 2- villa N°7 Route e Mahelma...,024 52 11 10 / 0770 94 00 84 / 0550 54 59 10,info_dz@omnichem.ca
Orkila Algerie,"233, route Nationale Ouled Fayet.16867",0561 69 08 20,info@orkila.dz
Techn-Eaux International,"Cité Benghazi, villa 85 A Beraki,Alger,A...",0770 12 90 96 / 0770 90 34 54,commercial@techn-eaux.com
ROUBOUE EL HIDAB,"Cité 08 Mai 1945, Bloc 34 N° 29, Bab Ezz...",,daamouche.agro@hotmail.fr
Tabet Industrie,"Hai Ben Amar, n°116. Bp 71A. Hammadi,Bou...",021 81 01 01 / 0770 94 31 46,contact@tabetindustrie-dz.com
Astrachem Saoudia Algerie,"Villa 07 aisset idir, coopérative immobi...",023 36 32 78 / 023 36 32 79 / 0560 05 05 62,algeria@astrachem.net
FAMAVIC,"Rue Sidi El Medjdoub.Hassi-Mameche,Mosta...",045 38 92 98 / 0772 08 37 49 / 0552 13 88 89,famavic@famavic.com.dz
Huilerie Mecqa,"Hai Douzi 1, Lot n°21. Bab Ezzouar,Alger...",021 20 40 97 / 0551 01 93 03,huilemiracle@yahoo.fr
Centre E Algerie,"42, cité Tobbal,Bejaia,Algérie",034 12 98 42 / 034 81 18 67 / 0561 78 50 21 / 0661 31 91 22,yessadsamir@gmail.com
ETPT Ourahmoune,"Hai Ben Adjel, RN n°05, Boudouaou,Boumer...",024 74 08 87 / 0550 95 88 55 / 0661 65 02 75 / 0661 28 81 88 / 0560 06 04 76,etpt.pvc@gmail.com
FLUIDAL,"75. Rue capitaine Hamri,Oran,Algérie",041 74 93 23 / 041 74 93 24 / 041 42 68 51 / 041 42 34 85,fluidalalgerie@yahoo.fr
Frères Ourahmoune / Groupe Ourahmoune,Siege social: 601 Hai El Badr.Bachdjerah...,024 74 08 87 / 0661 65 02 75 / 0560 06 04 76 / 0550 95 88 55 / 0661 28 81 88,djalil@groupe-ourahmoune.com
Golden Peint Algerie,"Projet 412 LSP, Bt 3 RDC, lot N°41-42-43...",0560 65 09 11 / 0770 30 05 17,sarlgoldenpeintalgerie@gmail.com
Guellati Glass,"Rue fréres Meguerbi. Khraicia,Alger,Algé...",023 31 31 43 / 0561 65 70 43 / 0770 54 63 88,g.glass@hotmail.fr
IPP / Industry Plastic Polystyrène,"Cité Ben Adjel, lot 05 propriété F27. Bo...",024 74 31 97 / 024 74 32 00 / 0660 20 08 40 / 0660 20 08 41 / 0660 20 08 42,ippsarl@gmail.com
MADIE,"Hai Freri 3 Grp 'A'lot N° 38. El Hamiz,1...",023 86 70 95 / 0555 61 99 62 / 0555 61 99 60,info@madie-dz.com
East Wolf Business,"53, Zone industrielle Kéchida,Batna,Algé...",033 22 26 32 / 0554 25 65 30 / 0540 70 89 86,wolf_business@hotmail.fr
NTB / New Tools Bey,"Cité Fréri 03, groupe B, lot 14. El Hami...",023 86 75 84 / 0561 61 16 76 / 0561 61 16 91 / 0561 61 16 85 / 0561 61 16 84 / 0561 61 16 95,info@ntb-dz.com
Protec Color,"Zone industrielle Palma, n°59,Constantin...",031 72 05 45 / 0770 44 38 35,protect.color@yahoo.fr
Semin Algérie / Bejaia,"Rue Boumedaoui Nacer. Cité Somacob, bt A...",0552 63 87 05 / 0560 91 69 51 / 0552 63 87 05,contact@semin-algerie.com
Bio Lb Nour,"Cite des trois caves, loc 605, N°1 .EL H...",023 97 14 08 / 0561 88 59 60 / 0561 88 59 06,bionour.lb@gmail.com
Ghizolab Algerie,N°3 coopérative El Moustakbal. Ouled Fay...,023 32 42 41 / 0560 96 18 89,ghizolab@hotmail.fr
MPS / Médical Professionnel Services,"villa n°48.Coopérative J8, Apperaval. Ko...",0550 05 10 39 / 0661 56 89 65 / 0556 99 27 09,contact@mps-medicale.com
ALLUMEN,"Cité 50 logts, Coop El Hidhab, Touati LS...",036 45 27 12 / 036 51 33 79 / 0661 35 08 85 / 0660 73 22 86,sarl.allumen@yahoo.fr
Biolab Vétérinaire,Cité des Frères Abbas Villa N° 01 Dar el...,0661 34 05 80,contact@biolabveterinaire.com
CYCLOVET,"351, Cité Abdelhafid Boussouf, 4 ème tra...",031 66 08 21 / 0770 91 79 71 / 0550 46 55 61,cyclovetmicrobio@yahoo.com
Diam Grain,"Villa n° 145 146 .Lot Cart .Rouiba,Alger...",0550 90 36 64,info@diam-grain.com
GPM / Groupe Pharmaceutique Madani Kela,"189 Bis, Z.A.M Ali Mendjli. Bp 65 A,Cons...",031 74 11 17 / 031 67 52 04,commercialgpm@gmail.com
Issoula Olive,"Issoula, Bechloul sur la Route Nationale...",026 84 52 11 / 0666 25 41 74 / 0661 74 82 37,issoula.abbas@gmail.com
LBVET,Route de Kaddous Parc Zoologique et de l...,023 23 83 16 / 023 23 83 21 / 0555 99 02 51,amrouni.m@lbvet.dz
NOSOCLEAN,"194, Rue Boudjema Khelil . Ould Romane E...",0770 95 83 35,contact@nosoclean.com
Plantaxion,"Cité 19 Juin 1965. Sidi Aissa,M'sila,Alg...",035 50 68 06 / 0661 70 61 91 / 0561 91 42 59,boubekeur@plantaxion.com
Pro Quimicos,"Cité 98 logts N°3 . Sidi Yahia . Hydra,A...",023 57 33 63 / 023 57 33 76 / 023 57 33 96 / 023 57 32 67 / 0660 37 91 50,contact@flygroupes.com
PROVAST,Coopérative El Houda n°2.Draria,,info@provast-dz.com
Sanvital Science Group,"39, route des Aurès Ihaddaden,Bejaia,Alg...",034 16 93 15 / 0560 91 66 94,sanvital2001@yahoo.fr
Soprovet,"Cité du 8 Mai 1945, N° 40, Khroub,Consta...",031 80 18 14 / 031 80 18 15,soprovetnabil@yahoo.fr
Vetagrial,"07, Route de Birtouta, Kheraicia,Alger,A...",023 40 10 38 / 0555 00 66 06,info@vetagrial.com
VETAM,"L'immobilier El Ghina, Rue 1er Novembre...",036 47 99 66 / 0550 47 04 29,vetam_dzc@yahoo.fr
New Techpharm,"Rue Ahmed Belattar, cité Bouaroua, 3émé...",036 66 73 71 / 0561 61 09 19,newtechpharm.algerie@gmail.com
Plast Paper,"4 rue Azzaba (ex secourgeon),Oran,Algéri...",041 75 41 90 / 0560 95 55 41 / 0560 95 55 42 / 0770 37 33 17,info@palastpaper.com
Plast Afrique,Zone d'activité Bindjebline BP2019 BL470...,029 23 53 68 / 0663 31 21 41 / 0779 44 54 32,plastaf@yahoo.fr
FEAPO / Fabrique d'Emballages & Articles...,Zone industrielle Garat Ettaâm BP.35 GT...,0673 88 50 19,feapo01@yahoo.fr
CHARMED,Rue Djamel Eddine El Afghani Gembetta. E...,041 53 30 80 / 041 53 12 60,charmedsante@yahoo.fr
Hydro Algérie,"07, chemin Bachir El Ibrahimi. Hydra,Alg...",023 47 13 51,info@hydroalgerie.dz
Tali Emballage,"Zone industrielle lot n°37,Setif,Algérie...",0770 92 05 23,taliemballage@yahoo.fr
Taalba,"Route nationale 26, quartier Sonatrach....",034 36 32 37 / 0770 63 08 96 / 0561 81 21 11,mpgi_taalba@hotmail.com
CODIMAC / Comptoir Distribution Matériel...,"Cité Choual,Ain Defla,Algérie,44000",027 51 01 56 / 0550 54 33 83,codimac-aindefla@hotmail.com
Nouadria Distribution Comptoir,"Cité 100 logements Mohamed El Kourd, lot...",038 42 00 16 / 038 42 00 17,info@nouadriadistribution.com
OXXO Algerie,"15, boulevard Saïd Hamdine. Bir Mourad R...",0770 97 27 70,contact@oxxo.dz
SAFPI / Société Algérienne de Fourniture...,Compagne Semar Diar Errahma. Résidence M...,021 44 88 12 / 0774 76 81 07,laminesafpi@hotmail.fr
PMPS / Matériel de Protection & de Sécur...,"10, route de Bachdjerah.Cité Maya Prêt H...",021 77 81 49 / 021 77 81 50 / 0557 82 87 00 / 0550 48 76 16 / 0556 08 92 05 / 0560 08 92 06,pmpsdz@yahoo.fr
ATLANTA,"3, hai Ferari Groupe A lot n°25. El Hami...",0790 15 80 76 / 0773 59 75 30,atlantaalger@yahoo.fr
REMSI,"Lotissemet 194 logements .Batiments n°2,...",0661 11 09 01 / 0560 06 69 90,contact@remsi-dz.com
RIMAS ALLU,Zone d'activité pont Bouchet n°3. El Had...,0559 39 53 48 / 0561 97 75 60,alurimas@yahoo.fr
GMZ / Général Mécanique Zennadi,"24, zone industrielle Pont Bouchet. El H...",038 42 08 19 / 0560 01 13 28 / 0553 01 29 15,info@gmzdz.com
Techno Stuff,"2, rue Ghoulam Abdelkader. Ain Benian,Al...",023 10 39 78 / 023 10 39 79 / 0770 93 97 10 / 0770 13 13 13,info@technostuff.dz
GGMP / Grand Groupe Méditerranéen de Pne...,"80, rue Sam Bouafia. Les Castors,Oran,Al...",041 45 43 01 / 0661 20 26 79,gmpl.co@gmail.com
El Ghazou,"14, rue Mohamed Yousfi.Place du 1er Mai...",,eurl_ghazou@yahoo.fr
Basf Construction Chemicals Algeria,"Zone industrielle de Baba Ali dist 5, il...",023 58 99 12 / 23 58 99 55 / 023 58 99 81 / 0770 25 24 69 / 0770 08 12 99,
Laboratoire CPCM Pharma / CHIMIE PHARMAC...,"Chemin des Ruines Villa n°209, bordj el...",,adm.cpcm@gmail.com
PETRA PHARM Algérie,"Route de Chéraga, dely ibrahim,Alger,Alg...",,info@tetrafarm.com
Innovation Beauté,"Zone Ogholi Salamantre,Mostaganem,Algéri...",045 35 62 52 / 0550 48 38 45,innovationbeaute@yahoo.fr
Groupe Sante Laboratoires,"11, rue Bendahmane Saâda, El ckmhil,Zone...",041 21 65 16 / 0550 90 09 70 / 0560 02 36 98,info@groupesantelaboratoires.com
Pharma Avicenne,lot n 125 .Zone d'Activité. Ouled Mohame...,027 77 24 70 / 0550 04 40 88 / 0550 16 19 97,ammarinoureddine@pharmavicenne.com
Laboratoires PAUL HARTMANN,"Lotissement Communal N°3 villa n°10, Rou...",023 71 61 52 / 023 71 61 16 / 023 71 61 63,contact@hartmann-dz.com
CADEX,"Bt 84.Garidi 2, n°1.Kouba,Alger,Algérie,...",021 54 31 61 / 021 54 31 63 / 0550 59 15 63,sarl_cadex@hotmail.com
Société Pharmaceutique EL EMIR,"Cité Kaouch, n°16, chéraga,Alger,Algérie...",,emir_pharmaceutique@yahoo.fr
CODINAF,"11, rue Mohamed Khemisti.Dar El Beida.Bp...",021 50 53 13 / 021 50 59 03 / 0560 04 85 43 / 0560 04 85 44,info@codinaf.com
DOUID Abdelhalim,"21, cité Baila rue L, Khazrouna,Blida,Al...",025 27 37 71 / 0550 81 61 17,abdelhalimdouid@yahoo.fr
Etoile Plastique,"140 Bis, voie n°2.Zone Industrielle n°2,...",041 61 76 86 / 0770 91 31 31 / 0561 75 75 75 / 0661 20 04 65,info@etoileplastique.com
Chemie Plast,"Route du Génie, impasse n°1 Dar El Beida...",021 50 66 96 / 021 50 53 53,ctlast_fr@yahoo.fr
Thermoplast Atek,"Zone d'activité. Bordj Menaiel,Boumerdes...",024 98 32 01 / 024 98 32 02 / 0661 66 35 01,contact@thermoplastatek.com
La Royale Mondiale,Zone d'activité multiple Industrielle K...,032 23 89 27 / 0555 61 65 08 / 0555 61 97 55,rms-bahi@rms-bahi.com
Alger Plastique,"24, rue Benaiche Yahia ( ex rue Valentin...",021 78 20 76 / 021 78 20 80 / 0661 65 55 15,eurlalgerplastique@hotmail.com
MSA / Morancé Soudure Algérie,"Zone d'activité Ben M'hidi, lot n°5,El T...",038 34 80 93 / 038 34 81 59 / 0555 98 48 15 / 0561 65 40 55 / 0560 64 94 62,msa36000commercial@gmail.com
CIMPA / Complexe Industriel Moderne de P...,"8, rue Amari Mohamed.Haï Oussama,Oran,Al...",041 24 16 28 / 041 24 16 29 / 0770 50 30 02,cimpa31@yahoo.com
Salah Plast Amrouche et Cie,"14, Zone d'Activité Boukalâa, El Kseur,B...",034 82 33 86 / 0550 55 63 75 / 0771 74 57 34,salahplast.direction@gmail.com
ATPS / Algérie Transformation Plastique...,"Zone d'Activité Artisanale, 6ème tranche...",066187 17 29 / 0770 33 64 68,atpssarl@gmail.com
GENIPACK,"Résidence SERAPI bt D, Birkhadem,Alger,A...",023 45 21 63 / 0550 92 20 80,info@genipack.com
Frères Halimi,"Mechta Sahraoui. El Eulma. 19600,Setif,A...",036 48 11 06 / 0661 35 58 83 / 0560 13 22 99,transformation2plastique@gmail.com
G2M PLAST,"Zone d'Activité, Lot 82 Dar El Beida,Alg...",023 83 37 93 / 0772 80 57 47 / 0661 53 75 52,plasticg2m@yahoo.fr
Chimie Services,"Zone Industrielle Ben Boulaid.N°72 ,0900...",025 32 51 10 / 020 59 41 69 / 0663 91 09 55 / 0663 02 07 70,eurlchimieservice@yahoo.fr
Nbs plast,Siège Social:ZI route du 17 Septembre 56...,,sarlnaimisacs@hotmail.fr
Nova Beauté,"45, Rue Koudjet El Djeld, Bir Mourad Rai...",023 52 86 27 / 0560 93 31 77,info@novabeaute.com
NC / News Cosmétique,02 fraction 01 ilot 139 Zone Industriell...,041 51 51 80 / 0540 54 85 23 / 0561 61 66 74,shehrazedbakhti@newscosmetique.com
COSMICOUX,"100, Rue de la Mosquée, Beni Messous,Alg...",021 93 39 56 / 0560 98 82 09 / 0560 98 82 00,cxcosmetic@yahoo.fr
ENAP / Unité Peinture et production de L...,"Route nationale n°5. Lakhdaria.Bp 66,Bou...",026 70 17 00 / 026 70 17 18 / 026 70 17 19,peintures@enapdz.dz
ENAP / Unité Peintures de Chéraga,"Route de Ouled Fayet. Chéraga,Alger,Algé...",021 37 59 40 / 021 37 48 55,peintureupc@enapdz.dz
ENAP / Unité Peintures de Sig,"Zone Industrielle de Sig. Bp 136. Sig,Ma...",045 64 00 56 / 045 64 00 58 / 045 64 01 57 / 0555 05 34 66,Enapsig@enapdz.dz
