Title,Info,Company,Company1
Maison Gaouar le Traditionnel,"44 C, chemin Sidi Yahia.La Petite Proven...",023 54 42 04 / 0550 22 92 92,
Bouchelouh Samir,"07, rue Mohamed Khemesti.Koléa,Tipaza,Al...",0661 66 45 35,yadbbsamir@hotmail.fr
Chemiserie 2000 Bossi Jocamo,"48, lotissement Vincent.Bouzeréah,Alger,...",021 90 16 43 / 0661 51 31 07,chemiserie2000@hotmail.com
Amri Samia,"Cité 05 juillet.Sidi Daoud,Boumerdes,Alg...",0771 51 31 47 / 0670 12 06 98,
Trio Fixe,"52, rue Marcello Fabri, n°24. Les Source...",023 54 40 38 / 0555 02 87 96 / 0555 02 87 98,eurl-triofixe@hotmail.fr
FRIMAVET,"05, rue Amrani Noureddine. Es Sedikia,Or...",041 74 98 00 / 041 74 97 79 / 0696 20 89 31,frimavet@yahoo.fr
Oran Protection,"42, bd Adda Benaouda. Plateau,Oran,Algér...",041 41 10 48 / 0661 20 06 85 / 0560 78 96 13 / 0770 71 07 04,contact@oranprotection.com
OMNIA,"Cité Communale 2ème, etage n°21. Ain Mli...",0557 84 17 54,imane.abkll@gmail.com
Kasr Lala Meriem,"Lotissement F, n°20. Draria,Alger,Algéri...",023 26 89 40 / 0541 98 59 60,
Guechi Noureddine,Les Dunes de Sables.Sidi Local n°A1.Chér...,0771 07 02 68,bbsamir2001@gmail.com
Chic Mode,"Local 16/17, avenue Houari Boumediene, B...",0551 22 04 84,amernaitmohad@gmail.com
Rynouz Import,"33, coop El Yasmine. Draria,Alger,Algéri...",0560 03 09 98,i.riad@hotmail.fr
Rachid Djafer Prêt a Porter,"19, impasse Vercors. Air de France .Bouz...",023 27 04 60 / 0771 94 25 94,algconfex@hotmail.com
HOSNATEXT,"13, rue Boudhane Houcine .Hamma Bouziane...",0661 30 41 56 / 0560 36 82 01,hosnatex208@gmail.com
Amir Resal,Rue 1er Novembre local n°01.Ain Fakroune...,0696 31 85 34 / 0552 33 00 48,tiwaghoul1988@gmail.com
Wsteele World Wide Bisiness,"Cité El Mardja, section 08, groupe 408,...",0669 74 32 38,beghoura1@hotmail.fr
Fay Ben,"25, rue Ahmed Zabana.Sidi M'hamed,Alger,...",021 73 85 27 / 0661 51 16 21,faycalbensemra@gmail.com
Baby Junior,Lotissement El Yasmine.Extension n°30.Dr...,023 33 20 81 / 0661 51 93 77 / 0770 65 46 65 / 0560 97 60 63,s-babyjunior@hotmail.com
SODIMAF,Zone industrielle.Route de la Briqueteri...,023 57 01 33 / 0770 82 94 26,contact@theramaf.com
B.L.N.G Clothing Company,"Hai Ain Naadja,Lot n° A 04, Centre Comme...",021 20 36 09,lamineahmed@yahoo.fr
La Maison de La Cravate / Amirouche Etab...,"26, rue Abane Ramdane. Alger Centre,Alge...",023 50 23 41 / 0770 91 06 60,mohamedamrouche@hotmail.com
HABITEX,"Rue Belhocine Said, Hammam Bouhdjar. 462...",0661 22 70 26,snc.habitex@gmail.com
ACED / L'algerienne des Cuirs et Dérivés...,"Zone industrielle K'Chida.Bp 89, allées...",033 22 25 13 / 033 22 25 26 / 033 22 25 27 / 0550 74 96 76,magabatna@yahoo.fr
Galion Algérie,"Section 06.Ilot de propriété, n°284.Hamm...",0982 40 02 70 / 0982 50 54 57 / 0982 50 54 58 / 0555 02 29 39 / 0555 02 29 36 / 0555 02 29 35 / 0770 99 19 82 / 0770 99 19 83 / 0770 99 19 84,contact@galionalgerie.com / info@galion.com
Crin Blanc,"El Attrouche Bedaa, Région Belghnem,Ghar...",029 86 48 46 / 023 86 71 55 / 023 86 71 56 / 0550 07 83 56 / 0655 19 03 26,info@crinblanc.com
Smart / Setif,"Route de Batna. El Eulma,Setif,Algérie,1...",036 63 54 96 / 0661 39 00 42 / 0671 40 12 22,sarlsmartconfection@gmail.com
Grine Zohra,"Locaux d'artisanales de Damiette,Medea,A...",0551 91 24 75,
Hout Massaouda,"Rue Tidjani Tablat,Medea,Algérie",0792 95 03 58 / 0550 83 22 59,
Saidoun Fatiha,"Lotissement Mouhoubi,Medea,Algérie",,
Royaume de la Mariee Ania,"Riadh El Feth, niveau 108, n°293,Boumerd...",0798 62 44 38,samira2009@hotmail.fr
Chebourou Mohamed Yahia,"Local n°01. Hammam Boughrara Centre,Tlem...",043 53 91 06,chebouroumohammedyahya@gmail.com
Coin Couture,"89, Bois des Cars 1. Dely Ibrahim,Alger,...",023 30 88 08 / 0660 40 85 25,asma_assassi@hotmail.fr
Indiana PCO,"26, rue Taleb Messaoud, local C.El Biar,...",023 37 76 26 / 0773 49 49 27,india.fashion68@gmail.com
All Stores TRADING,Lot 109 Sidi Abad Tessala El Merdja.Birt...,0770 27 83 87 / 0770 49 13 71 / 0770 41 15 72 / 0770 96 57 52,allstores-alger@hotmail.com / info@allstoresalgerie.com
Ammari Stores,"Cité Garidi 1, logts 310, Bt 13(B_2B)....",0561 67 53 80 / 0666 76 00 01,contact@stores-ammari.com
Ezzaoui Couture Artistique et décor Géné...,"Cité El Moudjahedine,El Oued,Algérie,390...",032 21 63 70 / 0770 97 31 13,zaoui_tf@yahoo.fr
ASTALAVISTA,Centre Commercial & d'affaire Mohammadia...,0770 27 22 81 / 0770 27 26 70 / 0770 91 95 59,info@astalavista-dz.com / structure@astalavista-dz.com
Tizi Housse,"Rue Aït Mouloud,Tizi Ouzou,Algérie",026 19 83 99 / 0771 68 22 26,
GT Store / Général Top Store,"1460 lot, Compagne Semmar, lot n°1. Bir...",0551 09 59 75 / 0669 26 91 44,info@gtstor.com
Mondialisation Import Export,"Cité Beni Aissa. Taher,Jijel,Algérie",,zelitf@yahoo.com
Confection El Fouara,"Cité Laarassa,Setif,Algérie,19000",036 51 90 98 / 0770 31 16 33 / 0770 91 86 74 / 75,confection-elfouara@gmail.com
Literie Belit,"14, rue Abi Ayad Abdelkrim Pasteur,Tlemc...",043 57 63 46 / 0555 03 39 65 / 0661 44 66 44,sarlbelit@gmail.com
ID MAISON,"Cité Emir Abdelkader, cooperative Hachem...",0770 63 86 22 / 0559 47 06 14,charakhaled@idmaison.net
Les Dentelles Sahariennes,"Zone industrielle Bp 67. El Guerrara,Gha...",029 22 84 70 / 0550 70 43 48 / 0658 42 53 22 / 0770 94 55 96,dentel_sahara@yahoo.fr
Royal Stores / Gharzouli,"3, rue herrag Med Snoussi. Bd des entrep...",0655 72 12 60 / 0550 97 78 10 / 0774 45 57 61,foued1977@live.com
ALTEXI / Algerie Textiles Industrie,"Zone industrielle Bp 177 Guerrara,Gharda...",029 22 83 70 / 0771 71 37 49 / 0553 00 92 31,ahmedmerdoukh@yahoo.fr
CAPEX,"Cité Sidi Abdelkader, Bt 05. Ap 22,Blida...",0661 67 03 90,goutexal@yahoo.fr
Prestige Home,"Lot Ben Slam, villa n°09.Hussein Dey,Alg...",0542 22 46 85,prestige7@gmail.com
Douce Altesse,"300 lots cité Yahiaoui, rue Fertas Lamri...",036 52 28 77 / 0561 64 96 67 / 0561 64 99 89,douce.altesse.alg@gmail.com
Mark D'Or,"36, rue Polyclinique Bou Ismail,Tipaza,A...",0550 68 98 35,markdor42@yahoo.com
Ryan's Quality Products,"11, lotissement Benyettou, Bourouba.El H...",0552 08 14 30,zinott@gmail.com
Yasra Tex,"06, lot Abane Ramdane.Koléa",0561 52 17 27,eurlyasratex@gmail.com
FED Services / Food Equip & Déco Service...,"Lot, Boursas, résidence belle Vue, n°06B...",0771 94 82 04,service.zagho@ymail.com
2BTEX,"05, rue Hadid Mohamed Savignon,Oran,Algé...",041 84 63 00 / 0550 57 58 24,twob31@gmail.com
Panim Tex,"79, rue 1 Novembre.Rouiba,Alger,Algérie",0550 05 38 08 / 0560 98 42 46 / 0560 98 49 30,panimatex@hotmail.com
Rideau Imad Al Deen,Baba Hassen ( entrée principale l'autour...,0557 88 30 83 / 0556 08 17 90,
As Akli Serviette,"18, rue Djabour Maame, ville nouvelle,Or...",0550 19 79 19,aklitowel@hotmail.com
Draps de l'Algeroise,"Bazar Café Chergui, Bordj el Kiffan,Alge...",0553 86 74 84,
two-B Textile,"05, rue Haddidi Med Savignon",0550 57 58 44,twob31@gmail.com / contact@twobtextile.com / charge.publicite@gmail.com
Imprimerie Harani,"14, Boulevard Bouaouina Béjaia,Bejaia,Al...",0770320670,contact@imprimerie-harani.com
Maison Du Drapeau / Broderie Royale Alge...,Showroom 1: Rn n°1. Ain Ouessera. Bp 273...,027 80 40 40 / 023 82 30 81 / 023 82 30 89 / 0560 93 99 44,info@maisondudrapeau.com
GMBM / Général Mercerie Bonneterie Maroq...,"19, zone d'activité Moule El Diouane . D...",0661 52 44 58,gnmbmbbk@yahoo.fr
CADRAF / Cadres & Drapeaux Africains,"19, rue Benmatti Abdelwahab. Belle Vu,Co...",031 93 39 01 / 0550 13 82 29,cadraf2015@gmail.com
Imprimerie Bennaceur Moderne,"Cité Sii-Elhoues, 1850 Logements, Hassi...",0660 34 81 29,
Achouche Bouzid,"06, rue Taleb Boudiaf Mohamed.Cité Douan...",0550 20 49 06,
Mehand Baleh,"150, rue Ighil Bouzel.Azazga,Tizi Ouzou,...",0778 16 68 93 / 0770 52 08 58,baleh25@hotmail.com
Al Khaldi Brothers Company,Bt.14.Cité Masdjid El Atik .Hassi Messao...,029 73 52 48 / 0661 39 75 70,akbc_hse@yahoo.fr
PANARTHRO,"Lotissement les Palmiers, n°110.Souidani...",021 38 05 97 / 0550 38 53 87 / 0560 05 50 55,info@panarthro.com
FADERCO,"Zone Industrielle des Eucalyptus, lot n°...",,hhamla@faderco.dz
HYPRO / Hygienic Product,"Zone industrielle Abou Tachefine,Tlemcen...",043 38 92 78 / 043 38 92 79 / 043 38 02 31,amine.lachachi@gmail.com
Dental Ouest,"41, rue Cheriet Ali Chérif(ex Caviniac),...",041 33 25 40 / 0550 57 23 88,dentalouest@hotmail.fr
SOCOTHYD,"Issers,Boumerdes,Algérie,35230",0550 76 51 08 / 0560 22 41 05,contact@socothyd.com / marketing@socothyd.com
VICRALYS,Résidence Chaabani Lot 09 BT 06 Val D'Hy...,021 60 72 70 / 0770 96 97 65 / 0661 51 87 58 / 0770 92 25 52,zidanesarah1@gmail.com
DMCM Import-Export,"Lotissement 122.Oued Rhiou,Relizane,Algé...",046 78 00 66 / 046 78 00 67 / 0661 29 36 62 / 0661 29 36 74,eurldmcm1@gmail.com
CONDOMED,"Route G.Guerrouaou.Boufarik,Blida,Algéri...",0982 40 21 83 / 023 52 12 04 / 025 48 01 76 / 0555 08 62 15,contact@condomed-dz.com
Lyn Pansements,"Zone d'activité.Lot13.Zeralda,Alger,Algé...",023 20 81 23 / 0549 66 89 32 / 0661 41 12 22 / 0661 53 48 00 / 0553 97 03 82 / 0549 66 89 32 / 0771 4,lynpansement@hotmail.fr
PROMEDAL / Progress Medical Algérie,"Zone industrielle,route de Chetouane n°1...",043 27 12 12 / 043 27 11 11 / 043 27 14 14 / 0555 00 38 67,contact@promedal.com
ABN Médical / Fabrication des Dispositif...,Chaabet Lachebor .Hai Touzouz,0657 60 94 53 / 0661 35 15 93 / 0560 42 87 51 / 0561 86 87 33,abnmedica@gmail.com
MALPACO / Manufacture Algerienne de Pans...,"Route Hattatba. Oued El Alleug,Blida,Alg...",025 42 13 37,
DENTAMINE,"Cité des Frères Khezzar 742 logts n°02,B...",0550 89 41 41 / 0660 49 14 14,aminenfs@hotmail.fr
BIOCOS Laboratoires,"Faubourg17 octobre 1961,lots 106 , n°09,...",035 69 38 38 / 0560 33 36 96,biocoslaboratoire@gmail.com
SAFFEC,"Zone industrielle n°3.Chetouane,Tlemcen,...",043 27 21 00 / 043 27 31 64 / 043 28 62 10 / 043 28 62 11,saffec@yahoo.fr
REPARTIDIS,"Rue Ali Bouregua.Beni Tamou,Blida,Algéri...",0550 20 61 55 / 0560 71 72 43,repartidis@gmail.com
Brahimi Nawel Ep Guebai,"La Ferme blanche, Cité de Frères Rahabi,...",0549 09 84 35,g.nanou@yahoo.fr
EPS Algerie,"Cité Chouhada n°55.Dar El Beida,Alger,Al...",023 74 78 10 / 0550 10 18 48 / 0661 66 55 66,contact@sarlepsalgerie.com
Felix Company,"Benazzouz El Meki,Mila,Algérie",031 47 88 32 / 0542 34 34 40,sarlfelix@hotmail.com
Scalar Analytique,Cité 17 octobre 1962. lot 2 .Djisr Kasse...,023 53 21 02 / 0661 58 58 54,scalar_analytique@yahoo.fr
SAMETTEX,"05, route Sidi Moussa.Baraki,Alger,Algér...",021 53 32 19 / 021 53 38 18 / 021 53 19 45,samettex10@gmail.com
Arcon Adhésif,"5, rue de l'Oued la Glacière .Bachedjara...",021 26 77 92 / 021 26 58 01,arcon.adhesif@yahoo.fr
SAIM Textiles,Zone industrielle.Lot 49.Route de M'sila...,035 87 31 16 / 035 87 31 17 / 0550 78 83 35 / 0550 38 42 89,saimtextiles@yahoo.fr
Naili Abdelhak,"Zone industrielle, n°3.Bordj Menaiel,Bou...",024 88 62 05 / 0661 63 50 02,ets_naili@yahoo.fr
Divindus AMM / Unité Oued Smar ex LITMOD...,"1, route de Meftah.Bp 65.Oued Smar,Alger...",021 51 61 01 / 021 51 60 66 / 021 51 60 65,litmod@divindusamm.dz
Condor Matelats / Taleb Ahmed,"Village Amyis Tala Toulmouts, Axe de Aza...",0667 83 05 14 / 0661 66 01 94,info@condor-matelas.com
Com Continental,Zone d'activité El Amirette BP 69.BARAKI...,023 90 34 03 / 023 90 34 02 / 0550 49 51 74,info@continental-dz.com
SMS / Société Matelas Souf,"Zone Industrielle, route de Tébessa,El O...",,matelas.souf@gmail.com
Alouani Textile,"83, rue F, secteur D. Cherchar,Bordj Bou...",035 66 62 12 / 0661 37 02 92,walid.alouani@yahoo.fr
Boudali Mohamed,"Hai Ouled Brahim.Lot n°06,Boumerdes,Algé...",0550 67 97 79 / 0661 45 33 79,pro.matelas@hotmail.fr
Styl Mousse,"Zone Industrielle Es Senia.Bp 74,Oran,Al...",041 51 51 01 / 041 51 51 02 / 0770 30 42 34 / 0542 75 11 85,stylmousse@yahoo.fr
ISOBULL,Zone Industrielle Es Senia.Lot 66.El Ker...,041 21 72 20 / 0661 20 02 19 / 0560 99 02 69,isobull@gmail.com
KLM - King Literie Moderne,"Zone Industrielle.4, rue Aboutachefine b...",0550 26 77 77 / 040 91 77 77,kingmatelas@yahoo.fr
Le Monde du Confort,Nord de la route Meftah.Eucalyptus.Larba...,0560 98 60 17 / 0560 98 68 23 / 0560 98 68 27 / 0555 77 96 62,commercial@lemonde-du-confort.com
El Fath,"Route de Biskra .BP 169 .Barika,Batna,Al...",0555 71 01 10 / 0555 71 01 00 / 0550 95 11 13 / 0770 58 50 06 / 0555 05 37 44,spaelfath@yahoo.fr / exp@spaelfath.com / spaelfathspaelfathcommercial@gmail.com
Literie Maghrebine,"Desserte n°4, zone industrielle, route d...",,lit-mag@hotmail.fr
CONFOFLEX,"17, rue Mahmoud Matiben.Les Sources.Bir...",021 44 82 55 / 0661 59 25 30 / 0560 00 50 66 / 0560 00 50 74 / 0661 72 63 47,confoflex@gmail.com
Literie le Printemps,VILLA N°6 RUE KHOUDJET EL DJELD LES SOUR...,0770 30 06 35 / 0550 71 86 20,nabilnebbache@gmail.com
MANTAL / Manufacture de Tissage d'Articl...,"45, Boulevard Mohamed V,Tlemcen,Algérie",043 26 52 47 / 043 27 14 94,mantal@texalg.dz
El Djazira Textiles Sebti et Co,"35, rue Khelifi Abderahmane .Chelghoum L...",031 48 16 16 / 0560 06 00 54 / 0560 06 00 57,eldjaziratextiles@yahoo.fr
LACHATEX,"07, faubourg Sidi Othmane.Zone Industrie...",043 27 61 41,sarl_lachatex_dz@yahoo.fr
KIDALG,"6, rue Colbert. Colonne Voirol.Hydra,Alg...",0550 71 02 13,sarlkidal@gmail.com
MCL / Maison des Convertibles et des lit...,"Zone Industrielle, voie n°2. Lot 13. Es...",041 51 51 37 / 041 51 51 36 / 0555 03 01 73,sarl_mcl@yahoo.fr
DOODLES,"Batna,Algérie,Cité Adrar",0541 48 85 82,doodles.dz@gmail.com
Bouchenafa Sadika,"Hamadi Centre,Boumerdes,Algérie",0560 61 60 70 / 0560 61 39 59 / 0555 23 97 77,sarltravil@gmail.com
Ste Nord Fabrication de Literie,"Cité Oueld Brahim, lot n°06, groupe n°77...",0550 58 09 58 / 0554 35 97 61,primaflex28@hotmail.fr
Cris Confection,"Avenue 1er novembre Sidi-aich,Bejaia,Alg...",034 26 39 08 / 0556 42 56 21 / 0697 30 61 57,etscris@gmail.com
Kount Textile,"Cité Djillali Ahmed, lot 24.Staoueli,Alg...",023 39 34 20 / 0550 40 42 70,mohamedkount@yahoo.fr
SAFA IST,"Kader Si Kadri n°4.Ain Beniam,Alger,Algé...",0550 41 59 66,asma_moddz@yahoo.fr
Manzily Meuble et Matelas,"Cité Zabana Centre,Blida,Algérie",0561 60 81 10 / 0559 74 31 64 / 0553 00 39 14,info@manzilydz.com
Groupe MEK Investissement,"Zone industrielle,Sidi Bel Abbès,Algéri...",0560 17 86 93 / 0556 08 26 10,groupemek@gmail.com
DODO,"20B, Bd Franklin Roosevelt.Alger Centre,...",0555 04 30 02,masterhotellerie@yahoo.fr
Nasa Confort,"Cité Ben Turia. Boudouaou,Boumerdes,Algé...",0550 45 11 90,riadsalhi3@gmail.com
Lit Mag EMBALLAGE,"Industrial Zone, service 05. Chetouane,...",,lit-mag@hotmail.fr / litmag-emballage@outlook.fr
AMP,"15B, zone Industrielle Desserte n°05.Che...",043 27 60 70,eurl.amp@hotmail.fr
Matelas Atlas,Siége et Unité de production:Zone Indust...,0770 32 10 42 / 0558 67 11 92 / 0554 34 47 06 / 0776 03 27 17 / 043 27 70 80 / 043 27 70 81,contact.tlemcen@atlasmatelas-dz.com
Texfas Trade Invest,"Zone Industrielle de Hassi Messaoud,Ouar...",029 74 65 35 / 0560 91 83 94,texfassarl@outlook.fr
Literie El Djazira El Assila,Rue Des Frères Klouaz. B 159. Cherarba....,023 97 36 89 / 0550 03 03 61 / 0770 23 44 62,abderrahmaneaouadi@yahoo.fr
Delta Home Star,"Cité SNTP, groupe D, n°04, local 01. Dar...",0661 53 35 33 / 0661 53 35 33,info@delta-groupe.com
Literie Firachi,"Cité Aissat Mustapha. Reghaia,Alger,Algé...",0794 86 72 80,literie.firachi@gmail.com
DMMCA,"Cité 385 logts, bt 45.Gue de Constantine...",021 47 97 00 / 0558 68 98 34 / 0550 90 60 13,sarldmmca2019@gmail.com
Nouhadil Literie,"Rue Mehdi Mohamed, lot 2. Birtouta,Alger...",0665 43 63 36 / 0553 59 76 26 / 0661 80 46 78,nouhadil@hotmail.fr
Essor Home Tex,"4, lot 28, local 1/2. Messerghin,Oran,Al...",0777 75 12 23 / 0555 27 57 10,
Tassira,"01, hai Assalam.Sidi Boukhris.Khracia,Al...",0555 01 54 98,tassilit2018@gmail.com
Master Factory / Le Bon Dodoo,"20, hai Oulad Brahim. Draa Elaaz, lot 10...",0555 04 30 02 / 0555 04 30 03,master.factory@yahoo.com
COMAPEX,"26, bd Maata Mohamed Habib. Cité El Emir...",0558 86 36 58 / 0550 32 10 65 / 0550 84 19 05,kacemalgeria@yahoo.fr
SOFACT Tissemsilt,"Zone industrielle, route d'alger. Bp 172",,tda2017tissemsilt@gmail.com
Marina Trade,Rue Frères Azizou. El Marwa Building. Hy...,0542 91 29 77,
CNC COMMUNICATION Tlemcen,"Boulevard Derrar Abderrahmane, Tlemcen",0657557700,cnc.tlemcen@gmail.com
