Title,Info,Company,Company1
COMPAP / Comptoir Algérien du Papier,"50, lotissement du Stade .Birkhadem,Alge...",023 91 72 72 / 023 91 73 73 / 0560 09 01 60 a 64,contact@compap.dz
NAVIPAP,"Zone Industrielle Atlas, Route Beni Tamo...",025 20 01 31 / 0555 03 69 50 / 0555 03 69 49,contact@ramos-paper.com
ISI / Informatique Services & Intelligen...,Cité Sonelgaz villa n°6 .Djasr Kassentin...,021 83 80 07 / 0661 92 42 51,contact@isidz.com
Papeterie Page / Fekhar,"El Hamiz SNTP Est .Dar El Beida ,16012",0550 41 27 98 / 0550 14 12 61 / 0661 30 43 05,page_pap@hotmail.com
SELLIDJ Papiers,"28, cité des Moudjahidines.Chevalley.Ben...",023 25 34 48 / 0770 91 47 88 / 0552 25 34 48,ets.sellidj.rachid@hotmail.fr
Faci Nacer Eddine Papeterie,"Route n°14, lot n°07.Baraki",0550 65 26 28 / 0560 12 10 39,facipap@yahoo.com
Techno Stationery,"280, les Mandarines. Pins Maritimes. El...",023 75 01 52 / 0550 97 59 59 / 0550 97 58 58 / 0550 07 07 08,contact@techno-dz.com
YAPAP,"25, rue Gherab Mohamed, cité Tafna,Oran,...",0560 90 94 85 / 0558 50 41 62,eurlyapap@gmail.com
ROXCAL,"Zone Industrielle 12. Fouka Ville,Tipaza...",024 36 91 00 / 0550 88 88 03,ait_tigrine@yahoo.fr
Galaxie Pap Ouest,"Cité Usto. Bir El Djir,Oran,Algérie",041 70 60 95 / 0560 94 07 76 / 0560 94 07 77,ouest@galaxie-pap.com
DK Imprimerie,"Cité les Sources . El Biar,Alger,Algérie",023 05 66 18 / 0791 85 11 05,dk.imprimerie@hotmail.fr
Imprimerie Etiq Color,"27, route Ain Naadja n°7 . Birkhadem",0770 32 00 71 / 0770 32 00 81 / 0555 02 08 86 / 0560 04 21 93 / 0555 04 89 58,imp_flexo2@yahoo.fr / imp.flexo2@gmail.com
El Amir Imprimerie,"26, rue El Amir Khaled,Ain Defla,Algérie",027 50 15 51 / 0772 24 97 84,
Imprimerie El Ikhlas,Zone Industrielle Garet Etam. Bp 63 Gt....,029 27 23 56 / 0698 25 53 26 / 0661 01 13 13,ikhlasimprimerie@yahoo.fr
SOM'S,"Route Sidi Ahmed,Bejaia,Algérie,06000",0660 37 20 70,contact@soms-dz.com
Les Pins Maritimes Papéterie,Cité Pins Maritimes.Lotissement n°98.Moh...,021 21 01 15 / 0770 77 07 50,paplespins@yahoo.fr
Alka film / Batna,"9, avenue de l'Indépendance,Batna,Algéri...",033 81 50 36 / 0550 90 34 95,alka.film@yahoo.fr
Salhi ILyes,"01bis, route Zouaoua.Chéraga,Alger,Algér...",023 22 42 35 / 0661 51 72 23 / 0550 40 05 14,etssalhi@hotmail.com
Gravo Timbre,"485 les Dahlias. Kiffane,Tlemcen,Algérie",043 26 74 36 / 0668 33 85 69,gravotimbre2.m@gmail.com
NBS / Nuts And Bolts Supplies,"Cité Ben Badisse, BP 654, Hassi Messaoud...",029 79 11 77 / 0698 21 48 04 / 0671 38 40 59,nbsmhd@yahoo.fr
Decors El Badr,"13, rue cité El Badr.L'appreval.Kouba,Al...",023 78 53 26 / 0661 80 16 33 / 0550 14 20 23,decorelbadr@hotmail.fr
DECOWALL,"145, rue Hassiba Ben Bouali",0550 91 99 82,decowall@outlook.fr
Hessen Deco,"11, frères Hamza .Dely Ibrahim",0552 58 69 97 / 0770 36 61 21,marburgwalicoverings@gmail.com
GMP Etiquettes Adhesives,"08, route de Meftah .Oued Smar,Alger,Al...",0770 21 60 00,contact@gmp-etiquettes.com
Etiquette d'Or,"Gp 52, clas 20.Beni Mered,Blida,Algérie",025 27 63 37 / 0560 64 02 88 / 0552 58 57 77 / 0661 61 11 80,contact@eticdor.com
Sérigraphie OUACHEK et CIE,"68A, Boulevard Colonel Bougara.El Biar,A...",021 79 18 76 / 0550 10 71 33 / 0550 05 29 29,mohamed-ouachek@hotmail.fr
Beka Imprimerie,"Lot 1032, les Dahlias.faubourg Kiffane,...",043 43 44 34 / 0557 21 74 54,contact@beka-imprimerie.com
ETIQAL,"Cité Bahdja 136 logts EPLF, lot 32 .Ain...",023 10 41 14 / 0555 04 81 67,etiqal@hotmail.com
FLEXOPRINT,"73, zone industrielle Oued Smar.Bp 74A.D...",023 92 05 70 / 023 92 05 68 / 023 92 05 69,contact@flexoprint-dz.com
Imprimerie Eticentre,Zonz d'activité lot 04 et 05.Bordj El Ki...,021 21 46 47 / 0770 96 21 68,eticentre@yahoo.fr
Regis/Reggaz Imprimerie Serigraphie,"Coopérative El Takwa, lot G9, n°5.Garidi...",0553 31 86 02,
Etiq color,"27, Route Ain Naadja, N° 7/1, Birkhadem,...",021 54 25 24 / 0770 32 00 71 / 0770 32 00 81 / 0555 04 89 58 / 0560 04 21 93,imp_flexo2@yahoo.fr
PROGRAPHIQUE,"Lot Ahmed Said, n°204.Bordj El Kiffan,Al...",023 92 04 04,contact@prographique-dz.com
IPAC / Industrie de Production Adhésif e...,"40/44, avenue Abdelhamid Ben Badis,Blida...",025 21 96 73 / 025 21 96 84 / 0770 37 86 34,contact@ipac-adhesifs.com
Djenad El Hamiz,94 cité des Mandariniers.El Hamiz.Dar El...,023 86 53 45 / 0661 69 12 19 / 0771 94 57 92 / 0661 59 33 53,eurl.djenad@yahoo.fr
Belkhichene,"village Toughza. Bp 17.Chorfa,Bouira,Alg...",034 31 40 91,contact@sarlebf.com
IDIPAP,"61, rue de Meftah.Hamadi,Boumerdes,Algér...",024 86 05 82 / 0772 99 37 64 / 0770 88 04 02,idipap@hotmail.fr
Royale Emballage,Lot n°71.Zone industrielle R'Mail Ras El...,035 72 42 42 / 0659 69 33 33,royalemballage34@gmail.com
Dar El Hikma,"91, rue Didouche Mourad. Alger centre,Al...",021 23 58 83,dar_elhikma@yahoo.fr
Editions Talantikit,"04, rue Si El Houès,Bejaia,Algérie,06000",034 17 45 49 / 034 17 45 61 / 0661 63 05 50,stalantikit@yahoo.fr
Dar El Houda,"1, route Ouris Bachir. Bab el Oued,Alger...",021 96 62 20 / 0770 36 50 66 / 0550 50 99 90,darelhoudalg@gmail.com
Media Plus,"1, place des Martyrs,Constantine,Algérie...",031 93 85 91,mediaplusalgerie@yahoo.fr
MEGAPOINT,"Villa n°138, lot F, rue Boudjemaa Temime...",023 26 86 45 / 023 26 86 42 / 023 26 82 27 / 0555 72 03 68 / 0551 65 13 31,livresques@yahoo.fr
BBM / Strategy Conseil et Création en Co...,"11, impasse Ourabah (sur Blaise Pascal),...",,info@aspub.com
CACI / Chambre Algérienne de Commerce et...,"Palais Consulaire.06, Boulevard Amilcar...",,infos@caci.dz
CREAD / Centre de Recherches en Economie...,Rue Djamel Eddine El Afghani.Rostoumia.B...,023 18 00 86 / 023 18 00 88 / 0662 39 61 36,cread@cread.edu.dz
Dar El Mokhtar,"Lot 311.Khaiti Ahmed.Staoueli,Alger,Algé...",023 39 16 95,edition.mokhtar@gmail.com
Les Pages Maghreb,"7, lotissement Petite Provence Sidi Yahi...",0770 59 40 00 / 0770 59 70 00 / 0770 59 80 00,contact@lespagesmaghreb.com
ZED Media,"Villa n°02.Rue n°03, lot Boirie.Vieux Ko...",021 28 10 25 / 0550 92 99 58,zedmedia@yahoo.fr
Berti Editions,"Lot Ennadjah, n°24.Dely Ibrahim,Alger,Al...",023 36 24 19 / 0560 98 54 03,info@berti-editions.com
Dar Echihab,"10, avenue Ibrahim Gharafa.Bab El Oued,A...",021 97 54 53 / 021 96 35 78 / 0555 99 15 76,chifinance@gmail.com
ENAG / Entreprise Nationale des Arts Gra...,"Zone industrielle de Réghaia.Bp 75,Alger...",023 96 56 10 / 0670 31 79 80 / 0661 90 27 96,enag.fodhil@gmail.com
EDICULTURE,Centre commercial C 03.Coopérative Afak1...,023 45 01 33 / 0555 03 25 16 / 0661 67 53 64,ediculture_dz@yahoo.fr
Dar El Aksa,"Cité Enasr.Avenue Bouhzila,Batna,Algérie",033 27 13 80 / 0550 67 54 50,aksacd130@gmail.com
Bassair El Djadida,"Cité Douzi 3.Sorecal. Bab Ezzouar,Alger,...",021 20 45 20 / 0554 86 03 34 / 0555 04 37 10,darelbassair2018@gmail.com
Dar El Amana,"03 RUE MOHAMED BOUBZARI ALGER CENTRE,Alg...",023 49 41 04 / 0668 88 00 33,darelamanaedition@gmail.com
ALGER HEBDO,"1,rue Bachir Attar.1er mai,Alger,Algérie...",021 67 25 86,algerhebdo@hotmail.com
Pixal Communication,"113, coopérativé el rahma. Dely Brahim",0661 50 88 12 / 0661 54 76 15,ameyartaous@gmail.com
LGPA / Les Guides Pratiques d'Algérie,"Coopérative El Bahdja.Birkhadem.N°31,Alg...",023 52 95 14 / 0558 03 79 84 / 0775 81 53 54,contact@lgpalgerie.com
Alger Livre / Gal Edition,Centre des Affaires Essaada. Mahelma. Bp...,0773 60 62 67 / 0790 92 55 24,editions_gal@yahoo.fr
Anwar El Maarifa,Bt 100 Abis n°40.Cité du 20 Août (ex CIM...,045 30 84 93 / 0770 37 45 97,anwar_el.maarifa@yahoo.fr
APIC Editions Algerie,"9, rue Ricour Omar.Ben Aknoun,Alger,Algé...",023 75 22 18 / 0555 85 90 49 / 0554 75 12 64,apic.editions@gmail.com
Edition Baghdadi,"Hai Benchoubene.Rouiba,Alger,Algérie",023 76 07 18 / 0550 29 74 03 / 0550 58 69 63,editions-baghdadi@hotmail.com
Matbaa El Maktaba El Khadra / Bibliothéq...,"1A, route de Zouaoua.Chéraga,Alger,Algér...",0235 28 38 99 / 0550 08 88 88,bibliothequeverte@yahoo.com
Casbah Editions,"Résidence Said Hamdine, villa n°6,Alger,...",021 54 79 10 / 021 54 79 11 / 0561 67 83 30,casbaheditions@gmail.com
CINU / Centre d'Information des Nations...,"41, rue Mohamed Khoudi.El Biar,Alger,Alg...",021 92 54 42 / 0661 51 33 26 / 0661 41 37 54,bouras@un.org
Chihab Editions,"10, avenue Brahim Gharafa.Bab El Oued,Al...",021 97 54 53 / 0555 99 15 79 / 0555 99 15 77,chihab.edition@gmail.com
Color set,"Rue Amara Slimane ex Cité Périn, lot n°8...",0560 08 86 34,colorset.colorset@gmail.com
Edition Dahlab,"Rue des Pins n°28 .Hydra,Alger,Algérie",0661 51 66 69,editionsdahlab@yahoo.fr
EDIF 2000,"Coopérative El Fahs El Djadid, lot n°9,...",0550 23 15 22,edif2000mokrane@yahoo.fr
El Fairouz Culturelle Production,"08, Hai Ghaloul.Bordj El Bahri,Alger,Alg...",021 73 48 44 / 0557 10 91 63,elfairouzproduction@yahoo.fr
Dar El Gharb,"Hai Othmania.55, rue Mohamed Bouzeboudja...",041 24 85 57 / 0553 53 24 60,editions.dar.elgharb@gmail.com
El Ibriz Editions,"Bt 2, n°2.5 Lots Ahmed Kouchi.Dely Ibrah...",023 27 43 17 / 0553 94 36 70,elibrizeditiondz@gmail.com
El Oulfia El Thalitha,"20, rue Sergent Lebhar Parallele, boulev...",0771 27 81 69 / 0542 79 75 81,aloulfia3@yahoo.fr
Flites Editions,"Route d'Alger, n°4,Medea,Algérie,26000",025 58 91 65 / 0771 15 19 50 / 0661 15 19 51,flitesd@yahoo.fr
Edition Galaxie,Villa n°8.Lot Zergoug.Saïd Hamdine.Hydra...,023 25 01 80 / 0782 36 00 80 / 0549 52 87 49,galaxiedz@gmail.com
HCA / Haut Commissariat à l'Amazighité,"19, Avenue Mustapha El Ouali-Debussy,Alg...",023 49 06 98 / 023 49 06 99 / 023 49 06 96 / 0662 41 51 48 / 0771 17 00 71,contact@hca-dz.org
HIBR Editions,"Siege Social : Coopérative Aissat Idir,...",023 37 66 37 / 0661 66 63 33,hibredition@gmail.com
ITCIS / International Trade Customs and...,"Cité 136 logts, n°2 El Djamila.Ain Benia...",021 93 91 64 / 0661 40 02 25,edition@itcis.net
Dar Khettab,Cité Benadjel.Boudouaou. 35400,0661 65 09 88,rachidkhettab@yahoo.fr
L de Minuit,"Maison de la presse 2, rue Farid Zouioue...",023 70 95 23 / 023 70 95 29 / 0661 55 66 40 / 0552 99 69 60,sebkhi.nad@gmail.com
La Page D'or,"Cité Ben Adjel.Boudouaou,Boumerdes,Algér...",023 86 70 00 / 024 84 34 79 / 0770 80 72 15,goldenpage@hotmail.fr
Edition la Pensée,"Local 05, coop, le Prestige, quartier Kr...",0774 00 64 27 / 0665 43 97 65 / 0556 16 91 67,arkat_mohand@yahoo.fr
Editions Pages Bleues Internationales,"Cité Smail yefsah 2068, lgts,Bt 37 B, n°...",023 93 81 82 / 0551 34 82 92,pagesbleues@yahoo.fr
Edition Le Livre Magique,"18, rue Levadoux (Omar Bouras), Kouba,Al...",0561 35 90 72,editionslelivremagique@yahoo.fr
Les Editions Laouadi,"Rue, Ali Mansouri, Ain - Beidha,Oum El B...",032 67 70 53 / 0556 82 79 80 / 0667 49 07 50 / 0776 33 25 80,laouadiboubker84@gmail.com
Edition L'odyssée,Rue des Frères Belhadj Coopérative Tazek...,026 20 90 08 / 0561 86 66 62,lodyssee_edition@yahoo.fr
Editions Mimouni,"Coop. En Amhars, Cité des Orangers. Roui...",023 95 23 70 / 0550 65 60 43,editionmimouni@hotmail.com
Dar Oussama,"Coopérative 32, villa n°6, cité Bouafia....",027 86 24 45 / 0551 29 73 74 / 0697 96 00 75,daroussama@hotmail.com
PLUME,"31, rue Ouazene Mohamed, Bordj El Kiffan...",0556 38 01 00 / 0770 43 43 97,edition.laplume@yahoo.fr
Edition Richa Elsam,"Local n°9, rue Kaci Ali, DBK,.Nouvelle V...",0665 43 97 65 / 0779 78 06 28,editionricha_elsam@yahoo.fr
Samar Editions,"Bureau n°8, .22, rue Mohamed Layachi.Cen...",0561 77 32 90 / 0561 77 31 32,darsamar@gmail.com
Edition Science Et Savoir,"Bt 14, local n°6.Cité 194 logts.Oued Ouc...",023 78 97 06 / 0550 39 29 28 / 0793 11 85 01,scienceetsavoir@hotmail.fr
Edition Sedia,"Cité les Mandariniers, lot 293, El Moham...",023 75 01 41 / 0770 97 38 61,sedia@sedia-dz.com
SNEL / Syndicat National des Editeurs du...,Résidence El Annasers 04 Copemad sud Bt...,023 70 53 27,snel_algerie@hotmail.fr
Tafat Editions,"N° 11 S.Semaoune.Chemini,Bejaia,Algérie,...",034 33 25 13 / 0697 47 96 45,tafateditions@yahoo.fr
TIRA,"Cité Adrar Ihaddaden,Bejaia,Algérie",0561 39 62 79,tiraeditions@gmail.com
Voir par le Savoir,Cooperative Hamdine Lot. Zoubir Bt C 06...,023 57 35 22 / 0550 43 78 25 / 0550 43 75 25,vpls.aa@gmail.com
Wellcom Editions,"Hai Galloul.Ets Hafiz.Bordj El Bahri,Alg...",023 96 97 35 / 0560 83 82 87 / 0555 28 44 47,wellcom.editions@gmail.com
Edition Zed Ettaleb,"Bt 12A, n°2.618 Logts.El Mohammadia,Alge...",023 82 08 99 / 0557 15 76 73 / 0778 02 63 67 / 0676 30 01 12,editionzettaleb@gmail.com
Z LINK,"Poste Hassiba Ben Bouali.Bp 228,Alger,Al...",021 70 35 35 / 021 65 60 19 / 0661 69 60 19,laabstore@yahoo.fr
Edition El Wafaa Electronique,"10, rue El Hadj Mohamed Mokrani,Setif,Al...",036 82 11 37 / 0661 35 19 99,edition_elwafa@yahoo.fr
Aida Agency,"Villa 32, hey El Binaa.Dely Brahim, vers...",0661 44 38 66 / 0557 03 27 16,contact@aida-agency.com
ARC Edition,"05, rue Boustani Ali.Bab El Oued,Alger,A...",023 25 14 65 / 0550 13 50 50,arcedition@yahoo.fr
Editions Alpha,"Zone Industrielle Kaidi Mohamed, n°46 bi...",0770 14 36 14,editions@alpha-dz.com / mlaib@alpha-dz.com
Cogito Editions,"78, chemin Mahdi Ben Toumert.Bologhine,A...",021 96 12 59 / 021 96 62 20 / 0772 55 91 08 / 0541 31 94 01 / 0770 36 50 66 / 0550 50 99 90,yazid.cogito@gmail.com
Dar Beni Mezghana,"Hai Baha, lot T89.Lido.Mohammadia,Alger,...",021 89 93 45 / 0561 00 84 34,info@mezghana.net
Edition Légende,"Coopérative immobiliére Melk Allah, n°04...",023 94 76 12 / 023 79 34 08 / 0661 21 57 81 / 0661 70 98 25,legendgrafie@yahoo.fr
Mama Editions,"25, rue Larbi Ben mhidi,Alger,Algérie",021 71 72 52 / 0770 53 32 13 / 0775 26 27 91,contact@mama-dz.com
Sarah Edition,"96, cité Meridja. Saoula,Alger,Algérie",0551 17 10 68,aminebouaroudj@hotmail.fr
Dar Assala,"57, rue Didouche Mourad.Alger Centre,Alg...",023 40 11 17 / 0552 19 81 91,assala.jobs@gmail.com
Dar El Djazairia,"Coopérative Amitie, n°91.Birkhadem,Alger...",023 57 80 79 / 023 57 85 85 / 0661 52 32 95 / 0770 51 11 24,info@dareldjazairia.com
Dar El Warceme,"6, rue Imam El Boukhari.Vieux Kouba,Alge...",021 68 86 14 / 0691 94 50 00 / 0770 91 44 94,elwarceme@hotmail.fr
Amine Edition,"N°17, cité Hanane Aachabou.Dely Ibrahim,...",023 29 02 58 / 0663 04 04 24 / 0661 13 90 05 / 0775 11 26 07,aminedition@gmail.com
Bait El Hikma,"Cité Mekdache El Aid, lot 160.El Eulma,S...",0555 00 44 83 / 0541 97 35 94 / 0555 00 44 84,baitelhikma@gmail.com
Dar El Acadimia,"Cité les Oranger, n°389.El Hamiz.Dar El...",023 85 70 15 / 0550 97 77 73 / 0550 97 77 74,daracadimy@yahoo.fr
Dar El Almaia,"4V5, bat B4, local 4R3. Nouvelle Ville.A...",031 78 33 83 / 0552 88 70 18,elalmaia15@gmail.com
Dar El Baraka Editions & Distributions,"Lots 48, local n°3 .Baraki,Alger,Algérie",023 75 64 02 / 0554 66 72 47,elbaraka.60@outlook.com
Dar Tanouir,"12, rue L'aarbi Sid ali. Kouba,Alger,Alg...",023 78 13 27 / 0661 55 75 22,dartanouir@hotmail.com
El Dar El Othmania,"08, rue Mohamed Ouanoufi. El Madania,Alg...",023 51 19 68 / 023 51 03 40 / 0659 85 74 68,elothmania_edition@yahoo.fr
Dar El Ouloum,"15, cité Enassr. 150 logts. El Hadjar,An...",038 89 19 04 / 0661 97 90 72,dar_elouloum@hotmail.fr
Dar El Farouk,"10, Mokacem Ben Youdel. Rais Hamidou,Alg...",023 17 60 09 / 0666 44 99 81 / 0699 43 72 75,dar-elfarouk@live.fr
Dar El Fikr Arabi,"Rn°24. Bordj El Bahri.Bp 22,Alger,Algéri...",023 95 72 07 / 0550 86 42 40,fikr.arabi@gmail.com
Dar El Mouhcine,"02, Rue Omar Aidroussi. Pins Maritime. M...",021 21 02 02 / 0557 14 07 12 / 0550 67 15 03,darelmohcine@yahoo.fr
Dar El Mouassara,"Cité Douzi 1.n°35. Bab Ezzouar,Alger,Alg...",021 20 17 47 / 0554 05 17 74,elmouassara@gmail.com
Dar El Moufid,"435, lot n°33. Ai Mlila,Oum El Bouaghi,A...",032 52 44 84 / 0555 10 62 92 / 032 52 44 84,darelmoufid@gmail.com
Dar El Hana,Cité Si Smail n°8 Rassouta. Bordj El Kif...,023 94 71 39 / 0560 08 88 84 / 0676 68 70 88 / 0560 08 88 83,editionhana@hotmail.fr
Dar El Waai,"Cité Branci, lot 85 .Rouiba,Alger,Algéri...",023 87 37 12 / 0561 67 87 73 / 0561 62 11 11,commercial@darelwai.com
Belkeise Edition,"Cité Chaabani, coopérative le Tassili. D...",023 74 84 27 / 0666 62 51 21,belkeise_70@yahoo.fr
Dar Douroub,"Rue Frères Hiyache,Setif,Algérie",036 84 40 59 / 0554 01 60 03 / 023 95 62 27 / 0559 85 29 05 / 0770 72 33 21,dardouroube@gmail.com
Nour El Kitab,"79, coopérative Anasr, Les Vergers.Kouba...",023 53 45 40 / 0557 28 67 79,nourelkitab@live.com
Dar Numidia,"22, Rue Guitoune Abdel Malek,Constantine...",031 92 25 61 / 031 92 14 90 / 0540 01 01 05,dar_numidia@yahoo.fr
Dar Amine,Cooperative Immobilier el Assel. El Mand...,021 20 17 47 / 0550 39 76 29 / 0554 05 17 74,edition.amine@hotmail.fr
Edition Houma,"34, cité Laproyal.Bouzareah,Alger,Algéri...",023 19 13 56 / 023 19 13 58 / 0661 80 00 65,info@editionshouma.com
Alem El Afkar,"Hai Baha 2, n°89 .Lido. Mohammadia,Alger...",021 89 93 45 / 0666 58 93 08 / 0552 04 37 55 / 0559 47 16 42 / 0561 00 84 34 / 0559 47 16 42,alemelafkar@yahoo.com
Alam El Maarifa,"Villa n°07.Cité Baha2.Lido.Mohammadia,Al...",021 20 56 62 / 0555 02 52 69 / 0555 02 52 65,alemelmaarifa@yahoo.fr
Ibdaa Media Center,"Lot Pins Maritime, Rue Kawalim n°11.Moha...",0771 24 81 24 / 0779 25 03 93 / 0555 70 32 27,ibdaa2003@yahoo.fr
Publication El Hadara,"13 cité fils des Martyrs . Khraicia,Alg...",0663 18 12 10 / 0553 50 17 74,heddoucir@yahoo.com
Publication Achache,"Lotissement El Mansourah, nouvelle route...",023 19 17 50 / 0551 02 78 34,editionachache@gmail.com
Editions Omari,"Cité Mahi, n°43.Boufarik,Blida,Algérie",0550 54 97 91 / 0555 70 27 11,rahmouni16youcef@gmail.com
Imprimerie Mezouar,Cité Chôtt,0560 99 66 69,mezouar71@gmail.com
Roxam Etablissement,"9, rue des Frères Djilali.Bir Khadem,Alg...",021 56 33 16 / 0552 16 34 30,contact.roxam@gmail.com
Dar Laouadi,"02, rue Mansouri Ali. Ain Beida,Oum El B...",032 67 70 53 / 0556 82 79 53 / 0550 98 23 47 / 0667 49 07 50,laouadiboubker84@gmail.com
Dar Monamira El Mouyasser,"Cité Amara n°9, chemin Romain. Bir Khade...",023 57 56 69 / 0556 88 87 28 / 0550 91 90 34,mounamiraelmouyesser@gmail.com
Les Edition du Champs Libre,"10, rue Abdelkrim Boubertakh,Constantine...",031 93 26 58 / 0770 12 22 81,leseditionsduchampslibre@gmail.com
Bahae Edition,"Nouvelle ville ALN, rue Mendjali, immeub...",031 97 23 39 / 0770 96 64 46 / 0661 60 61 62,bahaedition@yahoo.fr
Dar El Kitab El Ghad,"Cité 72 logts, bat 77,Jijel,Algérie",034 49 56 97,darkitabelghad@hotmail.fr
SISCOPLAST / Société d'injection et arti...,"Route de Boghni, Bp n°160. Draa El Mizan...",026 13 20 70 / 0661 30 11 58,siscoplast_dz1@yahoo.fr
Chihab 2000,"36, avenue Aouati Mostefa,Constantine,Al...",031 92 95 83 / 0699 74 90 48,chihab_sefe@yahoo.fr
MEDIAFEX,Coopérative El Bahdja.Oued Tatareg 2.Fra...,024 91 19 84 / 024 91 26 10 / 0555 08 71 25,mediafex@mediafex.net
Edition Barzakh,"09, lot Petite Provence.Hydra,Alger,Algé...",021 69 19 14 / 0550 95 55 90,editions.barzakh@gmail.com
Atfalouna Edition,"27, lot El Amel, n°1.Khraissia,Alger,Alg...",023 31 30 14 / 0770 58 18 24,firassyrien2006@hotmail.com
Dar El Kitab El Arabi,"Villa n°27.Lot El Amal 1.Khraissia,Alger...",023 31 30 21 / 0661 91 77 73,dkabook2000@hotmail.fr
Editions El Maarifa,"10,avenue Abderrahmane Mira.Bab El Oued,...",021 96 75 45 / 0550 18 06 54,editionselmaarifa@gmail.com
Edition Dalimen,"Résidence Nour, 7, rue de l'abattoir.Ché...",023 36 18 82 / 0555 01 30 14 / 0555 01 30 17 / 0555 00 33 76,contact@dalimen.com
Kouchkar Livre,"30, lotissement Beldati Dar EL Alia .Bou...",023 19 46 76 / 0550 99 57 16,contact@kouchkar-livres.com
Alpha Documentation,"36 bis, rue Voltaire . Sidi Mabrouk,Cons...",031 73 33 33 / 0770 90 64 34,alphadocumentation@hotmail.com
Abeille Edition,"Bloc G, n°33 A.Boulevard Stiti Ali,Tizi...",026 20 44 35 / 0555 56 68 04,messagerie725@live.fr
AL Bayazin,"Résidence Petit Hydra, bt B.Hydra,Alger,...",021 60 94 23 / 0661 50 95 08 / 0661 45 56 64,info@albayazin.com
Alur / Alternatives Urbaines Editions,"21, rue Abane Ramdane.Alger Centre,Alger...",021 73 99 67,contact@viesdevilles.net
Araja Editions,"N°294, lot Haddad.Cité Boussouf Abdelhaf...",031 60 50 54 / 0661 80 90 05 / 0550 01 02 54,araja.editions@gmail.com
Centre et Maison du Coran,"04, rue Mohamed Messoudi.Vieux Kouba,Alg...",021 29 78 10 / 0560 26 09 52,rouibadjillali@gmail.com
CNL / Centre National Du Livre,"1, boulevard Frantz Fanon ex Siège de la...",021 72 18 20 / 021 72 17 97 / 021 72 53 33 / 021 72 17 78,algeriecnl@gmail.com
Dar Kerdada,"Cité Slimane Amirate, n°03/802. Bousaada...",035 43 65 02 / 0662 06 68 80,darkerdada@yahoo.fr
Dar Tolaitila,"11, rue Hamegue(cinq Maisons).El Mohamma...",021 82 73 97 / 0554 69 01 10,dartoleitila@hotmail.com
IMPREMERIE ED DIWAN,"Zone Industrielle de Rouiba, voie C.N°31...",0661 14 14 65 / 0661 53 37 14,info@eddiwan.com
Edit Ben,"Place Kenedy.El Biar,Alger,Algérie",023 97 43 12 / 0551 98 12 21 / 0555 43 71 96,mbenmerabet@gmail.com
Edition Cirta,"01, rue Belfodil Lot 85/84.Les Pins Mari...",0553 61 12 58,saoud.kamel2@yahoo.fr
Edition Djtli,"18, rue Aissat Idir,Bordj Bou Arreridj,A...",035 73 26 84 / 0661 83 58 55,rahimdjliti@yahoo.fr
Edition El Morchid El Djazairia,"Cité Mouhous.Bordj El Kiffan,Alger,Algér...",023 80 61 00 / 0661 74 16 53 / 0661 74 16 52 / 0550 61 94 22,elmorchid.dz@gmail.com
Edition El Moujtahid,"N°220.Bordj El Kiffan,Alger,Algérie",023 74 42 38 / 0560 04 40 47,almoujtahid@hotmail.com
Edition Mouhous,Local n°03.Rue Abbane Ramdane.Larbaa Nat...,026 26 38 45 / 0560 91 51 36,mouhousedition.livres@gmail.com
Editions du Terroir,"Bt B 06, n°28.Cooperative Thadoukli.Cité...",026 11 56 78 / 0549 48 33 23,saliha.aribi@yahoo.fr
Editions El Amel,"Quartier C, loc 1,2,3, immb.Vert Bois, A...",026 11 07 21 / 0770 62 52 84 / 0772 32 56 63 / 0770 36 93 36,edition_elamel@hotmail.com
Editions et Impression Amerdhil / CREASP...,"Villa n°33.El Omrania.Dely Brahim,Alger,...",023 24 12 65 / 023 24 12 82 / 0664 25 96 13 / 0698 41 04 81,creapsy13@gmail.com
Edition Frantz Fanon,"Local n°2, coopérative Horizon 2000.Cité...",0670 15 26 75 / 0552 39 71 36 / 0560 74 13 85,ingrachen-amar@hotmail.fr
Editions Loumi,"74, rue Hassiba Ben Bouali,Alger,Algérie...",021 71 01 69 / 021 23 88 97 / 0770 88 14 50 / 0555 92 41 54,loumipharma@gmail.com
El Anis Editions,"Coopérative El IIM, n°17.Djenan Achabou....",023 29 02 57 / 023 29 02 58 / 0661 57 08 84 / 0661 54 05 48,elaniseditions@hotmail.fr
Editions El Qobia,"Cooperative Tassadi.Cité Tahar Bouchet,...",023 59 82 94 / 0550 98 03 75,elqobia@gmail.com
El Wissam El Arabi,"Villa 47, lot 63.Bouni 01.El Bouni,Annab...",021 21 63 42 / 0559 65 06 41 / 0549 64 44 62 / 0559 70 27 98,darelwissemlarabi@yahoo.fr
Fondation Moufdi Zakaria,"Quartier Bananier, 257 logement.Bab Ezzo...",023 79 62 12 / 0557 74 52 02,mosbahbr@yahoo.fr
Giga Box,"Villa 82.Cité Mandarine.El Mohammadia,Al...",0540 42 75 96 / 0555 03 90 20,eurl.gigabox@gmail.com
GIPE,"Cité Oasis Nord,Laghouat,Algérie",0550 91 90 34 / 0556 55 11 12,srl.gipe@yahoo.fr
L'Harmattan Algerie,"Cité Zabana, n°33.Mesrghine,Oran,Algérie",0661 90 49 98 / 0541 99 18 91 / 0550 48 35 77,merwedit@gmail.com
