Title,Info,Company,Company1
TADJ Pâtes alimentaires,"Village Ait Atteli. Larbaâ Nath Irathen,...",0698 46 09 58,sarahmok95@gmail.com
Céréales des Hauts plateaux,B.P 471 Avenue BAHRI Khier cité Bizar Sé...,,contact_filiale_hps@agrodiv.dz
ANIS 2000,Centre Ville. Ihaddadene,0550 59 91 13,pates_anis@yahoo.fr
PROLIPOS / Société de Production des Cor...,Zone industrielle Lot N° 67 et 69 Route...,032 50 31 61 / 0550 94 12 63 / 0550 94 00 42 / 0550 01 16 69,prolipos@yahoo.fr
Biscuiterie Saf Kiffan,"Hai Mimouni.Lot 09.Bordj El Kiffan,Alger...",0559 29 20 66 / 0550 87 06 53,saf-toufik@hotmail.fr
Frères Mokrani,"Cité 410 Logts, n°371,Batna,Algérie,0500...",033 20 12 32 / 033 20 12 22 / 0662 82 86 82 / 0662 01 22 72,bricklafamille@hotmail.com
SOALTUBI,2K.Zone industrielle Didouche Mourad,0770 94 52 73 / 0770 94 08 87 / 0770 60 38 53 / 0780 42 04 07,contact@soaltubi.dz
SOMAPA,"Zone industrielle Aissa Benhmida, lot K7...",031 90 83 83 / 0770 97 15 10,
Oudjouadj Azeddine,"Rue Khoualed M'Hamed quartier Ain D'Hab,...",025 79 22 61,micro.service@laposte.net
Biscuiterie Mondial,Cité 20 Aout.Route de l'Ould Moussa.Boud...,024 74 45 97 / 0770 49 55 21 / 0550 24 32 33,salimchine@yahoo.fr
ALIPRON,"24, Coopérative Immobilière Khatabia.Bir...",,alipronsarl@yahoo.fr
Souker Abdelkrim,"69, rue Hamamouche Abed,Oran,Algérie",0661 76 15 19 / 0661 21 59 59,ayoubsoukeur@yahoo.fr
Master Pain,"15, cité Sidi M'hamed, lot 1-2. Bab Ezzo...",0560 00 22 90,masterpain_food@ymail.com
Auberge de la Madeleine,"13, route Seballa. Draria,Alger,Algérie,...",0661 54 92 20,aubergemadeleine@yahoo.fr
Siopp Algerie,"Bt 6, n°345/348.Salamandre 25,Mostaganem...",0661 21 82 29,taleb.djamel@me.com
Artisan des Saveurs,"Colonnel Voirel,Alger,Algérie",0550 76 07 46,hayat_zerhouni@hotmail.com
SATTA / Société Algero Tunisienne de Tec...,"Cité Ennour El Hadjar,Annaba,Algérie,230...",038 45 89 17 / 0557 45 14 15,sattaagro@gmail.com
El Forssane Froid et Stockage,Zone d'activité 131 El Kerma.Bp 79 bs.Es...,041 55 90 49 / 0560 90 00 64 / 0550 32 17 22,elforssane@yahoo.fr
Boukhennoufa Franchise,Coopérative Sendouss.Résidence Al Khalil...,024 97 52 67 / 0555 61 57 39,djamel@bf-bakery.com
Dulcesol Maghreb,"Zone industrielle Sig n°70, lot 22,Masca...",0561 62 06 54 / 0770 89 40 86 / 0554 28 97 34 / 0770 60 63 93,dulcesol.algerie@dulcesol.es
Bibila,"Zone industrielle Ben Boulaid, lot 14,Bl...",025 20 82 37 / 025 20 82 38,contact@bibila-dz.com
Dioul El Ayla,"371 Cité 410 logts,Usine:Cité Kasrou.Fes...",033 20 12 22 / 0662 01 22 72 / 0662 82 86 82,bricklafamille@hotmail.com
Biscuiterie Stamo,"Rue Ferhi Zoubir Guerouaou,Blida,Algérie",025 48 07 11 / 0550 36 37 35,contact@stamo-dz.com
Yummy Food,"04, vieux Moulin, lot n°6. Douera,Alger,...",0561 79 45 86 / 0561 67 27 54,yummyfood.dz@gmail.com
Etoile Nordique,"Cité Ouled Brahim.Hamadi,Boumerdes,Algér...",024 93 22 35 / 0560 92 75 59,etoil-nordique@outlook.com
Merbiscou,"Cité Benaadjel.Boudouaou,Boumerdes,Algér...",0770 52 76 61,youcefme-2013@hotmail.fr
Kadior Dioul Pacha,"76, araibia Hassi Mameche",0550 22 16 06 / 0660 73 83 22 / 0660 73 83 19,sarlkadior@gmail.com
Dioul Eddar,Zone d'Activité et de Stockage. Route de...,0550 82 05 31,contact@groupekheidri.com
Feuilletina,Cité 1er Novembre 1954 N°09 Baba Hassen....,0664 69 44 07,feuilletina@gmail.com
Moulin d'Or,"06, rue de poitaux,Annaba,Algérie",0793 25 74 94,moulindor23@gmail.com
Patis Cirta,"143 ,lot Haddad",0770 98 67 62 / 0560 98 05 02 / 0560 98 05 03,sarlpatiscirta25@gmail.com
SGB SUDOR / Société Générale de Biscuits,"Zone d'équipement, n°36,Biskra,Algérie",033 65 96 66,contact@sudor.com.dz
BIMO / Nouvelle Biscuiterie Moderne,"06 A, route de la Briqueterie.Baba Ali.B...",023 57 03 03 / 023 57 01 05 / 023 57 01 04,bimoindustrie@yahoo.fr
Chocolaterie Bimo,"06 A, route de la briqueterie.Baba Ali,A...",023 57 01 04 / 023 57 03 03,bimoindustrie@yahoo.fr
Biscuiterie Oum El Kora,Lot Hidoussi.Rue D.Eucalyptus.El Harrach...,021 50 16 15 / 021 50 14 22,oumelkora1@yahoo.com
Maza Froid Ciao,"36, Zone d'Activité El Amara.Chéraga,Alg...",023 30 51 00 / 023 30 51 01 / 0660 36 09 56 / 0660 37 40 61,info@ital-crem.com
Gaufretterie BIMO,"06A, route de la briquetrie.Baba Ali,Alg...",023 57 01 04 / 023 57 03 03 / 0550 54 50 73,contact@groupebimo.com
El Wafi Industries Alimentaires,"15, rue Chetouane Amar.Bouinan,Blida,Alg...",025 25 73 16 / 0770 88 40 19 / 0770 88 40 18,elwafi2sarl@gmail.com
Iso 9 International,"Rue du 1er novembre.Bp n°10.Isser,Boumer...",024 71 42 45 / 024 71 42 46 / 0770 26 19 43,iso_9international@yahoo.fr
SAFI & Associés,"06, rue lioni.Cité Osama,Oran,Algérie,31...",,snc-safi-cie@hotmail.com
Chocolaterie Biscuiterie le Régal,Zone d'activité.Route de la gare.Bp 41 ....,0561 60 96 18 / 0540 18 02 13 / 0561 60 96 06,chocolaterie.leregal@gmail.com
Biscuiterie Confiserie Tassili,"1, lotissement Amar Khodja. Route de Ain...",026 73 80 30 / 0550 80 38 02,bistabouira@yahoo.fr
BICAL / Biscuiterie Confiserie Algérienn...,"Zone industrielle, lot n°14 C,Setif,Algé...",036 62 54 54,bicaldz@yahoo.fr
SOBCO,"105 Lot Ben Hamouda .Bab Ezzouar,Lot N°2...",023 74 16 04 / 024 85 15 71 / 0560 99 87 76,contact@palmaryfood.com
NBC / Nouvelle Biscuiterie de Cherchell,Zone Industrielle Oued El Bellah.Bp 24....,024 33 35 36 / 024 33 35 37 / 024 33 35 38,nbc.cherchell@hotmail.com
Biscuiterie Ifri,"Ait Habib Aimad. Rue de la gare.Akbou,Be...",034 35 86 39 / 0770 42 42 07 / 0771 30 91 22,biscuiterieifri@hotmail.com
Terki Biscuiterie et Produits de Régime,"10, rue Zouaoua.Cheraga,Alger,Algérie",023 29 51 30 / 0551 96 58 85 / 0770 50 89 98,biscuiterie-terki@hotmail.fr
El Wifak,"Zone Industriel A, lot n°6. Bougaa,Setif...",036 60 10 10 / 0550 03 38 00 / 0661 35 33 76 / 0550 86 60 05 / 0661 46 26 41,sarlelwiffak@hotmail.com
Biscuiterie et Produit de Régime / Yemma,"Rue Mohamed Akrour Larhat,Tipaza,Algérie...",0550 23 12 83 / 0774 07 37 37,biscuiterie-yemma@hotmail.fr
Biscuiterie du Maghreb,"Route de Drâa El Mizan. Boghni,Tizi Ouzo...",026 28 38 10 / 026 28 41 27 / 0770 94 37 35,bimagindustrie@yahoo.fr
BISCO STAR,"21, zone industrielle.Route de M'sila,Bo...",035 87 32 62 / 035 87 31 34 / 0555 99 51 87 / 0555 91 51 88,biscostar@yahoo.fr
Biscuiterie El Zahra,"03, rue Ibn Batouta.Hai El Ghoualem,Oran...",0774 56 73 60,darifaor@hotmail.fr
Top Budget,Cité des fréres Boussalem. Centre des af...,021 68 05 19,
Bio Pack Industrie,"16, domaine Ouadah. Birkhadem,Alger,Algé...",021 44 82 63 / 0770 37 30 80 / 0551 31 36 15 / 0661 52 33 66,commerciale@biopack-dz.com
Lu Algerie,"Zone industrielle Rouiba, route national...",023 85 92 39,
Tout O Miel,"Oumadene Beni-zemenzer, 15001,Tizi Ouzou...",0554 16 50 31,contact@mielsdalgerie.com
Orbit Food International,"Lot J4, n°3, zhun Garidi I. Kouba,Alger,...",,
Biscuiterie El Baraka,"53, cité Ferkous Saoudi .Didouche Mourad...",031 90 62 64,
SABDAL / Société Aurassienne des Biscuit...,Zone industrielle Jardin Est BP 152 0530...,033 83 10 49 / 0555 00 34 33,hklansou@yahoo.com
NESTAR,Quartier de la gare .10000,0661 62 00 55,nestar_yahiaoui@yahoo.fr
Lazaar Layachi,"144 Avenue Hamid Kebladj. Rais Hamidou,A...",021 70 91 95,
Benserradj Zakaria,"13, cité El Saâda. Sidi Mabrouk,Constant...",031 78 11 77 / 031 78 11 79 / 0772 86 37 76 / 0696 01 74 35 / 0561 71 62 75 / 0561 71 69 68 / 0550 9,zakaria255@yahoo.fr
Hafri Daoud,"Quartier Ain D’heb,Medea,Algérie",0771 11 76 91,epidordz@yahoo.fr
Production Alimentaire Feria,"Cité Mohamed Sahnoune.Ouled Moussa,Boume...",0661 65 86 25 / 0556 08 56 22,feria16@hotmail.com
Biscuiterie El Feth,"41, boulevard Maata Mohamed,Oran,Algérie",041 33 05 68 / 0550 54 39 58,conseiller.m@hotmail.com
BMD / Biscuiterie Mostaganem Djahed .M,"Cité nouvelle DEBDABA, vallée des jardi...",045 41 52 07 / 0557 55 17 16,vital27000@yahoo.fr
Bentaleb Seifeddine / SAVEURS DES OASIS,"18, Alloui Hafnaoui,Biskra,Algérie,07000",0556 99 53 80,saveursdesoasis@gmail.com
Biscuiterie Ptit Chef,"Coopérative Ennadjah, lot n°37.Birkhadem...",023 56 12 35 / 0661 83 01 04,biscuiterieptitchef@gmail.com
Aux Delice de Douera,"Rue Lazouni Mohamed n°1.Douéra,Alger,Alg...",023 31 74 90 / 0551 49 62 55,contact@odelicesdedouera.com
BIMAL,"14, chemin Mezouar Abdelkader.Birkhadem,...",0561 25 99 07,ibeyzekkouk@yahoo.fr
ASSAFWA,"Route de Kristel Belgaid.Bir El Djir,Ora...",041 72 71 14 / 0667 23 68 68,contact@rabha.net
Biscimo Biscuiterie,"Rue Kritli. Beni Mered,Blida,Algérie",025 27 98 47 / 0782 73 24 35,biscimo.biscuiterie@gmail.com
BB Food Trading,"Birtouta. 16000,Alger,Algérie",0550 31 67 05,bbfood.trading@gmail.com
Igal Food,"Route de Birtouta, Grp prop 165, lot 03....",025 48 61 61 / 0555 03 58 85 / 0555 03 58 71,igal.food@yahoo.fr
Beliedelice,"Zone d'activité 255, lots class 10, gpe...",0561 96 22 37 / 0561 96 28 41 / 0661 35 03 46 / 0555 90 82 82,sarl-beliedelice@gmail.com
Swareen,"Hai Drai Djalali Ouled Hadadj,Boumerdes,...",0551 23 91 49 / 0560 05 11 83 / 0770 57 82 11,info@swareen.dz / commercial@swareen.dz
Kacel Biscuitrie,"Amar El Amrani Ouled Hadadj,Boumerdes,Al...",0550 46 63 38,biscobino1901@gmail.com
Djad Biscuiterie,"Cité Ouled Ghalia. Khemis El Khechna,Bou...",0553 36 89 82 / 0557 38 90 95,djadi.asma@gmail.com
ALMANOR,Cité les Orangers. Coop El Yasmine. Roui...,0553 98 12 73,almanor.alger@yahoo.fr
El Feth Biscuiterie,"27, rue Michelet . 41, bd Maata Mohamed...",0550 54 39 59,conseiller.m@hotmail.com
Biscuiterie Khoukhal Ania,"144 .Zone Industrielle . Cheraga Rp,Alge...",023 30 54 18 / 0561 60 34 24 / 0561 60 34 28,biscuit.ania@gmail.com
Biscuiterie Constantine,"LOT 105 ILOT N 336 LOCAL N 02 ain smara,...",031 68 44 70 / 0661 48 09 53,djamel507@hotmail.fr
Biscuiterie Youya,"Zone Industrielle Ain Benian,Alger,Algér...",023 10 86 21 / 0550 15 60 18,bisscuiterieyouya@gmail.com
Biscuiterie Riche,"Cité 85, lot n°02. Ain Sefra Nouvelle,Na...",049 55 50 02 / 0661 15 28 89,biscruiterieriche@gmail.com
Mirak Biscuiterie,"Zone Industrielle,Khenchela,Algérie",032 73 09 74 / 0550 45 36 94,sarl.mirak@yahoo.com
Biscuiterie Ettadj Edhahabi,"Rn n 5,Setif,Algérie",036 48 10 10 / 036 48 10 02,biscuiterie_ettadj@yahoo.com
OLLAGRO,"Lot n°4 .Douera,Alger,Algérie",0542 28 20 55 / 0542 26 68 75,contact@ollagro.com
Chakib Biscuit,"Coopérative El Amel, local 86. Ain Naad...",0772 38 51 88 / 0556 30 80 17 / 0550 40 53 01,chakibmust290@yahoo.fr
El Aourassia Biscuit,Zone Industrielle Jardin Est. Bp 152. Me...,0661 56 75 51,aurabis-2004@yahoo.fr
Bisco Light,"Zone industrielle groupe 05, lot 09, loc...",0661 22 10 31,biscolight@yahoo.fr
Aux delices de Douera,"Rue Lazouni Mohamed n°1.Douera,Alger,Alg...",023 31 74 90 / 0551 49 62 55,contact@odelicesdedouera.com
Altu Carthage,"Copérative Seddikia.Mechria,Naama,Algéri...",0771 11 19 24,guedirisoufi@gmail.com
Happy Sweets,"Hai Filieche, section 144, lot n°70,Bisk...",0555 04 37 97,saidbelaid@rocketmail.com
SOLYBLE,"Hamiz 02, groupe H, n°8, commune de Dar...",0550 58 37 36,sarl.solyble@gmail.com
Debbache Bis,"Cité Houari Boumedienne.Chelghoum Laid,M...",0770 88 96 64 / 0541 73 72 69,raoufrealm@live.fr
Bencherifa,"Rue Tabbenhass Mohamed. Djendel,Ain Defl...",0656 64 16 64,cissane.malki@gmail.com
Suzali Biscuiterie,"38 boulevard du 20 août,Oran,Algérie",0549 53 73 22,hichemissam.hammouche@gmail.com
Biscuiterie Tidja,"Lieu Dit Tidja, cne d'Ighram,Bejaia,Algé...",034 33 70 42 / 0770 53 84 51,biscuitidja@gmail.com
Biscuiterie Mekhor,"Route de Batna, bazer Sakhra. Bp 536. El...",036 65 33 00 / 0661 35 19 62,elborhane2003@yahoo.fr
Biscuiterie Atayeb,"Mohamed Redha Ben Chafaa, 10 avenue Boua...",0550 39 63 65,mouhkariline@gmail.com
Sedik Sghair,"Mascara,Algérie,Rue des Frères Bouchkara...",0776 25 15 25,haitham.naime@gmail.com
"Fait Main, Féé Maison","Hai Si El Madani. Kheraicia,Alger,Algéri...",0555 98 36 92,lamia.mameche@gmail.com
Biscuit House,"Ain Ramla, Beni Mester,Tlemcen,Algérie",0779 08 20 58,kader.sa85@hotmail.fr
Pro Affaire,"Lot n° coopérative Al Hidaya 02 Balkayd,...",0555 46 47 00,infoain@yahoo.fr
Biscuiterie Toumite,"Cité Adda Benaouda,Relizane,Algérie",0554 32 40 72,omar1981der@gmail.com
Biscuiterie Elbens,"Tizi Ouzou,Algérie,Cité 72 Logements Bat...",0561 58 12 90,benselama.mohamed92@gmail.com
Biscuiterie Aliconte,"Cité Younssi Ammar, n°134, local n°01. B...",,contact@biscuiterie-aliconte.com
Chocolaterie et Biscuiterie Bibli El Was...,Centre Khedam. Chebli,0661 80 33 02 / 0552 18 58 02 / 0553 84 81 83,khedam.nait81@gmail.com / elwassat09@yahoo.fr / raitmouhamed@gmail.com
CHOCOVERDOSE,"51, verte Rive.Bordj El Kiffan",0773 26 28 51,chocoverdose21@gmail.com
Hey Cookies,"Rue Sidi Abed, gr 308, lot 05. Tassala E...",,info@hey-cookies.com
Bada Sweet Cakes,"31, rue Merdja. Saoula",0782 07 14 37,
Biscuiterie El Makam,Cité Mahada .Meftah,,elmakam.sarl@gmail.com
Bayth El Hamd,"125, cité El Madania.Khrayssia",0551 38 36 72,
Bueno food Campany,Lot 153 section 7 zone industrielle Roui...,0550 02 02 09 / 0561 84 92 91,djouidertrading@gmail.com / a.djouider@buenofood.com
SIPADES / Société Industrielle des Produ...,"11, rue Hadji Abdelaziz.Ain Benian,Alger...",023 22 55 55 / 0555 01 18 17,sipades@yahoo.fr
Cacao BIMO,"06 A, route de la briqueterie.Baba Ali,A...",023 57 03 03 / 023 57 01 04 / 023 57 01 03,bimoindustrie@yahoo.fr
GIG / Goupe Industriel Goumidi,"Zone industrielle.Site 02, n°38.Ouled Ya...",025 26 90 69 / 025 26 90 70 / 0560 52 04 74,contact1@goumidigroupe.com
Produits Patissiers Moka,"24, cité El Aichi.Ouled Yaiche,Blida,Alg...",025 43 79 02 / 0555 02 87 20,etsbelkacemi@yahoo.fr
FALCO,Zone Industrielle N°06A4. Bordj Bou Arre...,0776 86 71 02,falcodz2000@yahoo.fr
MISSIVA / Titouah Kamel,"Quartier Nord.Tazmalt,Bejaia,Algérie,066...",034 31 22 89 / 0770 32 80 55,missivadz@gmail.com
Confiserie Chamia El Qods,"Coop J8, n°44.Jolie Vue .Kouba,Alger,Alg...",021 28 43 09 / 0661 53 46 60 / 0560 00 05 91 / 0560 00 05 92,chamiaqods@gmail.com
CHOCOLUX,Ain Sidi Cherif.Masra27000,0783 23 12 24,chocoluxmosta@gmail.com
Meziani et Cie,"Rue L, lot n°125.arrière port,Bejaia,Alg...",034 16 82 47 / 0777 87 00 62,contact@tigreroyal-dz.com
CHOCOMI / Chocolaterie de la Mitidja,"21, avenue des trois frères Bouadou. Bir...",023 54 20 80 / 0540 98 30 58,chocomi1969@gmail.com
Barical,"166, lot Allioua Fodil. Chéraga,Alger,Al...",023 36 59 49 / 0778 65 58 05,ali_barical@live.fr
Kaoua Food,"Ferme hlimi propriété N°260, lot 193, se...",0982 50 52 53 / 0555 03 60 44 / 0660 57 26 91 / 0553 47 72 47,direction-kaoua@hotmail.fr
Chocams / Chocolaterie & Confiserie,"68, rue Richelieu. Bainem,Alger,Algérie,...",021 95 85 75 / 0560 999 123 / 0560 999 190 / 0550 92 75 25,info@chocams.dz
El Mawhoob Sweet Florentine,"Coopérative El Feth, Villa N°3, Garidi 2...",021 44 04 74 / 0770 96 69 69 / 0550 90 85 18,mawhoubsweets@gmail.com
Pause Chocolats,"Cité 348 Logements, Bt D4 Local, N°11, s...",023 10 86 51 / 0555 93 64 89,pausechocolats.gueram@gmail.com
Sweet Event,"Local N°2, Bt A8, Lotissement Bouchebouk...",0560 90 08 67 / 0560 90 08 68,contact@sweet-event.com
AROMGEL,"Coopérative El Fadjr, 170 logements, cit...",023 57 35 43 / 0555 62 68 07 / 0555 62 68 05 / 0661 51 95 82,aromgelalgerie@hotmail.com
Racim Tigharghar,"Zone Industrielle 03, lot n°55.Bordj Men...",024 98 31 69 / 0559 49 90 64,anis.tigh@gmail.com
SIPAROMS,"Route de Douira.Saoula,Alger,Algérie",021 30 99 26 / 021 30 99 75 / 0661 60 44 95 / 0557 64 49 57,malekhamlil6@hotmail.fr
Chocolaterie Dipsu,Zone industrielle extention lot n°5. Oue...,021 47 08 03,a-chergui@yahoo.fr
CHOCODADA,"Zone d'activités, n°18.Baraki,16000",,contact@chocodada.com
Grand Lotus,"Zone Industrielle 339, Staoueli. Bp 65 B...",023 20 91 46 / 0560 09 03 40,
RESCOM,"1, route de Birtouta. Khraicia,Alger,Alg...",023 40 14 89 / 0555 01 00 74 / 0554 50 64 77,secretariat@hamianigroup.com
REMY,"Zone d'activité 7/8. Bordj El Kiffan,Alg...",,
Moka Belkacemi,"15 cité El Aichi .Ouled Yaich,Blida,Algé...",025 27 54 12 / 0661 61 21 70 / 0555 02 87 20,etsbelkacemi@yahoo.fr
Gueram / pause chocolats,"Cité 348 logements D04,local n°11. Said...",023 10 86 51 / 0555 93 64 89,pausechocolats.gueram@gmail.com
Confiserie Montero,"6, rue Chérif zehar( Didouche Mourad)",0561 06 33 20 / 0699 81 71 36,nadiabouabdallah1968@gmail.com
Confiserie El Khould,"11, ZI route de la Gare,Bouira,Algérie,1...",026 74 12 12 / 026 73 80 58,confiserie_amine@hotmail.fr
Golden Future,"Local A.93, boulevard Pasteur,Constantin...",031 92 33 06 / 0550 35 87 33,faresboussalem75@gmail.com
Rebika Import / Export,"84, cité 60 Logts, bt 04 El Amria,Ain Te...",0551 00 07 38,
PRODALEX,"Avenue de l'A.L.N., Tlemcen",040 91 06 91 / 043 27 38 92 / 0560 93 69 00 / 0560 93 69 06,contact@prodalex.net
PROGELATO,"64,rue de Tripoli.Hussein Dey,Alger,Algé...",0560 31 44 71,contact@progelato.com
Sidra Food,"37, rue Horchic Slimane.SKM,Constantine,...",031 72 86 38 / 0782 16 00 21 / 0555 46 68 97,sidrafood.alg@gmail.com
Wasly Industrie,"Groupe propriétaire 314, section 03.Oule...",0561 90 49 21,contact@wasly.dz
BFB Zah'ya Arôme,"Hai Bouamama, lot 333 B1,Oran,Algérie",041 40 15 37 / 0663 06 81 64,eurl.zahianame@gmail.com
Balehouane Hakim,"15, Ain Naadja. Gue de Constantine,Alger...",0550 03 58 78,hakimbalehouane@gmail.com
Sweet Choco,"164, zone Benzerga. Bordj El Kiffan,Alge...",0778 19 12 35 / 0778 20 52 55,info@sweetchoco-dz.com
Sdcom Ouest,"2, ilot 136 et 137. Es Senia,Oran,Algéri...",0560 39 40 14,commercial-sdcom@mateg.net
Melidor Artisan Chocolatier,"Riadh El Feth, niveau 108. El Madania,Al...",0550 08 36 01 / 0664 89 13 40,melidor.chocolat@gmail.com
El Faycal El Dahabi,"Zone d'Activité, stock, lot 209.Ras El O...",0550 23 64 12,
Melila Food,"RUE ELQUODS N°45 Zeghaia,Mila,Algérie",,aminkit@hotmail.com
BEDDA Confiseries,"Cité El Amel .Kheraicia,Alger,Algérie",0559 56 21 31,majidbedda@hotmail.fr
Rms Food,"N° 127, El Kahla, Birtouta",0699 69 09 15 / 0699 69 09 18,rmsfood3@gmail.com
West Food,"N°29, route de Krichtel Hai Belgaid.Bir...",0661 20 49 47 / 0667 23 68 68,contact@rabha.net
Confiserie et Emballage des Produits Ali...,"Rue Rabah Arif n°47.Si Mustapha,Boumerde...",0550 62 43 78,sarlgmt@yahoo.fr
HIIN artisan chocolat,"Tandlest. Ait Khllili.Mekla,Tizi Ouzou,A...",0770 27 84 48 / 0551 98 66 33,atelier.artisan.chocolat@gmail.com
Chocolaterie Bella,"Hai Ghemidri N°92. Beni Messous,Alger,Al...",0772 74 67 58,bellasamir6@gmail.com
Entreprise HSS,"Alger,Algérie,Lot 164 Bordj El Kiffen",0550 90 99 94,said.adel16000@gmail.com
Chikh Benali,"Oran,Algérie,Ilot 65, Lot Emir Abdelkade...",0554 95 22 55,chikhbenali3@gmail.com
Chocolat Dhahabia,"Blida,Algérie,Lot Mahi, n°02. Boufarik",0540 08 47 68,chocolatdhahabia@yahoo.com
Chocolat Badr El Boudour,"Alger,Algérie,Villa n° 140. Cité 1er Nov...",0770 45 69 77,walidbelmehal@gmail.com
Chocolaterie Bambin,"Centre Khadem, Route de Ouled Echbel, Ch...",0550 95 49 83,chocolaterie.bambin@gmail.com
MORLEX,"Zone Industrielle Hassi Amer, n°178, lot...",0661 10 71 20 / 0657 40 71 07,sarlmorlex@gmail.com
La Touche Chocolat,"01, rue des Tourelles.Hydra",0556 87 92 26 / 0791 17 46 41,touchechocolat@gmail.com
CLOVER,Boumerdes,0553 76 10 90,cloverchoco7@gmail.com
Tagrart Food,"05, zone d'activité Ain Al Hdjar",0550 65 14 93 / 0561 05 40 59,
Royaume de Mima,Villa 148. Bordj El Bahri est,0559 62 34 38,sadaouiamina10@gmail.com
Guenz Industry,"Lot 491, grp n°09. Baba Ali. Birtouta",0560 94 48 11,sarl.guenzfood.industry@gmail.com
Société EL Wejdene,"Lot N°180 Abou Tachfine, 13000",0558 70 74 61,contact@el-wejdene.com / elwejdene@gmail.com
MH Chocolaterie,"Ferme Perin, n°18. Tekasrain. Birkhadem",,contact@mhchocolaterie.com
Confi Choc,zone d'activité El Madher n°A 08,0770 10 15 24,contact@confichoc-dz.com
Choco Kao,"Cité Labzize, local 3. Bougara",0557 31 54 03 / 0553 91 35 15,samiraggoun138@gmail.com
FRUIOR,"Ain El Hadjar. Hennaya,Tlemcen,Algérie",043 44 06 51 / 0770 36 14 18 / 0550 51 84 06,contact@fruior.com
SPS / Société des Produits de Sucre,"Route de Staoueli.Bp 131.Ain Benian,Alge...",023 39 84 08 / 023 39 84 09,info@caprice-dz.com
NABLINA,"02, rue Abdel aziz Redouane.Draria,Alger...",021 35 50 20 / 0661 57 21 10,sarlnablina@yahoo.com
SOFACO / Société de Fabrication de Confi...,Zone industrielle de Rouiba.Lot 30.Zone...,,fausta_algerie@yahoo.fr
SALIX,Rue des Frères Kezzoula.Bp 21.Boudouaou...,0662 09 05 24,salixgum@yahoo.fr
Confiserie et Boissons Latif,Centre Sidi M'hamed.Ouled Chebel.Birtout...,0660 33 84 59,sarl.confiserielatif@yahoo.fr
SNAX,"Zone Industrielle les Zouines..Baba Ali,...",023 58 98 35 / 023 58 98 36 / 023 58 98 38,contact@snax-algerie.com
Queen Djouzia,"412, en face a la banque BEA.Nouvelle Vi...",0770 78 93 56 / 0771 20 05 10,jawzia.queen@hotmail.fr
CONFIMED,"Zone industrielle Aissa Benhmida, lot J7...",031 90 14 09 / 0770 25 99 90,noureddine6119@hotmail.fr
COFINAL / Confiserie Fine Algéroise,"Hai Benchoubane.Rouiba,Alger,Algérie,160...",021 81 09 44 / 021 81 07 67 / 0661 51 53 96,sarlcofinal1999@gmail.com
SACO / Société Algérienne de Confiserie...,"155, rue Mohamed Belouizdad. Sidi M'hame...",023 51 76 58,
SMF / Confiserie Moderne FRANCIA,"7, rue Germain Branthomme. Kouba,Alger,A...",,
Nougat Royal,"Bt B1.N°30.Cité 400 logts Imama,Tlemcen,...",0550 39 54 21,
MANSOURI MATERIAUX INDUSTRIELLE,Boulevard Amirouche Résidence El Saâda n...,033 85 38 11 / 0661 30 03 29,mansourichamsse@yahoo.fr
"CCFL / Confiserie, Conserverie de Fruits...","Rue Saidani M'hamed .Beni Tamou,Blida,Al...",025 35 85 77 / 0770 92 22 09,sarlccfl@yahoo.fr
Acila Gepaco Algerie,"Cité zone industrielle, lot 51, partir 0...",038 80 72 09 / 0661 41 22 66,it@acilagroupe.com
Habaib Malek,"Cité Hadj Ahmed Zemourie,Boumerdes,Algér...",0661 29 05 90,
Rawdha Produit Alimentaire,"N°62 zone industrielle Reghaia,Alger,Alg...",023 96 54 14 / 023 96 54 17,rawdhachamia@gmail.com
Al Aksa Food Company,"Sahel Almatidja.Khmis El Khachna,Boumerd...",0560 95 58 55 / 0557 45 44 59 / 0550 54 72 21,marwa-yosr@alaksafood.com
Boualouache Production,"Village El Djemaa.Taourga,Boumerdes,Algé...",0770 94 64 47,boualouacheproduction@hotmail.fr
Maroua Yosr,"Sahel Almatidja.Khmis El Khachna,Boumerd...",024 74 41 74 / 0557 45 44 59 / 0560 95 58 55 / 0550 54 72 21,marwa-yosr@alaksafood.com
Nougat El Baraka,"Cité El Hadj Ahmed. Zemmouri,Boumerdes,A...",0782 44 51 04 / 0795 15 83 67,
Khadraoui Sid Ali,"Rue Ahmed Ben Amrouche.Si Mustapha,Boume...",0771 14 13 29 / 0771 54 03 30 / 0772 58 89 53,sidalihalva@yahoo.com
KLM Bacha Lokume,Cite de la Mosquée local n°3.Tessala El...,0550 96 03 14 / 0550 42 38 38,klmbachalokume@gmail.com
Algerie Bonbons Albon,"Tipaza,Algérie,16, zone industrielle Maz...",024 52 10 18,
Confiserie Oméga / Ets Kebbane Rachid,"Ras El oued,Bordj Bou Arreridj,Algérie",0553 09 35 77 / 0542 93 76 38,confiserie.dz@gmail.com
Halkoum El Feth,"Cité 594 logts, hai El Badr.Bachjarah,Al...",0552 95 04 33,sidaliakhbar@gmail.com
Chikof,"Local n°08 A, village Henia.Draa El Miza...",0770 73 06 46,fakedahmed42@gmail.com
Z.Agro,"Cité Bouzian. Khenchela,Khenchela,Algéri...",0554 79 57 15,chekhab.production1@hotmail.fr
Dziria,"Cité Ben Djida.Bordj El Bahri,",0657 37 59 57,nougat.dz@gmail.com
